TotalTime(ms),Throughout(kbp),data,time
12826,0.017464,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:11:26Z
35470,0.012630,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:11:48Z
58114,0.011563,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:12:11Z
80764,0.011094,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:12:34Z
126052,0.008885,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:13:19Z
148695,0.009039,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:13:41Z
171356,0.009151,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:14:04Z
216631,0.008272,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:14:49Z
239283,0.008425,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:15:12Z
307223,0.007291,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:16:20Z
329920,0.007468,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:16:43Z
397803,0.006757,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:17:51Z
443081,0.006572,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:18:36Z
488375,0.006421,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:19:21Z
511092,0.006574,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:19:44Z
533664,0.006716,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:20:06Z
556316,0.006845,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:20:29Z
578949,0.006964,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:20:52Z
624241,0.006818,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:21:37Z
646905,0.006925,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:22:00Z
669534,0.007026,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:22:22Z
692193,0.007119,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:22:45Z
714836,0.007207,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:23:08Z
782768,0.006868,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:24:16Z
805441,0.006953,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:24:38Z
828061,0.007033,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:25:01Z
850697,0.007109,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:25:23Z
873340,0.007182,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:25:46Z
895997,0.007250,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:26:09Z
941335,0.007139,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:26:54Z
986574,0.007039,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:27:39Z
1009222,0.007103,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:28:02Z
1031862,0.007164,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:28:25Z
1054508,0.007222,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:28:47Z
1077154,0.007278,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:29:10Z
1099800,0.007332,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:29:33Z
1145083,0.007238,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:30:18Z
1167732,0.007289,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:30:41Z
1213026,0.007202,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:31:26Z
1235855,0.007250,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:31:49Z
1258345,0.007298,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:32:11Z
1280974,0.007344,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:32:34Z
1303609,0.007389,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:32:56Z
1326251,0.007431,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:33:19Z
1348904,0.007473,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:33:42Z
1371612,0.007512,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:34:04Z
1394189,0.007551,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:34:27Z
1416835,0.007589,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:34:50Z
1439515,0.007625,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:35:12Z
1462190,0.007660,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:35:35Z
1484779,0.007694,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:35:58Z
1530069,0.007613,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:36:43Z
1575362,0.007536,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:37:28Z
1620645,0.007464,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:38:13Z
1643303,0.007497,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:38:36Z
1665939,0.007530,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:38:59Z
1688582,0.007561,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:39:21Z
1711225,0.007592,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:39:44Z
1756584,0.007524,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:40:29Z
1801817,0.007459,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:41:15Z
1824457,0.007489,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:41:37Z
1847101,0.007519,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:42:00Z
1869746,0.007548,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:42:23Z
1892384,0.007576,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:42:45Z
1937682,0.007514,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:43:30Z
1960326,0.007542,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:43:53Z
1982974,0.007568,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:44:16Z
2028256,0.007510,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:45:01Z
2050947,0.007536,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:45:24Z
2118848,0.007400,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:46:32Z
2141491,0.007427,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:46:54Z
2164134,0.007452,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:47:17Z
2209429,0.007401,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:48:02Z
2232086,0.007426,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:48:25Z
2254785,0.007451,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:48:48Z
2277378,0.007475,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:49:10Z
2300015,0.007499,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:49:33Z
2329731,0.007500,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:50:03Z
