TotalTime(ms),Throughout(kbp),data,time
1466491,0.006415,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:41:10Z
1489180,0.006468,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:41:33Z
1534461,0.006423,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:42:18Z
1557286,0.006473,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:42:41Z
1579834,0.006522,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:43:03Z
1602631,0.006569,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:43:26Z
1625208,0.006616,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:43:49Z
1670583,0.006570,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:44:34Z
1693269,0.006614,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:44:57Z
1715954,0.006658,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:45:19Z
1806704,0.006447,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:46:50Z
1829486,0.006489,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:47:13Z
1852081,0.006531,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:47:36Z
1878229,0.006559,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:48:02Z
1897452,0.006611,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:48:21Z
1942833,0.006572,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:49:06Z
1965514,0.006610,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:49:29Z
1988206,0.006647,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:49:52Z
2033575,0.006609,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:50:37Z
2101732,0.006501,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:51:45Z
2124322,0.006538,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:52:08Z
2147019,0.006573,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:52:31Z
2169762,0.006607,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:52:53Z
2215071,0.006573,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:53:39Z
2237850,0.006606,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:54:01Z
2305819,0.006509,AWcAAAJoAAMCAAAEAgAA,2022-01-03T14:55:09Z
