Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughout(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-04-08T09:20:09Z, 26782, 0.008364
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-04-08T09:20:22Z, 39456, 0.011354
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-04-08T09:20:34Z, 52188, 0.012877
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-04-08T09:20:47Z, 64792, 0.013829
QBXq3gAABAABsgROlhZJHbMipEhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTsuPXdA==,1.000000, 2022-04-08T09:21:00Z, 77470, 0.014457
QBXq3gAABQABE/I4jZO9THxra0Knebips0vGGQ==,QBXq3gAABQABE/I4jZNrTHyFa0Knebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebipa0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKneWups0vGGQ==,0.833333, 2022-04-08T09:21:13Z, 90362, 0.012395
QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBfr7Wg==,0.857143, 2022-04-08T09:21:25Z, 102826, 0.013071
QBXq3gAABwAB5OQ9879HguyoqPHg9KkBAKGMUg==,QBXq3gAABwAB5OQ987+oguzmqPHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBqKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KgBAKGMUg==,0.875000, 2022-04-08T09:21:38Z, 115485, 0.013578
QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY0/5Czg==,0.888889, 2022-04-08T09:21:50Z, 128167, 0.013982
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.900000, 2022-04-08T09:22:03Z, 140882, 0.014310
QBXq3gAACgAB4J5MGLcM8IY+PtHrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLc+8IZxPtHrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4PhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYD54zhIZKg==,0.909091, 2022-04-08T09:22:16Z, 153499, 0.014593
QBXq3gAACwABeiMIbZ4A4j+fn8J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ6f4j9rn8J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwBn36ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NJ8B/n6ucg==,0.833333, 2022-04-08T09:22:29Z, 166379, 0.013463
QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQcmtdZA==,0.846154, 2022-04-08T09:22:41Z, 178832, 0.013778
QBXq3gAADQAB5bM7t6M2OWsvL/XO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6MvOWuZL/XO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UL8Vbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3C+UDcVbbw==,0.857143, 2022-04-08T09:22:54Z, 191503, 0.014036
QBXq3gAADgABme9SPmYig5NmZqJEC385ivmH7g==,QBXq3gAADgABme9SPmZmg5MJZqJEC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385ZvmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC2Y5ivmH7g==,0.866667, 2022-04-08T09:23:06Z, 204186, 0.014262
QBXq3gAADwABlTZyzE3lFJSQkJQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE2QFJR/kJQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6VmkJmKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU5Bm85mKEw==,0.875000, 2022-04-08T09:23:19Z, 216855, 0.014461
QBXq3gAAEAABlNIBRlELWCKOodGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZcw1G7g==,0.882353, 2022-04-08T09:23:32Z, 229511, 0.014640
QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,0.888889, 2022-04-08T09:23:44Z, 242274, 0.014793
QBXq3gAAEgABj88jQzaTdZGE1u7dnHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnHBra/lFmg==,0.894737, 2022-04-08T09:23:57Z, 254865, 0.014941
