Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughout(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-01-03T14:16:58Z, 18025, 0.012427
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-01-03T14:17:21Z, 40711, 0.011004
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-01-03T14:17:44Z, 63396, 0.010600
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-01-03T14:18:06Z, 86079, 0.010409
QBXq3gAABAABsgROlhZJHbOlpUhtWWsTsuPXdA==,QBXq3gAABAABsgROlhalHbMipEilWWsTsuPXdA==,QBXq3gAABAABsgROpRZJHbMipEhtWWsTpePXdA==,QBXq3gAABAABsgROpRZJHbMipEhtWaUTsuPXdA==,0.800000, 2022-01-03T14:18:29Z, 108898, 0.008228
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,0.833333, 2022-01-03T14:18:52Z, 131456, 0.008520
QBXq3gAABgABVMNJJTl9QPrc3L4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTncQPqKb77ceSSSBfr7Wg==,QBXq3gAABgABVMNJ3Dl9QPqKb74GeSSS3Pr7Wg==,QBXq3gAABgABVMNJ3Dl9QPqKb74GedySBfr7Wg==,0.714286, 2022-01-03T14:19:15Z, 154236, 0.007262
QBXq3gAABwAB5OQ9879HguySkvHg9KkBAKGMUg==,QBXq3gAABwAB5OQ987+Sguzm2PGS9KkBAKGMUg==,QBXq3gAABwAB5OQ9kr9Hguzm2PHg9KkBkqGMUg==,QBXq3gAABwAB5OQ9kr9Hguzm2PHg9JIBAKGMUg==,0.750000, 2022-01-03T14:19:37Z, 176923, 0.007597
QBXq3gAACAABtnEGYBSOZlSrq0PrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSrZlRdzkOrXEJY0/5Czg==,QBXq3gAACAABtnEGqxSOZlRdzkPrXEJYq/5Czg==,QBXq3gAACAABtnEGqxSOZlRdzkPrXKtY0/5Czg==,0.666667, 2022-01-03T14:20:00Z, 199615, 0.006733
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.700000, 2022-01-03T14:20:23Z, 222203, 0.007057
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.727273, 2022-01-03T14:20:45Z, 244888, 0.007318
QBXq3gAACwABeiMIbZ4A4j+qqsJ0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ6q4j9r98KqNMwB/n6ucg==,QBXq3gAACwABeiMIqp4A4j9r98J0NMwBqn6ucg==,QBXq3gAACwABeiMIqp4A4j9r98J0NKoB/n6ucg==,0.666667, 2022-01-03T14:21:08Z, 267703, 0.006694
QBXq3gAADAABPKsQO4Q7vVmxsWZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4SxvVkXTGaxU8OQcmtdZA==,QBXq3gAADAABPKsQsYQ7vVkXTGZFU8OQsWtdZA==,QBXq3gAADAABPKsQsYQ7vVkXTGZFU7GQcmtdZA==,0.615385, 2022-01-03T14:21:31Z, 290356, 0.006172
QBXq3gAADQAB5bM7t6M2OWuDg/XO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6ODOWuZffWD3B2UDcVbbw==,QBXq3gAADQAB5bM7g6M2OWuZffXO3B2Ug8Vbbw==,QBXq3gAADQAB5bM7g6M2OWuZffXO3IOUDcVbbw==,0.642857, 2022-01-03T14:21:53Z, 313040, 0.006440
