Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughout(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-04-08T10:22:00Z, 15309, 0.014632
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-04-08T10:22:12Z, 27982, 0.016010
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-04-08T10:22:25Z, 40647, 0.016533
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-04-08T10:22:38Z, 53325, 0.016803
QBXq3gAABAABsgROlhZJHbMipEhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTsuPXdA==,1.000000, 2022-04-08T10:22:50Z, 66032, 0.016961
QBXq3gAABQABE/I4jZO9THzW1kKnebips0vGGQ==,QBXq3gAABQABE/I4jZPWTHyF1kKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyF1kKnebip1kvGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnedaps0vGGQ==,0.833333, 2022-04-08T10:23:03Z, 78884, 0.014198
QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBfr7Wg==,0.857143, 2022-04-08T10:23:16Z, 91326, 0.014717
QBXq3gAABwAB5OQ9879Hguxvb/Hg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879vguzmb/Hg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzmb/Hg9KkBb6GMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9G8BAKGMUg==,0.875000, 2022-04-08T10:23:28Z, 104042, 0.015071
QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY0/5Czg==,0.888889, 2022-04-08T10:23:41Z, 116675, 0.015359
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.900000, 2022-04-08T10:23:54Z, 129346, 0.015586
QBXq3gAACgAB4J5MGLcM8IYeHtHrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLce8IZxHtHrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxHtHrYNx4HhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYB54zhIZKg==,0.909091, 2022-04-08T10:24:06Z, 142032, 0.015771
QBXq3gAACwABeiMIbZ4A4j88PMJ0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ484j9rPMJ0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9rPMJ0NMwBPH6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NDwB/n6ucg==,0.916667, 2022-04-08T10:24:19Z, 154697, 0.015928
QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQcmtdZA==,0.923077, 2022-04-08T10:24:32Z, 167367, 0.016061
QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,0.928571, 2022-04-08T10:24:44Z, 180034, 0.016175
QBXq3gAADgABme9SPmYig5MXF6JEC385ivmH7g==,QBXq3gAADgABme9SPmYXg5MJF6JEC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJF6JEC385F/mH7g==,QBXq3gAADgABme9SPmYig5MJLaJECxc5ivmH7g==,0.933333, 2022-04-08T10:24:57Z, 192712, 0.016273
QBXq3gAADwABlTZyzE3lFJTY2JQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3YFJR/2JQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/2JQRU6Vm2JmKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU9hm85mKEw==,0.937500, 2022-04-08T10:25:10Z, 205406, 0.016358
QBXq3gAAEAABlNIBRlELWCKOodGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZcw1G7g==,0.941176, 2022-04-08T10:25:22Z, 218041, 0.016437
