Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughout(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-01-03T19:11:26Z, 15706, 0.014262
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-01-03T19:11:49Z, 38352, 0.011681
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-01-03T19:12:11Z, 60995, 0.011017
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-01-03T19:12:34Z, 83646, 0.010712
QBXq3gAABAABsgROlhZJHbMAAEhtWWsTsuPXdA==,QBXq3gAABAABsgROlhYAHbMiAEhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMiAEhtWWsTAOPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWQATsuPXdA==,0.800000, 2022-01-03T19:12:57Z, 106382, 0.008422
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,0.833333, 2022-01-03T19:13:19Z, 128934, 0.008687
QBXq3gAABgABVMNJJTl9QPoEBL4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTkEQPqKBL4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKBL4GeSSSBPr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeQSSBfr7Wg==,0.857143, 2022-01-03T19:13:42Z, 151579, 0.008867
QBXq3gAABwAB5OQ9879HguwBAfHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9878BguzmAfHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879HguzmAfHg9KkBAaGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9AEBAKGMUg==,0.875000, 2022-01-03T19:14:05Z, 174242, 0.008999
QBXq3gAACAABtnEGYBSOZlQBAUPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBQBZlRdAUPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdAUPrXEJYAf5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXAFY0/5Czg==,0.777778, 2022-01-03T19:14:27Z, 196988, 0.007960
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.800000, 2022-01-03T19:14:50Z, 219516, 0.008163
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.818182, 2022-01-03T19:15:13Z, 242161, 0.008325
QBXq3gAACwABeiMIbZ4A4j8KCsJ0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4K4j9rCsJ0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9rCsJ0NMwBCn6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NAoB/n6ucg==,0.750000, 2022-01-03T19:15:35Z, 264897, 0.007611
QBXq3gAADAABPKsQO4Q7vVkNDWZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4QNvVkXDWZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXDWZFU8OQDWtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFUw2QcmtdZA==,0.692308, 2022-01-03T19:15:58Z, 287545, 0.007011
QBXq3gAADQAB5bM7t6M2OWsNDfXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6MNOWuZDfXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZDfXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3ACUDcVbbw==,0.714286, 2022-01-03T19:16:21Z, 310108, 0.007223
QBXq3gAADgABme9SPmYig5MICKJEC385ivmH7g==,QBXq3gAADgABme9SPmYIg5MJCKJEC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJCKJEC385CPmH7g==,QBXq3gAADgABme9SPmYig5MJLaJECwg5ivmH7g==,0.733333, 2022-01-03T19:16:43Z, 332805, 0.007404
QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,0.750000, 2022-01-03T19:17:06Z, 355391, 0.007564
QBXq3gAAEAABlNIBRlELWCIJCdGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlEJWCKOCdGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOCdGbRVqZCQ1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRQmZcw1G7g==,0.705882, 2022-01-03T19:17:29Z, 378129, 0.007109
QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,0.722222, 2022-01-03T19:17:51Z, 400685, 0.007268
QBXq3gAAEgABj88jQzaTdZELC+7dnHBra/lFmg==,QBXq3gAAEgABj88jQzYLdZGEC+7dnHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGEC+7dnHBrC/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnAtra/lFmg==,0.684211, 2022-01-03T19:18:14Z, 423417, 0.006877
QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,0.700000, 2022-01-03T19:18:36Z, 445964, 0.007032
QBXq3gAAFAABW8ygIUNCROkHB5XUFsTkbTJxwQ==,QBXq3gAAFAABW8ygIUMHROnsB5XUFsTkbTJxwQ==,QBXq3gAAFAABW8ygIUNCROnsB5XUFsTkBzJxwQ==,QBXq3gAAFAABW8ygIUNCROnsq5XUFgfkbTJxwQ==,0.666667, 2022-01-03T19:18:59Z, 468705, 0.006691
QBXq3gAAFQAB7v3thZFtPjcMDGijZJxpHq4WmA==,QBXq3gAAFQAB7v3thZEMPjfnDGijZJxpHq4WmA==,QBXq3gAAFQAB7v3thZFtPjfnDGijZJxpDK4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmGijZAxpHq4WmA==,0.681818, 2022-01-03T19:19:22Z, 491262, 0.006840
QBXq3gAAFgABPf91rNkW5sgDA4K9ooamoBEFXQ==,QBXq3gAAFgABPf91rNkD5sguA4K9ooamoBEFXQ==,QBXq3gAAFgABPf91rNkW5sguA4K9ooamAxEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9ogOmoBEFXQ==,0.695652, 2022-01-03T19:19:44Z, 513977, 0.006973
QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,0.708333, 2022-01-03T19:20:07Z, 536545, 0.007097
