Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughout(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-01-06T15:46:53Z, 14080, 0.015909
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-01-06T15:47:15Z, 36727, 0.012198
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-01-06T15:47:38Z, 59392, 0.011315
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-01-06T15:48:00Z, 82042, 0.010921
QBXq3gAABAABsgROlhZJHbMCAkhtWWsTsuPXdA==,QBXq3gAABAABsgROlhYCHbMiAkhtWWsTsuNXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTAuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWQITsuPXdA==,1.000000, 2022-01-06T15:48:23Z, 104752, 0.010692
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,1.000000, 2022-01-06T15:48:46Z, 127356, 0.010553
QBXq3gAABgABVMNJJTl9QPoMDL4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTkMQPqKDL4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSDPr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeQySBfr7Wg==,1.000000, 2022-01-06T15:49:09Z, 150078, 0.010448
QBXq3gAABwAB5OQ9879HguwEBPHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9878EguzmBPHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBBKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9AQBAKGMUg==,0.875000, 2022-01-06T15:49:31Z, 172748, 0.009077
QBXq3gAACAABtnEGYBSOZlQKCkPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBQKZlRdCkPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJYCv5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXApY0/5Czg==,0.888889, 2022-01-06T15:49:54Z, 195306, 0.009175
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.900000, 2022-01-06T15:50:16Z, 217960, 0.009249
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.909091, 2022-01-06T15:50:39Z, 240616, 0.009309
QBXq3gAACwABeiMIbZ4A4j8MDMJ0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4M4j9rDMJ0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwBDH6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NAwB/n6ucg==,0.833333, 2022-01-06T15:51:02Z, 263368, 0.008505
