Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughout(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-01-02T11:02:49Z, 18189, 0.012315
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-01-02T11:03:11Z, 40867, 0.010962
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-01-02T11:03:34Z, 63556, 0.010573
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-01-02T11:03:57Z, 86237, 0.010390
QBXq3gAABAABsgROlhZJHbP09EhtWWsTsuPXdA==,QBXq3gAABAABsgROlhb0HbMipEj0WWsTsuPXdA==,QBXq3gAABAABsgRO9BZJHbMi9EhtWWsT9OPXdA==,QBXq3gAABAABsgROlhZJHbMipPRtWfQTsuPXdA==,0.800000, 2022-01-02T11:04:35Z, 123927, 0.007230
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,0.833333, 2022-01-02T11:04:42Z, 131610, 0.008510
QBXq3gAABgABVMNJJTl9QPomJr4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTkmQPqKb74meSSSBfr7Wg==,QBXq3gAABgABVMNJJjl9QPqKJr4GeSSSJvr7Wg==,QBXq3gAABgABVMNJJTl9QPqKbyYGeSaSBfr7Wg==,0.857143, 2022-01-02T11:05:20Z, 169303, 0.007938
QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,0.875000, 2022-01-02T11:05:28Z, 176979, 0.008860
QBXq3gAACAABtnEGYBSOZlT4+EPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBT4ZlRdzkP4XEJY0/5Czg==,QBXq3gAACAABtnEG+BSOZlRd+EPrXEJY+P5Czg==,QBXq3gAACAABtnEGYBSOZlRdzvjrXPhY0/5Czg==,0.777778, 2022-01-02T11:06:05Z, 214669, 0.007304
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.800000, 2022-01-02T11:06:13Z, 222353, 0.008059
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.818182, 2022-01-02T11:06:36Z, 245040, 0.008227
QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,0.833333, 2022-01-02T11:06:58Z, 267726, 0.008367
QBXq3gAADAABPKsQO4Q7vVn09GZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4T0vVkXTGb0U8OQcmtdZA==,QBXq3gAADAABPKsQ9IQ7vVkX9GZFU8OQ9GtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTPRFU/SQcmtdZA==,0.769231, 2022-01-02T11:07:36Z, 305415, 0.007334
QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,0.785714, 2022-01-02T11:07:44Z, 313102, 0.007870
QBXq3gAADgABme9SPmYig5MJLaJEC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385ivmH7g==,0.800000, 2022-01-02T11:08:06Z, 335787, 0.008005
QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,0.812500, 2022-01-02T11:08:29Z, 358479, 0.008123
QBXq3gAAEAABlNIBRlELWCLHx9GbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlHHWCKOodHHRVqZcw1G7g==,QBXq3gAAEAABlNIBx1ELWCKOx9GbRVqZxw1G7g==,QBXq3gAAEAABlNIBRlELWCKOocebRceZcw1G7g==,0.823529, 2022-01-02T11:08:54Z, 383154, 0.008185
QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,0.833333, 2022-01-02T11:09:14Z, 403853, 0.008320
QBXq3gAAEgABj88jQzaTdZG4uO7dnHBra/lFmg==,QBXq3gAAEgABj88jQza4dZGE1u64nHBra/lFmg==,QBXq3gAAEgABj88juDaTdZGEuO7dnHBruPlFmg==,QBXq3gAAEgABj88jQzaTdZGE1rjdnLhra/lFmg==,0.842105, 2022-01-02T11:09:39Z, 428662, 0.008361
