Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-04-09T14:47:46Z, 14372, 0.015586
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-04-09T14:47:59Z, 27012, 0.016585
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-04-09T14:48:11Z, 39678, 0.016936
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-04-09T14:48:24Z, 52352, 0.017115
QBXq3gAABAABsgROlhZJHbMZGUhtWWsTsuPXdA==,QBXq3gAABAABsgROlhYZHbMiGUhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMiGUhtWWsTGePXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWRkTsuPXdA==,0.800000, 2022-04-09T14:48:37Z, 65035, 0.013777
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,0.833333, 2022-04-09T14:48:49Z, 77705, 0.014413
QBXq3gAABgABVMNJJTl9QPpoaL4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTloQPqKaL4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKaL4GeSSSaPr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeWiSBfr7Wg==,0.714286, 2022-04-09T14:49:02Z, 90361, 0.012395
QBXq3gAABwAB5OQ9879HguykpPHg9KkBAKGMUg==,QBXq3gAABwAB5OQ987+kguzmpPHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879HguzmpPHg9KkBpKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KQBAKGMUg==,0.625000, 2022-04-09T14:49:15Z, 103041, 0.010869
QBXq3gAACAABtnEGYBSOZlTl5UPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBTlZlRd5UPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRd5UPrXEJY5f5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXOVY0/5Czg==,0.555556, 2022-04-09T14:49:27Z, 115770, 0.009674
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.600000, 2022-04-09T14:49:40Z, 128384, 0.010469
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.636364, 2022-04-09T14:49:53Z, 141049, 0.011117
