Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughout(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-04-08T13:17:20Z, 17733, 0.012632
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-04-08T13:17:32Z, 30417, 0.014729
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-04-08T13:17:45Z, 43085, 0.015597
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-04-08T13:17:58Z, 55822, 0.016051
QBXq3gAABAABsgROlhZJHbMipEhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTsuPXdA==,1.000000, 2022-04-08T13:18:10Z, 68415, 0.016371
QBXq3gAABQABE/I4jZO9THxHR0Knebips0vGGQ==,QBXq3gAABQABE/I4jZNHTHyFR0Knebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFR0KnebipR0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKneUeps0vGGQ==,0.833333, 2022-04-08T13:18:23Z, 81312, 0.013774
QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBfr7Wg==,0.857143, 2022-04-08T13:18:36Z, 93764, 0.014334
QBXq3gAABwAB5OQ9879HguypqfHg9KkBAKGMUg==,QBXq3gAABwAB5OQ987+pguzmqfHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879HguzmqfHg9KkBqaGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,0.875000, 2022-04-08T13:18:48Z, 106433, 0.014732
QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY0/5Czg==,0.888889, 2022-04-08T13:19:01Z, 119134, 0.015042
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.900000, 2022-04-08T13:19:14Z, 131768, 0.015300
QBXq3gAACgAB4J5MGLcM8IZHR9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLdH8IZxR9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxR9HrYNx4RxIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYEd4zhIZKg==,0.818182, 2022-04-08T13:19:27Z, 144675, 0.013935
QBXq3gAACwABeiMIbZ4A4j8qKsJ0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4q4j9rKsJ0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9rKsJ0NMwBKn6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NCoB/n6ucg==,0.833333, 2022-04-08T13:19:39Z, 157142, 0.014255
QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQcmtdZA==,0.846154, 2022-04-08T13:19:52Z, 169801, 0.014511
QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,0.857143, 2022-04-08T13:20:05Z, 182530, 0.014726
QBXq3gAADgABme9SPmYig5PJyaJEC385ivmH7g==,QBXq3gAADgABme9SPmbJg5MJyaJEC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJyaJEC385yfmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC8k5ivmH7g==,0.866667, 2022-04-08T13:20:17Z, 195134, 0.014923
QBXq3gAADwABlTZyzE3lFJQfH5QRU6Vm85mKEw==,QBXq3gAADwABlTZyzE0fFJR/H5QRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/H5QRU6VmH5mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRUx9m85mKEw==,0.875000, 2022-04-08T13:20:30Z, 207840, 0.015089
QBXq3gAAEAABlNIBRlELWCKOodGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZcw1G7g==,0.882353, 2022-04-08T13:20:43Z, 220622, 0.015230
QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,0.888889, 2022-04-08T13:20:55Z, 233223, 0.015367
QBXq3gAAEgABj88jQzaTdZGE1u7dnHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnHBra/lFmg==,0.894737, 2022-04-08T13:21:08Z, 245811, 0.015492
QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,0.900000, 2022-04-08T13:21:21Z, 258505, 0.015597
QBXq3gAAFAABW8ygIUNCROlVVZXUFsTkbTJxwQ==,QBXq3gAAFAABW8ygIUNVROnsVZXUFsTkbTJxwQ==,QBXq3gAAFAABW8ygIUNCROnsVZXUFsTkVTJxwQ==,QBXq3gAAFAABW8ygIUNCROnsq5XUFlXkbTJxwQ==,0.857143, 2022-04-08T13:21:33Z, 271410, 0.014856
QBXq3gAAFQAB7v3thZFtPjdaWmijZJxpHq4WmA==,QBXq3gAAFQAB7v3thZFaPjfnWmijZJxpHq4WmA==,QBXq3gAAFQAB7v3thZFtPjfnWmijZJxpWq4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmGijZFppHq4WmA==,0.818182, 2022-04-08T13:21:46Z, 284102, 0.014192
QBXq3gAAFgABPf91rNkW5si7u4K9ooamoBEFXQ==,QBXq3gAAFgABPf91rNm75sguu4K9ooamoBEFXQ==,QBXq3gAAFgABPf91rNkW5sguu4K9ooamuxEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9orumoBEFXQ==,0.826087, 2022-04-08T13:21:59Z, 296534, 0.014352
QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,0.833333, 2022-04-08T13:22:11Z, 309246, 0.014487
QBXq3gAAGAAB0m9KjfscKZvmJ1iKaAclYVKt8w==,QBXq3gAAGAAB0m9KjfscKZvmJ1iKaAclYVKt8w==,QBXq3gAAGAAB0m9KjfscKZvmJ1iKaAclYVKt8w==,QBXq3gAAGAAB0m9KjfscKZvmJ1iKaAclYVKt8w==,0.840000, 2022-04-08T13:22:24Z, 321875, 0.014614
QBXq3gAAGQABJHFkMPFvoErs7HcxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPHsoEqk7HcxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqk7HcxbjmI7OAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbuyIEeAmzQ==,0.846154, 2022-04-08T13:22:37Z, 334656, 0.014726
QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,0.851852, 2022-04-08T13:22:49Z, 347247, 0.014837
QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,0.857143, 2022-04-08T13:23:02Z, 359849, 0.014940
QBXq3gAAHAAB1OuDfwx4n3lfX0boDXUAuzvbGQ==,QBXq3gAAHAAB1OuDfwxfn3m3X0boDXUAuzvbGQ==,QBXq3gAAHAAB1OuDfwx4n3m3X0boDXUAXzvbGQ==,QBXq3gAAHAAB1OuDfwx4n3m3hkboDV8AuzvbGQ==,0.862069, 2022-04-08T13:23:15Z, 372527, 0.015032
QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,0.866667, 2022-04-08T13:23:27Z, 385194, 0.015120
QBXq3gAAHgABwR7mAGpUxF39/YNYBwTedYNF4Q==,QBXq3gAAHgABwR7mAGr9xF3p/YNYBwTedYNF4Q==,QBXq3gAAHgABwR7mAGpUxF3p/YNYBwTe/YNF4Q==,QBXq3gAAHgABwR7mAGpUxF3p6INYB/3edYNF4Q==,0.870968, 2022-04-08T13:23:40Z, 397874, 0.015201
QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,0.875000, 2022-04-08T13:23:53Z, 410538, 0.015278
QBXq3gAAIAABvB0V4fm87G/yfZTKzbZv1v0sag==,QBXq3gAAIAABvB0V4fm87G/yfZTKzbZv1v0sag==,QBXq3gAAIAABvB0V4fm87G/yfZTKzbZv1v0sag==,QBXq3gAAIAABvB0V4fm87G/yfZTKzbZv1v0sag==,0.878788, 2022-04-08T13:24:05Z, 423212, 0.015349
QBXq3gAAIQABbhsX+9OS2bnY2LO8CfaFvfbGag==,QBXq3gAAIQABbhsX+9PY2blY2LO8CfaFvfbGag==,QBXq3gAAIQABbhsX+9OS2blY2LO8CfaF2PbGag==,QBXq3gAAIQABbhsX+9OS2blYnbO8CdiFvfbGag==,0.882353, 2022-04-08T13:24:18Z, 435902, 0.015416
QBXq3gAAIgABx5GZLvO6APb1E98JPqtv5ceekQ==,QBXq3gAAIgABx5GZLvO6APb1E98JPqtv5ceekQ==,QBXq3gAAIgABx5GZLvO6APb1E98JPqtv5ceekQ==,QBXq3gAAIgABx5GZLvO6APb1E98JPqtv5ceekQ==,0.885714, 2022-04-08T13:24:31Z, 448557, 0.015481
QBXq3gAAIwABLpOVrpJOweZ/f3sVFvh4x6pqiQ==,QBXq3gAAIwABLpOVrpJ/weZHf3sVFvh4x6pqiQ==,QBXq3gAAIwABLpOVrpJOweZHf3sVFvh4f6pqiQ==,QBXq3gAAIwABLpOVrpJOweZHJ3sVFn94x6pqiQ==,0.888889, 2022-04-08T13:24:43Z, 461236, 0.015541
QBXq3gAAJAABSf3J7XlmbsxPdyGRLwCq+5vZnw==,QBXq3gAAJAABSf3J7XlmbsxPdyGRLwCq+5vZnw==,QBXq3gAAJAABSf3J7XlmbsxPdyGRLwCq+5vZnw==,QBXq3gAAJAABSf3J7XlmbsxPdyGRLwCq+5vZnw==,0.891892, 2022-04-08T13:24:56Z, 473890, 0.015599
QBXq3gAAJQABEwfD7GBqj957tCjb54Pt+LPVqg==,QBXq3gAAJQABEwfD7GBqj957tCjb54Pt+LPVqg==,QBXq3gAAJQABEwfD7GBqj957tCjb54Pt+LPVqg==,QBXq3gAAJQABEwfD7GBqj957tCjb54Pt+LPVqg==,0.894737, 2022-04-08T13:25:09Z, 486571, 0.015652
QBXq3gAAJgABKzFGsth3ogmnBAJ/ODOQoTnbSA==,QBXq3gAAJgABKzFGsth3ogmnBAJ/ODOQoTnbSA==,QBXq3gAAJgABKzFGsth3ogmnBAJ/ODOQoTnbSA==,QBXq3gAAJgABKzFGsth3ogmnBAJ/ODOQoTnbSA==,0.897436, 2022-04-08T13:25:21Z, 499234, 0.015704
QBXq3gAAJwABFVGGQAXS2z61dRlDj1khRMRl6w==,QBXq3gAAJwABFVGGQAXS2z61dRlDj1khRMRl6w==,QBXq3gAAJwABFVGGQAXS2z61dRlDj1khRMRl6w==,QBXq3gAAJwABFVGGQAXS2z61dRlDj1khRMRl6w==,0.900000, 2022-04-08T13:25:34Z, 511915, 0.015753
QBXq3gAAKAABSS4eTr0LI4wZGWk3f+2pyk9UCA==,QBXq3gAAKAABSS4eTr0ZI4wIGWk3f+2pyk9UCA==,QBXq3gAAKAABSS4eTr0LI4wIGWk3f+2pGU9UCA==,QBXq3gAAKAABSS4eTr0LI4wIo2k3fxmpyk9UCA==,0.902439, 2022-04-08T13:25:47Z, 524615, 0.015798
