Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-04-09T11:15:51Z, 13150, 0.017034
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-04-09T11:16:04Z, 25851, 0.017330
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-04-09T11:16:17Z, 38480, 0.017464
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-04-09T11:16:29Z, 51162, 0.017513
QBXq3gAABAABsgROlhZJHbNqakhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZqHbMiakhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMiakhtWWsTauPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWoTsuPXdA==,1.000000, 2022-04-09T11:16:42Z, 63984, 0.017504
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,1.000000, 2022-04-09T11:16:55Z, 76500, 0.017569
QBXq3gAABgABVMNJJTl9QPqAgL4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTmAQPqKgL4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKgL4GeSSSgPr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeYCSBfr7Wg==,1.000000, 2022-04-09T11:17:08Z, 89211, 0.017576
QBXq3gAABwAB5OQ9879HguyTk/Hg9KkBAKGMUg==,QBXq3gAABwAB5OQ987+Tguzmk/Hg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzmk/Hg9KkBk6GMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9JMBAKGMUg==,0.875000, 2022-04-09T11:17:20Z, 102053, 0.015365
QBXq3gAACAABtnEGYBSOZlQvL0PrXEJY0/5Czg==,QBXq3gAACAABtnEGYBQvZlRdL0PrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdL0PrXEJYL/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXC9Y0/5Czg==,0.888889, 2022-04-09T11:17:33Z, 114581, 0.015640
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.900000, 2022-04-09T11:17:45Z, 127176, 0.015852
