Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-04-10T13:14:17Z, 14297, 0.015668
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-04-10T13:14:29Z, 26969, 0.016612
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-04-10T13:14:42Z, 39637, 0.016954
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-04-10T13:14:55Z, 52309, 0.017129
QBXq3gAABAABsgROlhZJHbMJCUhtWWsJsuPXdA==,QBXq3gAABAABsgROlhYJHbMipEgJWWsJsuPXdA==,QBXq3gAABAABsgROCRZJHbMipEhtWWsTCePXdA==,QBXq3gAABAABsgROlhZJHbMipAltWQkTsuPXdA==,0.800000, 2022-04-10T13:15:08Z, 65200, 0.013742
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,0.833333, 2022-04-10T13:15:20Z, 77658, 0.014422
QBXq3gAABgABVMNJJTl9QPoJCb4GeSQJBfr7Wg==,QBXq3gAABgABVMNJJTkJQPqKb74JeSQJBfr7Wg==,QBXq3gAABgABVMNJCTl9QPqKb74GeSSSCfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKbwkGeQmSBfr7Wg==,0.857143, 2022-04-10T13:15:33Z, 90543, 0.014844
QBXq3gAABwAB5OQ9879HguwFBfHg9KkFAKGMUg==,QBXq3gAABwAB5OQ9878Fguzm2PEF9KkFAKGMUg==,QBXq3gAABwAB5OQ9Bb9Hguzm2PHg9KkBBaGMUg==,QBXq3gAABwAB5OQ9879Hguzm2AXg9AUBAKGMUg==,0.750000, 2022-04-10T13:15:46Z, 103212, 0.013022
QBXq3gAACAABtnEGYBSOZlQEBEPrXEIE0/5Czg==,QBXq3gAACAABtnEGYBQEZlRdzkMEXEIE0/5Czg==,QBXq3gAACAABtnEGBBSOZlRdzkPrXEJYBP5Czg==,QBXq3gAACAABtnEGYBSOZlRdzgTrXARY0/5Czg==,0.666667, 2022-04-10T13:15:58Z, 115885, 0.011598
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.700000, 2022-04-10T13:16:11Z, 128336, 0.012218
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.727273, 2022-04-10T13:16:23Z, 141004, 0.012709
