Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughout(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-04-06T21:06:05Z, 15118, 0.014817
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-04-06T21:06:27Z, 37767, 0.011862
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-04-06T21:06:50Z, 60503, 0.011107
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-04-06T21:07:13Z, 83076, 0.010785
QBXq3gAABAABsgROlhZJHbMODkhtWWsTsuPXdA==,QBXq3gAABAABsgROlhYOHbMiDkhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTDuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWQ4TsuPXdA==,0.800000, 2022-04-06T21:07:35Z, 105946, 0.008457
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,0.833333, 2022-04-06T21:07:58Z, 128393, 0.008723
QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBfr7Wg==,0.857143, 2022-04-06T21:08:21Z, 151036, 0.008899
QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,0.875000, 2022-04-06T21:08:43Z, 173684, 0.009028
QBXq3gAACAABtnEGYBSOZlQBAUPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBQBZlRdAUPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJYAf5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXAFY0/5Czg==,0.888889, 2022-04-06T21:09:06Z, 196351, 0.009127
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.900000, 2022-04-06T21:09:29Z, 218994, 0.009206
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.909091, 2022-04-06T21:09:51Z, 241697, 0.009268
QBXq3gAACwABeiMIbZ4A4j8ODsJ0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4O4j9rDsJ0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwBDn6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NA4B/n6ucg==,0.916667, 2022-04-06T21:10:14Z, 264307, 0.009322
QBXq3gAADAABPKsQO4Q7vVkODmZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4QOvVkXDmZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQDmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFUw2QcmtdZA==,0.923077, 2022-04-06T21:10:37Z, 286995, 0.009366
QBXq3gAADQAB5bM7t6M2OWsJCfXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6MJOWuZCfXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UCcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3AmUDcVbbw==,0.928571, 2022-04-06T21:10:59Z, 309604, 0.009406
QBXq3gAADgABme9SPmYig5MJLaJEC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385ivmH7g==,0.933333, 2022-04-06T21:11:22Z, 332259, 0.009438
QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,0.937500, 2022-04-06T21:11:44Z, 354909, 0.009467
QBXq3gAAEAABlNIBRlELWCINDdGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlENWCKODdGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZDQ1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRQ2Zcw1G7g==,0.941176, 2022-04-06T21:12:07Z, 377635, 0.009491
QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,0.944444, 2022-04-06T21:12:30Z, 400218, 0.009515
QBXq3gAAEgABj88jQzaTdZGE1u7dnHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnHBra/lFmg==,0.947368, 2022-04-06T21:12:52Z, 422870, 0.009535
QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,0.950000, 2022-04-06T21:13:15Z, 445526, 0.009553
QBXq3gAAFAABW8ygIUNCROkEBJXUFsTkbTJxwQ==,QBXq3gAAFAABW8ygIUMEROnsBJXUFsTkbTJxwQ==,QBXq3gAAFAABW8ygIUNCROnsq5XUFsTkBDJxwQ==,QBXq3gAAFAABW8ygIUNCROnsq5XUFgTkbTJxwQ==,0.952381, 2022-04-06T21:13:38Z, 468179, 0.009569
QBXq3gAAFQAB7v3thZFtPjfnmGijZJxpHq4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmGijZJxpHq4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmGijZJxpHq4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmGijZJxpHq4WmA==,0.954545, 2022-04-06T21:14:00Z, 490835, 0.009584
QBXq3gAAFgABPf91rNkW5sgFBYK9ooamoBEFXQ==,QBXq3gAAFgABPf91rNkF5sguBYK9ooamoBEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9ooamBREFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9ogWmoBEFXQ==,0.956522, 2022-04-06T21:14:23Z, 513486, 0.009597
QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,0.958333, 2022-04-06T21:14:46Z, 536143, 0.009609
QBXq3gAAGAAB0m9KjfscKZsAAFiKaAclYVKt8w==,QBXq3gAAGAAB0m9KjfsAKZvmAFiKaAclYVKt8w==,QBXq3gAAGAAB0m9KjfscKZvmJ1iKaAclAFKt8w==,QBXq3gAAGAAB0m9KjfscKZvmJ1iKaAAlYVKt8w==,0.960000, 2022-04-06T21:15:08Z, 558794, 0.009621
QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,0.961538, 2022-04-06T21:15:31Z, 581446, 0.009631
QBXq3gAAGgABCHVadsZTcYEICEPAwDsGmCTZRw==,QBXq3gAAGgABCHVadsYIcYG9CEPAwDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGCCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwAgGmCTZRw==,0.962963, 2022-04-06T21:15:54Z, 604102, 0.009641
