Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
gBXq3gAABAABsgROlhZJHbMipEhtWWsTfUNPDA==,gBXq3gAABAABsgROlhZJHbMipEhtWWsTfUNPDA==,0.952381, 2022-04-14T13:41:59Z, 128701, 0.034809
gBXq3gAABAABsgROlhZJHbMipEhtWWsTfUNPDA==,gBXq3gAABAABsgROlhZJHbMipEhtWWsTfUNPDA==,0.954545, 2022-04-14T13:41:59Z, 128706, 0.036548
gBXq3gAABAABsgROlhZJHbMipEhtWWsTfUNPDA==,gBXq3gAABAABsgROlhZJHbMipEhtWWsTfUNPDA==,0.956522, 2022-04-14T13:42:04Z, 133708, 0.036856
gBXq3gAABQABE/I4jZO9THyFHEKnebipXOpT0w==,gBXq3gAABQABE/I4jZO9THyFHEKnebipXOpT0w==,0.958333, 2022-04-14T13:42:18Z, 147326, 0.034970
gBXq3gAABgABVMNJJTl9QPreb77eeSSScooj7g==,gBXw3gAABggAVMNJJTHeQPrKb77euW6ScooD7g==,0.920000, 2022-04-14T13:42:32Z, 161355, 0.031930
gBXq3gAABgABVMNJJTl9QPreb77eeSSScooj7g==,gBXq3gAABgABVMNJJTmqQPqKb76qeSSScooj7g==,0.884615, 2022-04-14T13:42:35Z, 165206, 0.031185
gBXq3gAABgABVMNJJTl9QPqKb74GeSSScooj7g==,gBXq3gAABgABVMNJJTmqQPqKb76qeSSScooj7g==,0.888889, 2022-04-14T13:42:35Z, 165207, 0.032541
gBXq3gAABgABVMNJJTl9QPqKb74GeSSScooj7g==,gBXq3gAABgABVMNJJTl9QPqKb74GeSSScooj7g==,0.892857, 2022-04-14T13:42:41Z, 170667, 0.032812
gBXq3gAABgABVMNJJTl9QPqKb74GeSSScooj7g==,gBXq3gAABgABVMNJJTl9QPqKb74GeSSScooj7g==,0.896552, 2022-04-14T13:42:46Z, 175421, 0.033200
gBXq3gAABgABVMNJJTl9QPqKb74GeSSScooj7g==,gBXq3gAABgABVMNJJTl9QPqKb74GeSSScooj7g==,0.900000, 2022-04-14T13:42:46Z, 175677, 0.034427
gBXq3gAABgABVMNJJTl9QPqKb74GeSSScooj7g==,gBXq3gAABgABVMNJJTl9QPqKb74GeSSScooj7g==,0.903226, 2022-04-14T13:42:52Z, 181226, 0.034609
gBXq3gAABgABVMNJJTl9QPqKb74GeSSScooj7g==,gBXq3gAABgABVMNJJTl9QPqKb74GeSSScooj7g==,0.906250, 2022-04-14T13:42:57Z, 186916, 0.034754
gBXq3gAABgABVMNJJTl9QPqKb74GeSSScooj7g==,gBXg3gAABgAAVMNJJTF9QPrKb74GeSSScooj7g==,0.909091, 2022-04-14T13:42:57Z, 186925, 0.035950
gBXq3gAABgABVMNJJTl9QPqKb74GeSSScooj7g==,gBXq3gAABgABVMNJJTl9QPqKb74GeSSScooj7g==,0.911765, 2022-04-14T13:43:02Z, 192196, 0.036130
gBXq3gAABgABVMNJJTl9QPqKb74GeSSScooj7g==,gBXq3gAABgABVMNJJTl9QPqKb74GeSSScooj7g==,0.914286, 2022-04-14T13:43:07Z, 196503, 0.036478
gBXq3gAABgABVMNJJTl9QPqKb74GeSSScooj7g==,gBXq3gAABgABVMNJJTl9QPqKb74GeSSScooj7g==,0.916667, 2022-04-14T13:43:07Z, 196519, 0.037615
gBXq3gAABwAB5OQ9879Hguxn2PFn9KkBwHaxkQ==,gBXq3gAABwAB5OQ9879nguzm2PFn9KkBwHaxkQ==,0.891892, 2022-04-14T13:43:21Z, 210362, 0.035139
gBXq3gAABwAB5OQ9879Hguxn2PFn9KkBwHaxkQ==,gBXs3gAABwCR5OQ9/7/Hguzm2PHg9KkBwHaxkQ==,0.868421, 2022-04-14T13:43:25Z, 214418, 0.034475
gBXq3gAABwAB5OQ9879Hguzm2PHg9KkBwHaxkQ==,gBXs3gAABwCR5OQ9/7/Hguzm2PHg9KkBwHaxkQ==,0.871795, 2022-04-14T13:43:25Z, 214426, 0.035518
gBXq3gAABwAB5OQ9879Hguzm2PHg9KkBwHaxkQ==,gBXq3gAABwAB5OQ9879Hguzm2PHg9KkBwHaxkQ==,0.875000, 2022-04-14T13:43:29Z, 219090, 0.035784
gBXq3gAABwAB5OQ9879Hguzm2PHg9KkBwHaxkQ==,gBXq3gAABwAB5OQ9879Hguzm2PHg9KkBwHaxkQ==,0.878049, 2022-04-14T13:43:29Z, 219097, 0.036806
gBXq3gAABwAB5OQ9879Hguzm2PHg9KkBwHaxkQ==,gBXq3gAABwAB5OQ9879Hguzm2PHg9KkBwHaxkQ==,0.880952, 2022-04-14T13:43:34Z, 223747, 0.037042
gBXq3gAABwAB5OQ9879Hguzm2PHg9KkBwHaxkQ==,gBXq3gAABwAB5OQ9879Hguzm2PHg9KkBwHaxkQ==,0.883721, 2022-04-14T13:43:38Z, 227590, 0.037401
gBXq3gAABwAB5OQ9879Hguzm2PHg9KkBwHaxkQ==,gBXq3gAABwAB5OQ9879Hguzm2PHg9KkBwHaxkQ==,0.886364, 2022-04-14T13:43:38Z, 227629, 0.038378
gBXq3gAABwAB5OQ9879Hguzm2PHg9KkBwHaxkQ==,gBXq3gAABwAB5OQ9879Hguzm2PHg9KkBwHaxkQ==,0.888889, 2022-04-14T13:43:44Z, 234080, 0.038278
gBXq3gAABwAB5OQ9879Hguzm2PHg9KkBwHaxkQ==,gBXq3gAABwAB5OQ9879Hguzm2PHg9KkBwHaxkQ==,0.891304, 2022-04-14T13:43:48Z, 237928, 0.038600
gBXq3gAABwAB5OQ9879Hguzm2PHg9KkBwHaxkQ==,gBXq3gAABwAB5OQ9879Hguzm2PHg9KkBwHaxkQ==,0.893617, 2022-04-14T13:43:49Z, 238298, 0.039480
gBXq3gAABwAB5OQ9879Hguzm2PHg9KkBwHaxkQ==,gBXq3gAABwAB5OQ9879Hguzm2PHg9KkBwHaxkQ==,0.895833, 2022-04-14T13:43:54Z, 243956, 0.039483
gBXq3gAACAABtnEGYBSOZlRBzkNBXEJYXCIHlA==,gBXq3gAACAABtnEGYBRBZlRdzkNBXEJYXCIHlA==,0.877551, 2022-04-14T13:44:08Z, 257790, 0.037364
gBXq3gAACAABtnEGYBSOZlRdzkPrXEJYXCIHlA==,gBXq3gAACAABtnEGYBSOZlRdzkPrXEJYXCIHlA==,0.880000, 2022-04-14T13:44:13Z, 262749, 0.037511
gBXq3gAACAABtnEGYBSOZlRdzkPrXEJYXCIHlA==,gBXq3gAACAABtnEGYBSOZlRdzkPrXEJYXCIHlA==,0.882353, 2022-04-14T13:44:17Z, 267177, 0.037728
gBXq3gAACAABtnEGYBSOZlRdzkPrXEJYXCIHlA==,gBXq3gAACAABtnEGYBSOZlRdzkPrXEJYXCIHlA==,0.884615, 2022-04-14T13:44:17Z, 267185, 0.038565
gBXq3gAACAABtnEGYBSOZlRdzkPrXEJYXCIHlA==,gBXq3gAACAABtnEGYBSOZlRdzkPrXEJYXCIHlA==,0.886792, 2022-04-14T13:44:26Z, 276066, 0.038136
gBXq3gAACAABtnEGYBSOZlRdzkPrXEJYXCIHlA==,gBXq3gAACAABtnEGYBSOZlRdzkPrXEJYXCIHlA==,0.888889, 2022-04-14T13:44:27Z, 276397, 0.038901
gBXq3gAACAABtnEGYBSOZlRdzkPrXEJYXCIHlA==,gBXq3gAACAABtnEGYBSOZlRdzkPrXEJYXCIHlA==,0.890909, 2022-04-14T13:44:29Z, 278975, 0.039344
gBXq3gAACAABtnEGYBSOZlRdzkPrXEJYXCIHlA==,gBXq3gAACAABtnEGYBSOZlRdzkPrXEJYXCIHlA==,0.892857, 2022-04-14T13:44:30Z, 279832, 0.040024
gBXq3gAACAABtnEGYBSOZlRdzkPrXEJYXCIHlA==,gBXq3gAACAABtnEGYBSOZlRdzkPrXEJYXCIHlA==,0.894737, 2022-04-14T13:44:35Z, 285144, 0.040064
gBXq3gAACAABtnEGYBSOZlRdzkPrXEJYXCIHlA==,gBXq3gAACAABtnEGYBSOZlRdzkPrXEJYXCIHlA==,0.896552, 2022-04-14T13:44:39Z, 288705, 0.040346
gBXq3gAACAABtnEGYBSOZlRdzkPrXEJYXCIHlA==,gBXq3gAACAABtnEGYBSOZlRdzkPrXEJYXCIHlA==,0.898305, 2022-04-14T13:44:39Z, 288984, 0.041082
gBXq3gAACQABPBUfhF7JvgSSmnDo8QXVhJjmJg==,gBXq3gAACQABPBUfhF7JvgSSmnDo8QXVhJjmJg==,0.900000, 2022-04-14T13:44:54Z, 303365, 0.039873
gBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4m76xlg==,gBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4m76xlg==,0.901639, 2022-04-14T13:45:08Z, 317402, 0.038815
gBXq3gAACwABeiMIbZ4A4j/I98LINMwBQI0kAQ==,gBXq3gAACwABeiMIbZ784j9r98L8NMwBQI0kAQ==,0.887097, 2022-04-14T13:45:22Z, 331478, 0.037167
gBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQI0kAQ==,gBXq3gAACwABeiMIbZ784j9r98L8NMwBQI0kAQ==,0.888889, 2022-04-14T13:45:26Z, 336190, 0.037312
gBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQI0kAQ==,gBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQI0kAQ==,0.890625, 2022-04-14T13:45:26Z, 336194, 0.037978
gBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQI0kAQ==,gBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQI0kAQ==,0.892308, 2022-04-14T13:45:32Z, 341837, 0.038006
gBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQI0kAQ==,gBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQI0kAQ==,0.893939, 2022-04-14T13:45:37Z, 346671, 0.038123
gBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQI0kAQ==,gBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQI0kAQ==,0.895522, 2022-04-14T13:45:37Z, 346679, 0.038768
gBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQI0kAQ==,gBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQI0kAQ==,0.897059, 2022-04-14T13:45:44Z, 353520, 0.038651
gBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQI0kAQ==,gBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQI0kAQ==,0.898551, 2022-04-14T13:45:49Z, 358877, 0.038698
gBXq3gAACwABeiPB554A4mUr90LkNMIBQI3kGw==,gBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQI0kAQ==,0.900000, 2022-04-14T13:45:49Z, 359107, 0.039297
gBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQI0kAQ==,gBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQI0kAQ==,0.901408, 2022-04-14T13:45:55Z, 364705, 0.039308
gBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQI0kAQ==,gBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQI0kAQ==,0.902778, 2022-04-14T13:45:59Z, 368984, 0.039460
gBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQI0kAQ==,gBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQI0kAQ==,0.904110, 2022-04-14T13:45:59Z, 368985, 0.040067
gBXq3gAADAABPKsQO4Q7vVlGTGZGU8OQL8A0vA==,gBXq3gAADAABPKsQO4RGvVkXTGZGU8OQL8A0vA==,0.891892, 2022-04-14T13:46:13Z, 383107, 0.038590
gBXq3gAADAABPKsQO4Q7vVlGTGZGU8OQL8A0vA==,gBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQL8A0vA==,0.893333, 2022-04-14T13:46:19Z, 389127, 0.038568
gBXs3gAAXAABPKsTO4Q7vVl1TGZ1Y8OQL9A0sA==,gBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQL8A0vA==,0.894737, 2022-04-14T13:46:20Z, 389361, 0.039121
gBXm3gAAXAABPKsQN4Q7vVkbTGZFU8OQL8A0vA==,gBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQL8A0vA==,0.896104, 2022-04-14T13:46:24Z, 394093, 0.039219
gBXq3gAADAABPKsQO4Q7vVlpTGZpU8OQL8A0vA==,gBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQL8A0vA==,0.897436, 2022-04-14T13:46:29Z, 398647, 0.039333
gBXq3gAADAABPKsQO4Q7vVlpTGZpU8OQL8A0vA==,gBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQL8A0vA==,0.898734, 2022-04-14T13:46:29Z, 398650, 0.039895
gBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQL8A0vA==,gBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQL8A0vA==,0.900000, 2022-04-14T13:46:35Z, 404617, 0.039860
gBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQL8A0vA==,gBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQL8A0vA==,0.901235, 2022-04-14T13:46:41Z, 411153, 0.039771
gBXq3gAAXAABPKsTO4Q7vVkTTGYTY8OQL8A0vA==,gBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQL8A0vA==,0.902439, 2022-04-14T13:46:45Z, 415024, 0.039940
gBXq3gAAXAABPKsTO4Q7vVkTTGYTY8OQL8A0vA==,gBXm3gAAXADBPKsQN4QTvVkbTGYTU8OQL8D0vA==,0.891566, 2022-04-14T13:46:45Z, 415035, 0.039939
gBXq3gAADAABPKsQO4Q7vVlTTGZTU8OQL8A0vA==,gBXm3gAAXADBPKsQN4QTvVkbTGYTU8OQL8D0vA==,0.880952, 2022-04-14T13:46:49Z, 418909, 0.039569
gBXq3gAADAABPKsQO4Q7vVlTTGZTU8OQL8A0vA==,gBXq3gAADAABPKsQO4RTvVkXTGZTU8OQL8A0vA==,0.870588, 2022-04-14T13:46:49Z, 418929, 0.039568
gBXq3gAADQAB5bM7t6M2OWsfffUf3B2UrD18Pw==,gBXq3gAADQAB5bM7t6MfOWuZffUf3B2UrD18Pw==,0.860465, 2022-04-14T13:47:03Z, 432804, 0.038299
gBXq3gAADQAB5bM7t6M2OWsfffUf3B2UrD18Pw==,gBXq3gAADQAB5bM7t6M2OWuZffXO3B2UrD18Pw==,0.862069, 2022-04-14T13:47:09Z, 438784, 0.038288
gBXq3gAADQAB5bM7t6M2OWuZffXO3B2UrD18Pw==,gBXq3gAADQAB5bM7t6M2OWuZffXO3B2UrD18Pw==,0.863636, 2022-04-14T13:47:09Z, 438789, 0.038798
gBXq3gAADQAB5bM7t6M2OWuZffXO3B2UrD18Pw==,gBXq3gAADQAB5bM7t6M2OWuZffXO3B2UrD18Pw==,0.865169, 2022-04-14T13:47:14Z, 443933, 0.038853
gBXq3gAADQAB5bM7t6M2OWuZffXO3B2UrD18Pw==,gBXq3gAADQAB5bM7t6M2OWuZffXO3B2UrD18Pw==,0.866667, 2022-04-14T13:47:21Z, 450493, 0.038784
gBXq3gAADQAB5bM7t6M2OWuZffXO3B2UrD18Pw==,gBXs3gAADUAB5bM7t6M2aWsZffXO3B2U7D18uQ==,0.868132, 2022-04-14T13:47:25Z, 454574, 0.038929
gBXq3gAADQAB5bNrt6M2aWsZffXO3B2UrD18Pw==,gBXs3gAADUAB5bM7t6M2aWsZffXO3B2U7D18uQ==,0.858696, 2022-04-14T13:47:25Z, 454577, 0.038928
gBXq3gAADQAB5bNrt6M2aWsZffXO3B2UrD18Pw==,gBXq3gCQDRAB5bM7t6PyOWsZffXy3x6UrD18vw==,0.849462, 2022-04-14T13:47:29Z, 459069, 0.038548
gBXq3gAADQAB5bM7t6M2OWuZffXO3B2UrD18Pw==,gBXq3gCQDRAB5bM7t6PyOWsZffXy3x6UrD18vw==,0.851064, 2022-04-14T13:47:29Z, 459069, 0.039036
gBXq3gAADQAB5bM7t6M2OWuZffXO3B2UrD18Pw==,gBXq3gAADQAB5bM7t6NeOWuZffVe3B2UrD18Pw==,0.852632, 2022-04-14T13:47:35Z, 464554, 0.039057
gBXq3gAADQAB5bM7t6M2OWuZffXO3B2UrD18Pw==,gBXq3gAADQAB5bM7t6NeOWuZffVe3B2UrD18Pw==,0.854167, 2022-04-14T13:47:39Z, 469191, 0.039148
gBXq3gAADQAB5bM7t6M2OWuZffXO3B2UrD18Pw==,gBXq3gAADQAB5bM7t6M2OWuZffXO3B2UrD18Pw==,0.855670, 2022-04-14T13:47:39Z, 469203, 0.039625
gBXq3gAADgABme9SPmYig5NGLaJGC385SYmlpw==,gBXg3gCQBAAAmb9SPmZGg5MJLaJGO385SYmlpw==,0.846939, 2022-04-14T13:47:53Z, 483061, 0.038488
gBXq3gAADgABme9SPmYig5MJLaJEC385SYmlpw==,gBXq3gAADgABme9SPmaXg5MJLaKXC385SYmlpw==,0.848485, 2022-04-14T13:48:00Z, 489545, 0.038436
gBXq3gAADgABme9SPmYig5MJLaJEC385SYmlpw==,gBXq3gAADgABme9SPmaXg5MJLaKXC385SYmlpw==,0.850000, 2022-04-14T13:48:04Z, 494129, 0.038532
gBXq3gAADgABme9SPmYig5MJLaJEC385SYmlpw==,gBXq3gAADgABme9SPmYig5MJLaJEC385SYmlpw==,0.851485, 2022-04-14T13:48:04Z, 494145, 0.038985
gBXq3gAADgABme9SPmYig5MJLaJEC385SYmlpw==,gBXq3gAADgABme9SPmYig5MJLaJEC385SYmlpw==,0.852941, 2022-04-14T13:48:11Z, 500467, 0.038940
gBXq3gAADgABme9SPmYig5MJLaJEC385SYmlpw==,gBXq3gAADgABme9SPmYig5MJLaJEC385SYmlpw==,0.854369, 2022-04-14T13:48:15Z, 504353, 0.039084
gBXq3gAADgABme9SPmYig5MJLaJEC385SYmlpw==,gBXq3gAADgABme9SPmYig5MJLaJEC385SYmlpw==,0.855769, 2022-04-14T13:48:15Z, 504355, 0.039528
gBXq3gAADgABme9SPmYig5MJLaJEC385SYmlpw==,gBXq3gAADgABme9SPmYig5MJLaJEC385SYmlpw==,0.857143, 2022-04-14T13:48:21Z, 510358, 0.039502
gBXq3gAADgABme9SPmYig5MJLaJEC385SYmlpw==,gBXm3gAADgAAme9YPmYig5MJLaJEO385SYmloQ==,0.858491, 2022-04-14T13:48:27Z, 516235, 0.039486
gBXq3gAADgABme9SPmYig5MJLaJEC385SYmlpw==,gBXm3gAADgAAme9YPmYig5MJLaJEO385SYmloQ==,0.859813, 2022-04-14T13:48:27Z, 516272, 0.039917
gBXg3gAADgABme9SvmYig5MFLaBEO3M5SYmlpw==,gBXq3gAADgABme9SPmYig5MJLaJEC385SYmlpw==,0.861111, 2022-04-14T13:48:30Z, 520126, 0.040052
gBXq3gAADwABlTZyzE3lFJR/dZQRU6VmuYQfyA==,gBXq3gAADwABlTZyzE3lFJR/dZQRU6VmuYQfyA==,0.862385, 2022-04-14T13:48:44Z, 533990, 0.039431
gBXq3gAAEAABlNIBRlELWCJvodFvRVqZWsK0Sw==,gBXq3gAAEAABlNIBRlFvWCKOodFvRVqZWsK0Sw==,0.854545, 2022-04-14T13:48:58Z, 547852, 0.038434
gBXq3gAAEAABlNIBRlELWCKOodGbRVqZWsK0Sw==,gBbs3gAAIAABlEIBRlHkWCKOodHkRVqZWsK0Tg==,0.855856, 2022-04-14T13:49:05Z, 554244, 0.038395
gBXq3gAAEAABlNIBRlELWCKOodGbRVqZWsK0Sw==,gBbs3gAAIAABlEIBRlHkWCKOodHkRVqZWsK0Tg==,0.857143, 2022-04-14T13:49:08Z, 558123, 0.038529
gBXq3gAAEAABlNIBRlELWCKOodGbRVqZWsK0Sw==,gBXq3gAAEAABlNIBRlE5WCKOodE5RVqZWsK0Sw==,0.858407, 2022-04-14T13:49:08Z, 558125, 0.038930
gBXq3gAAAAABXxWWztt8OmxEFLwWWlFiwDSnxg==,gBXq3gAAAAABXxWWztt8OmxEFLwWWlFiwDSnxg==,0.859649, 2022-04-14T13:49:21Z, 570690, 0.038466
gBXq3gAAAAABXxWWztt8OmxEFLwWWlFiwDSnxg==,gBXq3gAAAAABXxWWztt8OmxEFLwWWlFiwDSnxg==,0.860870, 2022-04-14T13:49:24Z, 573349, 0.038678
gBXq3gAAAAABXxWWztt8OmxEFLwWWlFiwDSnxg==,gBXq3gAAAAABXxWWztt8OmxEFLwWWlFiwDSnxg==,0.862069, 2022-04-14T13:49:24Z, 573354, 0.039068
gBXq3gAAAAABXxWWztt8OmxEFLwWWlFiwDSnxg==,gBXq3gAAAAABXxWWztt8OmxEFLwWWlFiwDSnxg==,0.863248, 2022-04-14T13:49:28Z, 577867, 0.039151
gBXq3gAAAAABXxWWztt8OmxEFLwWWlFiwDSnxg==,gBXq3gAAAAABXxWWztt8OmxEFLwWWlFiwDSnxg==,0.864407, 2022-04-14T13:49:28Z, 577870, 0.039538
gBXq3gAAAAABXxWWztt8OmxEFLwWWlFiwDSnxg==,gBXq3gAAAAABXxWWztt8OmxEFLwWWlFiwDSnxg==,0.865546, 2022-04-14T13:49:32Z, 581734, 0.039661
gBXq3gAAAQABBUkniXK9HIokbbRsblMYY11K2w==,gBXq3gAAAQABBUkniXK9HIokbbRsblMYY11K2w==,0.866667, 2022-04-14T13:49:45Z, 594235, 0.039203
gBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBn81Y0Ng==,gBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBn81Y0Ng==,0.867769, 2022-04-14T13:49:57Z, 606743, 0.038764
gBXq3gAAAAABXxWWztt8OmxEFLwWWlFiwDSnxg==,gBXq3gAAAAABXxWWztt8OmxEFLwWWlFiwDSnxg==,0.868852, 2022-04-14T13:50:11Z, 620767, 0.038249
gBXq3gAAAQABBUkniXK9HIokbbRsblMYY11K2w==,gBXq3gAAAQABBUkniXK9HIokbbRsblMYY11K2w==,0.869919, 2022-04-14T13:50:23Z, 632544, 0.037891
gBXq3gAAAQABBUkniXK9HIokbbRsblMYY11K2w==,gBXq3gAAAQABBUkniXK9HIokbbRsblMYY11K2w==,0.870968, 2022-04-14T13:50:28Z, 637746, 0.037934
gBXq3gAAAQABBUkniXK9HIokbbRsblMYY11K2w==,gBXq3gAAAQABBUkniXK9HIokbbRsblMYY11K2w==,0.872000, 2022-04-14T13:50:28Z, 637754, 0.038284
gBXq3gAAAQABBUkniXK9HIokbbRsblMYY11K2w==,gBXq3gAAAQABBUkniXK9HIokbbRsblMYY11K2w==,0.873016, 2022-04-14T13:50:32Z, 641845, 0.038389
gBXq3gAAAQABBUkniXK9HIokbbRsblMYY11K2w==,gBXq3gAAAQABBUkniXK9HIokbbRsblMYY11K2w==,0.874016, 2022-04-14T13:50:37Z, 646336, 0.038469
gBXq3gAAAQABBUkniXK9HIokbbRsblMYY11K2w==,gBXq3gAAAQABBUkniXK9HIokbbRsblMYY11K2w==,0.875000, 2022-04-14T13:50:37Z, 646362, 0.038814
gBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBn81Y0Ng==,gBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBn81Y0Ng==,0.875969, 2022-04-14T13:50:49Z, 658838, 0.038419
gBPq3gAAA0ABvSFsREAqEm8vX4AvCts7pw6gZQ==,gBXq3gAAAwAB3eFsREAqgm/7X4CXCttbpw6gZQ==,0.876923, 2022-04-14T13:51:02Z, 671352, 0.038037
