TotalTime(ms),Throughout(kbp),data,time
671107,0.008011,AWcAAAJoAAMCAAAEAgAA,2022-01-04T09:55:18Z
693751,0.008072,AWcAAAJoAAMCAAAEAgAA,2022-01-04T09:55:40Z
716392,0.008130,AWcAAAJoAAMCAAAEAgAA,2022-01-04T09:56:03Z
739134,0.008183,AWcAAAJoAAMCAAAEAgAA,2022-01-04T09:56:26Z
761781,0.008233,AWcAAAJoAAMCAAAEAgAA,2022-01-04T09:56:48Z
784322,0.008282,AWcAAAJoAAMCAAAEAgAA,2022-01-04T09:57:11Z
852257,0.007885,AWcAAAJoAAMCAAAEAgAA,2022-01-04T09:58:19Z
874908,0.007937,AWcAAAJoAAMCAAAEAgAA,2022-01-04T09:58:41Z
897549,0.007986,AWcAAAJoAAMCAAAEAgAA,2022-01-04T09:59:04Z
920309,0.008032,AWcAAAJoAAMCAAAEAgAA,2022-01-04T09:59:27Z
942836,0.008078,AWcAAAJoAAMCAAAEAgAA,2022-01-04T09:59:49Z
965578,0.008119,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:00:12Z
988127,0.008161,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:00:35Z
1033417,0.008020,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:01:20Z
1056055,0.008060,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:01:43Z
1078700,0.008099,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:02:05Z
1101444,0.008135,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:02:28Z
1146637,0.008010,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:03:13Z
1169283,0.008046,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:03:36Z
1192025,0.008080,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:03:59Z
1214573,0.008115,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:04:21Z
1305148,0.007723,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:05:52Z
1328695,0.007755,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:06:15Z
1350451,0.007796,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:06:37Z
1395727,0.007704,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:07:22Z
1418376,0.007738,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:07:45Z
1441117,0.007772,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:08:08Z
1463757,0.007805,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:08:30Z
1486308,0.007837,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:08:53Z
1509044,0.007867,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:09:16Z
1531595,0.007898,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:09:38Z
1554332,0.007926,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:10:01Z
1576922,0.007955,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:10:23Z
1599632,0.007982,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:10:46Z
1622175,0.008009,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:11:09Z
1644911,0.008034,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:11:31Z
1667492,0.008060,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:11:54Z
1690109,0.008085,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:12:17Z
1712756,0.008109,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:12:39Z
1803329,0.007826,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:14:10Z
1825977,0.007851,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:14:33Z
1848621,0.007876,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:14:55Z
1871263,0.007901,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:15:18Z
1893912,0.007924,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:15:40Z
1939202,0.007855,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:16:26Z
1984488,0.007788,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:17:11Z
2007231,0.007812,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:17:34Z
2029781,0.007835,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:17:56Z
2075168,0.007772,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:18:42Z
2097804,0.007795,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:19:04Z
2120361,0.007818,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:19:27Z
2143005,0.007839,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:19:50Z
2165658,0.007861,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:20:12Z
2210945,0.007801,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:20:58Z
2233684,0.007822,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:21:20Z
2278970,0.007765,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:22:06Z
2301524,0.007786,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:22:28Z
