TotalTime(ms),Throughout(kbp),data,time
16294,0.013748,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:24:28Z
38985,0.011492,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:24:50Z
61658,0.010899,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:25:13Z
84346,0.010623,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:25:36Z
129717,0.008634,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:26:21Z
152456,0.008816,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:26:44Z
175086,0.008956,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:27:06Z
220458,0.008129,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:27:52Z
243366,0.008284,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:28:15Z
265830,0.008426,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:28:37Z
311260,0.007916,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:29:23Z
333927,0.008050,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:29:45Z
356638,0.008165,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:30:08Z
401943,0.007802,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:30:53Z
424631,0.007913,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:31:16Z
447323,0.008012,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:31:39Z
492690,0.007729,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:32:24Z
515668,0.007819,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:32:47Z
545102,0.007808,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:33:16Z
583434,0.007679,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:33:55Z
606130,0.007761,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:34:17Z
628811,0.007837,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:34:40Z
674182,0.007642,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:35:26Z
696872,0.007714,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:35:48Z
719551,0.007783,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:36:11Z
764929,0.007614,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:36:56Z
787634,0.007679,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:37:19Z
810305,0.007740,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:37:42Z
855663,0.007592,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:38:27Z
878356,0.007651,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:38:50Z
904456,0.007678,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:39:16Z
946418,0.007574,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:39:58Z
969092,0.007628,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:40:20Z
