Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-04-09T16:55:48Z, 13490, 0.016605
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-04-09T16:56:01Z, 26162, 0.017124
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-04-09T16:56:13Z, 38833, 0.017305
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-04-09T16:56:26Z, 51503, 0.017397
QBXq3gAABAABsgROlhZJHbNjY0htWWtjsuPXdA==,QBXq3gAABAABsgROlhZjHbMipEhjWWtjsuPXdA==,QBXq3gAABAABsgROYxZJHbMipEhtWWsTY+PXdA==,QBXq3gAABAABsgROlhZJHbMipGNtWWMTsuPXdA==,1.000000, 2022-04-09T16:56:39Z, 64303, 0.017418
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,1.000000, 2022-04-09T16:56:51Z, 76843, 0.017490
QBXq3gAABgABVMNJJTl9QPp0dL4GeSR0Bfr7Wg==,QBXq3gAABgABVMNJJTl0QPqKb750eSR0Bfr7Wg==,QBXq3gAABgABVMNJdDl9QPqKb74GeSSSdPr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb3QGeXSSBfr7Wg==,0.857143, 2022-04-09T16:57:04Z, 89733, 0.014978
QBXq3gAABwAB5OQ9879HguwuLvHg9KkuAKGMUg==,QBXq3gAABwAB5OQ9878uguzm2PEu9KkuAKGMUg==,QBXq3gAABwAB5OQ9Lr9Hguzm2PHg9KkBLqGMUg==,QBXq3gAABwAB5OQ9879Hguzm2C7g9C4BAKGMUg==,0.875000, 2022-04-09T16:57:17Z, 102410, 0.015311
QBXq3gAACAABtnEGYBSOZlS3t0PrXEK30/5Czg==,QBXq3gAACAABtnEGYBS3ZlRdzkO3XEK30/5Czg==,QBXq3gAACAABtnEGtxSOZlRdzkPrXEJYt/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzrfrXLdY0/5Czg==,0.777778, 2022-04-09T16:57:29Z, 115076, 0.013626
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.800000, 2022-04-09T16:57:42Z, 127535, 0.014051
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.818182, 2022-04-09T16:57:55Z, 140202, 0.014379
QBXq3gAACwABeiMIbZ4A4j+1tcJ0NMy1/n6ucg==,QBXq3gAACwABeiMIbZ614j9r98K1NMy1/n6ucg==,QBXq3gAACwABeiMItZ4A4j9r98J0NMwBtX6ucg==,QBXq3gAACwABeiMIbZ4A4j9r97V0NLUB/n6ucg==,0.750000, 2022-04-09T16:58:07Z, 153093, 0.013168
QBXq3gAADAABPKsQO4Q7vVm0tGZFU8O0cmtdZA==,QBXq3gAADAABPKsQO4S0vVkXTGa0U8O0cmtdZA==,QBXq3gAADAABPKsQtIQ7vVkXTGZFU8OQtGtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTLRFU7SQcmtdZA==,0.692308, 2022-04-09T16:58:20Z, 165764, 0.012162
