TotalTime(ms),Throughout(kbp),data,time
1055405,0.007428,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:56:04Z
1078089,0.007480,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:56:26Z
1123431,0.007377,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:57:12Z
1145990,0.007428,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:57:34Z
1168635,0.007475,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:57:57Z
1191371,0.007521,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:58:20Z
1213927,0.007566,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:58:42Z
1281949,0.007339,AWcAAAJoAAMCAAAEAgAA,2022-01-04T10:59:50Z
1304507,0.007384,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:00:13Z
1327154,0.007426,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:00:35Z
1349799,0.007468,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:00:58Z
1395079,0.007386,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:01:43Z
1417724,0.007426,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:02:06Z
1440461,0.007464,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:02:29Z
1463106,0.007502,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:02:51Z
1485662,0.007539,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:03:14Z
1530954,0.007462,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:03:59Z
1553688,0.007497,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:04:22Z
1576236,0.007532,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:04:44Z
1598983,0.007565,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:05:07Z
1621533,0.007598,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:05:30Z
1666844,0.007526,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:06:15Z
1689473,0.007557,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:06:38Z
1712114,0.007588,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:07:00Z
1734884,0.007618,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:07:23Z
1802688,0.007456,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:08:31Z
1825430,0.007485,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:08:54Z
1847991,0.007515,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:09:16Z
1870619,0.007544,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:09:39Z
1893268,0.007572,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:10:01Z
1938557,0.007511,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:10:47Z
1961210,0.007538,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:11:09Z
1983849,0.007565,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:11:32Z
2029167,0.007507,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:12:17Z
2051876,0.007533,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:12:40Z
2119726,0.007397,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:13:48Z
2142363,0.007424,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:14:11Z
2165013,0.007449,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:14:33Z
2210307,0.007398,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:15:19Z
2300888,0.007204,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:16:49Z
2323619,0.007230,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:17:12Z
2346172,0.007256,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:17:34Z
2414105,0.007145,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:18:42Z
2436755,0.007170,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:19:05Z
2482052,0.007130,AWcAAAJoAAMCAAAEAgAA,2022-01-04T11:19:50Z
