Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughout(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-01-04T19:06:16Z, 16467, 0.013603
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-01-04T19:06:38Z, 39098, 0.011458
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-01-04T19:07:01Z, 61748, 0.010883
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-01-04T19:07:24Z, 84396, 0.010617
QBXq3gAABAABsgROlhZJHbMAAEhtWWsTsuPXdA==,QBXq3gAABAABsgROlhYAHbMiAEhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTAOPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWQATsuPXdA==,1.000000, 2022-01-04T19:07:46Z, 107046, 0.010463
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,1.000000, 2022-01-04T19:08:09Z, 129676, 0.010364
QBXq3gAABgABVMNJJTl9QPoGBr4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTkGQPqKBr4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBvr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeQaSBfr7Wg==,1.000000, 2022-01-04T19:08:31Z, 152323, 0.010294
QBXq3gAABwAB5OQ9879HguwFBfHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9878FguzmBfHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBBaGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9AUBAKGMUg==,1.000000, 2022-01-04T19:08:54Z, 174970, 0.010242
QBXq3gAACAABtnEGYBSOZlQLC0PrXEJY0/5Czg==,QBXq3gAACAABtnEGYBQLZlRdC0PrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJYC/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXAtY0/5Czg==,0.888889, 2022-01-04T19:09:17Z, 197709, 0.009064
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.900000, 2022-01-04T19:09:39Z, 220257, 0.009153
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.909091, 2022-01-04T19:10:02Z, 242903, 0.009222
QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,0.916667, 2022-01-04T19:10:25Z, 265606, 0.009277
QBXq3gAADAABPKsQO4Q7vVkODmZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4QOvVkXDmZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQDmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFUw6QcmtdZA==,0.923077, 2022-01-04T19:10:47Z, 288194, 0.009327
QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,0.928571, 2022-01-04T19:11:10Z, 310837, 0.009368
QBXq3gAADgABme9SPmYig5MMDKJEC385ivmH7g==,QBXq3gAADgABme9SPmYMg5MJDKJEC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385DPmH7g==,QBXq3gAADgABme9SPmYig5MJLaJECww5ivmH7g==,0.933333, 2022-01-04T19:11:33Z, 333490, 0.009404
QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,0.937500, 2022-01-04T19:11:55Z, 356169, 0.009434
QBXq3gAAEAABlNIBRlELWCIPD9GbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlEPWCKOD9GbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZDw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRQ+Zcw1G7g==,0.941176, 2022-01-04T19:12:18Z, 378777, 0.009462
QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,0.944444, 2022-01-04T19:12:41Z, 401416, 0.009486
QBXq3gAAEgABj88jQzaTdZEEBO7dnHBra/lFmg==,QBXq3gAAEgABj88jQzYEdZGEBO7dnHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnHBrBPlFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnARra/lFmg==,0.947368, 2022-01-04T19:13:03Z, 424160, 0.009506
QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,0.950000, 2022-01-04T19:13:26Z, 446724, 0.009527
QBXq3gAAFAABW8ygIUNCROkDA5XUFsTkbTJxwQ==,QBXq3gAAFAABW8ygIUMJROnsCZXUFsTkbTJxwQ==,QBXq3gAAFAABW8ygIUNCROnsq5XUFsTkCTJxwQ==,QBXq3gAAFAABW8ygIUNCROnsq5XUFgnkbTJxwQ==,0.952381, 2022-01-04T19:13:49Z, 469450, 0.009543
QBXq3gAAFQAB7v3thZFtPjcICGijZJxpHq4WmA==,QBXq3gAAFQAB7v3thZEIPjfnCGijZJxpHq4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmGijZJxpCK4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmGijZAhpHq4WmA==,0.954545, 2022-01-04T19:14:11Z, 491998, 0.009561
QBXq3gAAFgABPf91rNkW5sguDIK9ooamoBEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9ooamoBEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9ooamoBEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9ooamoBEFXQ==,0.956522, 2022-01-04T19:14:34Z, 514653, 0.009575
QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,0.958333, 2022-01-04T19:14:56Z, 537283, 0.009589
QBXq3gAAGAAB0m9KjfscKZsPD1iKaAclYVKt8w==,QBXq3gAAGAAB0m9KjfsPKZvmD1iKaAclYVKt8w==,QBXq3gAAGAAB0m9KjfscKZvmJ1iKaAclD1Kt8w==,QBXq3gAAGAAB0m9KjfscKZvmJ1iKaA8lYVKt8w==,0.960000, 2022-01-04T19:15:19Z, 559941, 0.009601
QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,0.961538, 2022-01-04T19:15:42Z, 582580, 0.009612
QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,0.962963, 2022-01-04T19:16:04Z, 605227, 0.009623
QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,0.964286, 2022-01-04T19:16:27Z, 627870, 0.009633
QBXq3gAAHAAB1OuDfwx4n3kHB0boDXUAuzvbGQ==,QBXq3gAAHAAB1OuDfwwHn3m3B0boDXUAuzvbGQ==,QBXq3gAAHAAB1OuDfwx4n3m3hkboDXUABzvbGQ==,QBXq3gAAHAAB1OuDfwx4n3m3hkboDQcAuzvbGQ==,0.965517, 2022-01-04T19:16:50Z, 650522, 0.009641
QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,0.966667, 2022-01-04T19:17:12Z, 673160, 0.009650
QBXq3gAAHgABwR7mAGpUxF0AAINYBwTedYNF4Q==,QBXq3gAAHgABwR7mAGoAxF3pAINYBwTedYNF4Q==,QBXq3gAAHgABwR7mAGpUxF3p6INYBwTeAINF4Q==,QBXq3gAAHgABwR7mAGpUxF3p6INYBwDedYNF4Q==,0.967742, 2022-01-04T19:17:35Z, 695813, 0.009658
QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,0.968750, 2022-01-04T19:17:58Z, 718448, 0.009665
QBXq3gAAIAABvB0V4fm87G8JCZTKzbZv1v0sag==,QBXq3gAAIAABvB0V4fkJ7G/yCZTKzbZv1v0sag==,QBXq3gAAIAABvB0V4fm87G/yfZTKzbZvCf0sag==,QBXq3gAAIAABvB0V4fm87G/yfZTKzQlv1v0sag==,0.969697, 2022-01-04T19:18:20Z, 741190, 0.009671
QBXq3gAAIQABbhsX+9OS2blYnbO8CfaFvfbGag==,QBXq3gAAIQABbhsX+9OS2blYnbO8CfaFvfbGag==,QBXq3gAAIQABbhsX+9OS2blYnbO8CfaFvfbGag==,QBXq3gAAIQABbhsX+9OS2blYnbO8CfaFvfbGag==,0.970588, 2022-01-04T19:18:43Z, 763743, 0.009679
