Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-04-10T15:24:01Z, 16102, 0.013911
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-04-10T15:24:13Z, 28762, 0.015576
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-04-10T15:24:26Z, 41436, 0.016218
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-04-10T15:24:39Z, 54103, 0.016561
QBXq3gAABAABsgROlhZJHbMBAUhtWWsBsuPXdA==,QBXq3gAABAABsgROlhYBHbMipEgBWWsBsuPXdA==,QBXq3gAABAABsgROARZJHbMipEhtWWsBAePXdA==,QBXq3gAABAABsgROlhZJHbMipAFtWQETsuPXdA==,0.800000, 2022-04-10T15:24:51Z, 67031, 0.013367
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,0.833333, 2022-04-10T15:25:04Z, 79444, 0.014098
QBXq3gAABgABVMNJJTl9QPoKCr4GeSQKBfr7Wg==,QBXq3gAABgABVMNJJTkKQPqKb74KeSQKBfr7Wg==,QBXq3gAABgABVMNJCjl9QPqKb74GeSQKCvr7Wg==,QBXq3gAABgABVMNJJTl9QPqKbwoGeQqSBfr7Wg==,0.714286, 2022-04-10T15:25:17Z, 92334, 0.012130
QBXq3gAABwAB5OQ9879HguwLC/Hg9KkLAKGMUg==,QBXq3gAABwAB5OQ9878Lguzm2PEL9KkLAKGMUg==,QBXq3gAABwAB5OQ9C79Hguzm2PHg9KkLC6GMUg==,QBXq3gAABwAB5OQ9879Hguzm2Avg9AsBAKGMUg==,0.625000, 2022-04-10T15:25:29Z, 105008, 0.010666
QBXq3gAACAABtnEGYBSOZlQPD0PrXEIP0/5Czg==,QBXq3gAACAABtnEGYBQPZlRdzkMPXEIP0/5Czg==,QBXq3gAACAABtnEGDxSOZlRdzkPrXEIPD/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzg/rXA9Y0/5Czg==,0.555556, 2022-04-10T15:25:42Z, 117686, 0.009517
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.600000, 2022-04-10T15:25:55Z, 130131, 0.010328
