TotalTime(ms),Throughout(kbp),data,time
12249,0.018287,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:31:54Z
34854,0.012854,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:32:16Z
57543,0.011678,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:32:39Z
80227,0.011168,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:33:02Z
125598,0.008917,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:33:47Z
148528,0.009049,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:34:10Z
170965,0.009171,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:34:33Z
216339,0.008283,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:35:18Z
239023,0.008434,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:35:41Z
261703,0.008559,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:36:03Z
284534,0.008660,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:36:26Z
307082,0.008753,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:36:49Z
329767,0.008830,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:37:11Z
352452,0.008898,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:37:34Z
375209,0.008955,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:37:57Z
397825,0.009009,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:38:19Z
420763,0.009050,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:38:42Z
443203,0.009097,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:39:05Z
466018,0.009133,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:39:28Z
488572,0.009170,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:39:50Z
511256,0.009201,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:40:13Z
533956,0.009229,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:40:36Z
579312,0.008893,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:41:21Z
601994,0.008930,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:41:44Z
624677,0.008965,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:42:06Z
647434,0.008996,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:42:29Z
670050,0.009026,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:42:52Z
715440,0.008767,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:43:37Z
738249,0.008799,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:44:00Z
760801,0.008833,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:44:22Z
783492,0.008863,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:44:45Z
806172,0.008891,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:45:08Z
829119,0.008915,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:45:31Z
851576,0.008943,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:45:53Z
874226,0.008968,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:46:16Z
896917,0.008991,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:46:38Z
942282,0.008796,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:47:24Z
964970,0.008821,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:47:47Z
987661,0.008845,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:48:09Z
1040098,0.008615,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:49:02Z
1055741,0.008699,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:49:17Z
1078405,0.008724,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:49:40Z
1101370,0.008745,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:50:03Z
1123772,0.008770,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:50:25Z
1146464,0.008792,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:50:48Z
1169140,0.008813,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:51:11Z
1191850,0.008833,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:51:33Z
1214521,0.008853,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:51:56Z
1259887,0.008712,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:52:41Z
1282597,0.008732,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:53:04Z
1305266,0.008752,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:53:27Z
1327960,0.008771,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:53:50Z
1350638,0.008790,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:54:12Z
1373324,0.008808,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:54:35Z
1396014,0.008825,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:54:58Z
1418698,0.008842,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:55:20Z
1441378,0.008858,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:55:43Z
1486765,0.008738,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:56:28Z
1509514,0.008755,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:56:51Z
1532125,0.008772,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:57:14Z
1554916,0.008788,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:57:36Z
1577496,0.008804,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:57:59Z
1600183,0.008819,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:58:22Z
1622868,0.008834,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:58:44Z
1645907,0.008846,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:59:07Z
1668239,0.008862,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:59:30Z
1690933,0.008876,AWcAAAJoAAMCAAAEAgAA,2022-01-03T09:59:53Z
1713609,0.008889,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:00:15Z
1736344,0.008901,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:00:38Z
1758986,0.008914,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:01:01Z
1804355,0.008814,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:01:46Z
1827112,0.008827,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:02:09Z
1849728,0.008840,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:02:31Z
1872438,0.008853,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:02:54Z
1895103,0.008865,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:03:17Z
1940481,0.008773,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:04:02Z
1963170,0.008786,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:04:25Z
1985851,0.008798,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:04:47Z
2008586,0.008810,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:05:10Z
2031221,0.008822,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:05:33Z
2054162,0.008833,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:05:56Z
2076599,0.008845,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:06:18Z
2099363,0.008856,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:06:41Z
2121965,0.008867,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:07:04Z
2144646,0.008878,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:07:26Z
2167334,0.008888,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:07:49Z
2190091,0.008898,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:08:12Z
2212714,0.008909,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:08:34Z
2235401,0.008918,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:08:57Z
2258081,0.008928,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:09:20Z
