Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughout(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-01-03T09:31:54Z, 14716, 0.015222
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-01-03T09:32:17Z, 37322, 0.012004
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-01-03T09:32:40Z, 60011, 0.011198
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-01-03T09:33:02Z, 82695, 0.010835
QBXq3gAABAABsgROlhZJHbPNzUhtWWsTsuPXdA==,QBXq3gAABAABsgROlhbNHbMizUhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMizUhtWWsTzePXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWc0TsuPXdA==,0.800000, 2022-01-03T09:33:26Z, 105954, 0.008456
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,0.833333, 2022-01-03T09:33:48Z, 128067, 0.008745
QBXq3gAABgABVMNJJTl9QPpeXr4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTleQPqKXr4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKXr4GeSSSXvr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeV6SBfr7Wg==,0.857143, 2022-01-03T09:34:11Z, 150994, 0.008901
QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,0.875000, 2022-01-03T09:34:33Z, 173434, 0.009041
QBXq3gAACAABtnEGYBSOZlQ7O0PrXEJY0/5Czg==,QBXq3gAACAABtnEGYBQ7ZlRdO0PrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdO0PrXEJYO/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXDtY0/5Czg==,0.777778, 2022-01-03T09:34:56Z, 196626, 0.007975
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.800000, 2022-01-03T09:35:18Z, 218808, 0.008190
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.818182, 2022-01-03T09:35:41Z, 241493, 0.008348
QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,0.833333, 2022-01-03T09:36:04Z, 264174, 0.008479
QBXq3gAADAABPKsQO4Q7vVn+/mZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4T+vVkX/mZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkX/mZFU8OQ/mtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU/6QcmtdZA==,0.846154, 2022-01-03T09:36:27Z, 287006, 0.008585
QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,0.857143, 2022-01-03T09:36:49Z, 309552, 0.008684
QBXq3gAADgABme9SPmYig5MJLaJEC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385ivmH7g==,0.866667, 2022-01-03T09:37:12Z, 332235, 0.008765
QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,0.875000, 2022-01-03T09:37:34Z, 354921, 0.008836
QBXq3gAAEAABlNIBRlELWCKgoNGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlGgWCKOoNGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOoNGbRVqZoA1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRaCZcw1G7g==,0.882353, 2022-01-03T09:37:57Z, 377680, 0.008896
QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,0.888889, 2022-01-03T09:38:20Z, 400295, 0.008953
QBXq3gAAEgABj88jQzaTdZGCgu7dnHBra/lFmg==,QBXq3gAAEgABj88jQzaCdZGEgu7dnHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGEgu7dnHBrgvlFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnIJra/lFmg==,0.894737, 2022-01-03T09:38:43Z, 423236, 0.008997
QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,0.900000, 2022-01-03T09:39:05Z, 445672, 0.009047
QBXq3gAAFAABW8ygIUNCROnc3JXUFsTkbTJxwQ==,QBXq3gAAFAABW8ygIUPcROns3JXUFsTkbTJxwQ==,QBXq3gAAFAABW8ygIUNCROns3JXUFsTk3DJxwQ==,QBXq3gAAFAABW8ygIUNCROnsq5XUFtzkbTJxwQ==,0.904762, 2022-01-03T09:39:28Z, 468489, 0.009085
QBXq3gAAFQAB7v3thZFtPjfnmGijZJxpHq4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmGijZJxpHq4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmGijZJxpHq4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmGijZJxpHq4WmA==,0.909091, 2022-01-03T09:39:51Z, 491041, 0.009123
QBXq3gAAFgABPf91rNkW5sguDIK9ooamoBEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9ooamoBEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9ooamoBEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9ooamoBEFXQ==,0.913043, 2022-01-03T09:40:13Z, 513726, 0.009157
QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,0.916667, 2022-01-03T09:40:36Z, 536426, 0.009187
QBXq3gAAGAAB0m9KjfscKZv09FiKaAclYVKt8w==,QBXq3gAAGAAB0m9Kjfv0KZvm9FiKaAclYVKt8w==,QBXq3gAAGAAB0m9KjfscKZvm9FiKaAcl9FKt8w==,QBXq3gAAGAAB0m9KjfscKZvmJ1iKaPQlYVKt8w==,0.880000, 2022-01-03T09:40:59Z, 559600, 0.008806
QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,0.884615, 2022-01-03T09:41:21Z, 581782, 0.008856
QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,0.888889, 2022-01-03T09:41:44Z, 604465, 0.008894
