Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-04-09T21:29:48Z, 14879, 0.015055
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-04-09T21:30:01Z, 27552, 0.016260
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-04-09T21:30:13Z, 40216, 0.016710
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-04-09T21:30:26Z, 52887, 0.016942
QBXq3gAABAABsgROlhZJHbMCAkhtWWsCsuPXdA==,QBXq3gAABAABsgROlhYCHbMipEgCWWsCsuPXdA==,QBXq3gAABAABsgROAhZJHbMipEhtWWsCAuPXdA==,QBXq3gAABAABsgROlhZJHbMipAJtWQITsuPXdA==,0.800000, 2022-04-09T21:30:39Z, 65787, 0.013620
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,0.833333, 2022-04-09T21:30:51Z, 78238, 0.014315
QBXq3gAABgABVMNJJTl9QPoJCb4GeSQJBfr7Wg==,QBXq3gAABgABVMNJJTkJQPqKb74JeSQJBfr7Wg==,QBXq3gAABgABVMNJCTl9QPqKb74GeSQJCfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKbwkGeQmSBfr7Wg==,0.714286, 2022-04-09T21:31:04Z, 91125, 0.012291
QBXq3gAABwAB5OQ9879HguwMDPHg9KkMAKGMUg==,QBXq3gAABwAB5OQ9878Mguzm2PEM9KkMAKGMUg==,QBXq3gAABwAB5OQ9DL9Hguzm2PHg9KkMDKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2Azg9AwBAKGMUg==,0.625000, 2022-04-09T21:31:17Z, 103793, 0.010791
QBXq3gAACAABtnEGYBSOZlQNDUPrXEIN0/5Czg==,QBXq3gAACAABtnEGYBQNZlRdzkMNXEIN0/5Czg==,QBXq3gAACAABtnEGDRSOZlRdzkPrXEINDf5Czg==,QBXq3gAACAABtnEGYBSOZlRdzg3rXA1Y0/5Czg==,0.555556, 2022-04-09T21:31:30Z, 116464, 0.009617
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.600000, 2022-04-09T21:31:55Z, 141599, 0.009492
QBXq3gAACwABeiMIbZ4A4j8EBMJ0NMwE/n6ucg==,QBXq3gAACwABeiMIbZ4E4j9r98IENMwE/n6ucg==,QBXq3gAACwABeiMIBJ4A4j9r98J0NMwEBH6ucg==,QBXq3gAACwABeiMIbZ4A4j9r9wR0NAQB/n6ucg==,0.545455, 2022-04-09T21:32:08Z, 154479, 0.008700
QBXq3gAADAABPKsQO4Q7vVkDA2ZFU8MDcmtdZA==,QBXq3gAADAABPKsQO4QDvVkXTGYDU8MDcmtdZA==,QBXq3gAADAABPKsQA4Q7vVkXTGZFU8MDA2tdZA==,QBXq3gAADAABPKsQO4Q7vVkXTANFUwOQcmtdZA==,0.500000, 2022-04-09T21:32:20Z, 167148, 0.008041
