Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughout(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-01-04T12:31:12Z, 16229, 0.013802
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-01-04T12:31:34Z, 38859, 0.011529
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-01-04T12:31:57Z, 61504, 0.010926
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-01-04T12:32:20Z, 84142, 0.010649
QBXq3gAABAABsgROlhZJHbMEBEhtWWsEsuPXdA==,QBXq3gAABAABsgROlhYEHbMipEgEWWsEsuPXdA==,QBXq3gAABAABsgROBBZJHbMipEhtWWsTBOPXdA==,QBXq3gAABAABsgROlhZJHbMipARtWQQTsuPXdA==,0.800000, 2022-01-04T12:32:42Z, 106886, 0.008383
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,0.833333, 2022-01-04T12:33:05Z, 129437, 0.008653
QBXq3gAABgABVMNJJTl9QPoJCb4GeSQJBfr7Wg==,QBXq3gAABgABVMNJJTkJQPqKb74JeSQJBfr7Wg==,QBXq3gAABgABVMNJCTl9QPqKb74GeSSSCfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKbwkGeQmSBfr7Wg==,0.714286, 2022-01-04T12:33:35Z, 159188, 0.007036
QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,0.750000, 2022-01-04T12:33:50Z, 174724, 0.007692
QBXq3gAACAABtnEGYBSOZlQJCUPrXEIJ0/5Czg==,QBXq3gAACAABtnEGYBQJZlRdzkMJXEIJ0/5Czg==,QBXq3gAACAABtnEGCRSOZlRdzkPrXEJYCf5Czg==,QBXq3gAACAABtnEGYBSOZlRdzgnrXAlY0/5Czg==,0.777778, 2022-01-04T12:34:13Z, 197472, 0.007940
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.800000, 2022-01-04T12:34:35Z, 220013, 0.008145
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.818182, 2022-01-04T12:34:58Z, 242662, 0.008308
QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,0.833333, 2022-01-04T12:35:21Z, 265299, 0.008443
