Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughout(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-04-08T15:57:40Z, 15199, 0.014738
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-04-08T15:57:53Z, 27881, 0.016068
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-04-08T15:58:06Z, 40534, 0.016579
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-04-08T15:58:18Z, 53213, 0.016838
QBXq3gAABAABsgROlhZJHbMipEhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTsuPXdA==,1.000000, 2022-04-08T15:58:31Z, 65892, 0.016998
QBXq3gAABQABE/I4jZO9THxoaEKnebips0vGGQ==,QBXq3gAABQABE/I4jZP1THyF9UKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFaEKnebipaEvGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnefWps0vGGQ==,1.000000, 2022-04-08T15:58:44Z, 78581, 0.017103
QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSBfr7Wg==,1.000000, 2022-04-08T15:58:56Z, 91218, 0.017190
QBXq3gAABwAB5OQ9879Hguw1NfHg9KkBAKGMUg==,QBXq3gAABwAB5OQ98781guzmNfHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879HguzmNfHg9KkBNaGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9DUBAKGMUg==,1.000000, 2022-04-08T15:59:09Z, 103914, 0.017245
QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY0/5Czg==,1.000000, 2022-04-08T15:59:22Z, 116580, 0.017293
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,1.000000, 2022-04-08T15:59:34Z, 129243, 0.017332
QBXq3gAACgAB4J5MGLcM8IbOztHrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLfO8IZxztHrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxztHrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYM54zhIZKg==,1.000000, 2022-04-08T15:59:47Z, 141905, 0.017364
QBXq3gAACwABeiMIbZ4A4j/Pz8J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ7P4j9rz8J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9rz8J0NMwBz36ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NM8B/n6ucg==,1.000000, 2022-04-08T16:00:00Z, 154592, 0.017388
QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQcmtdZA==,1.000000, 2022-04-08T16:00:12Z, 167328, 0.017403
QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,1.000000, 2022-04-08T16:00:25Z, 179947, 0.017427
QBXq3gAADgABme9SPmYig5OIiKJEC385ivmH7g==,QBXq3gAADgABme9SPmaIg5MJiKJEC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJiKJEC385iPmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC4g5ivmH7g==,0.933333, 2022-04-08T16:00:38Z, 192807, 0.016265
QBXq3gAADwABlTZyzE3lFJRlZZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE1lFJR/ZZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/ZZQRU6VmZZmKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU2Vm85mKEw==,0.937500, 2022-04-08T16:00:50Z, 205299, 0.016366
QBXq3gAAEAABlNIBRlELWCKOodGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZcw1G7g==,0.941176, 2022-04-08T16:01:03Z, 218001, 0.016440
QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,0.944444, 2022-04-08T16:01:16Z, 230609, 0.016513
QBXq3gAAEgABj88jQzaTdZGE1u7dnHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnHBra/lFmg==,0.947368, 2022-04-08T16:01:28Z, 243281, 0.016573
QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,0.950000, 2022-04-08T16:01:41Z, 255944, 0.016629
QBXq3gAAFAABW8ygIUNCROmampXUFsTkbTJxwQ==,QBXq3gAAFAABW8ygIUOaROnsmpXUFsTkbTJxwQ==,QBXq3gAAFAABW8ygIUNCROnsmpXUFsTkmjJxwQ==,QBXq3gAAFAABW8ygIUNCROnsq5XUFprkbTJxwQ==,0.952381, 2022-04-08T16:01:54Z, 268759, 0.016669
QBXq3gAAFQAB7v3thZFtPjf19WijZJxpHq4WmA==,QBXq3gAAFQAB7v3thZH1Pjfn9WijZJxpHq4WmA==,QBXq3gAAFQAB7v3thZFtPjfn9WijZJxp9a4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmGijZPVpHq4WmA==,0.954545, 2022-04-08T16:02:06Z, 281321, 0.016721
QBXq3gAAFgABPf91rNkW5siUlIK9ooamoBEFXQ==,QBXq3gAAFgABPf91rNmU5sgulIK9ooamoBEFXQ==,QBXq3gAAFgABPf91rNkW5sgulIK9ooamlBEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9opSmoBEFXQ==,0.956522, 2022-04-08T16:02:19Z, 293977, 0.016763
QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,0.958333, 2022-04-08T16:02:32Z, 306629, 0.016802
QBXq3gAAGAAB0m9KjfscKZvmJ1iKaAclYVKt8w==,QBXq3gAAGAAB0m9KjfscKZvmJ1iKaAclYVKt8w==,QBXq3gAAGAAB0m9KjfscKZvmJ1iKaAclYVKt8w==,QBXq3gAAGAAB0m9KjfscKZvmJ1iKaAclYVKt8w==,0.960000, 2022-04-08T16:02:44Z, 319322, 0.016836
QBXq3gAAGQABJHFkMPFvoErc3HcxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPHcoEqk3HcxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqk3HcxbjmI3OAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbtyIEeAmzQ==,0.961538, 2022-04-08T16:02:57Z, 332008, 0.016867
QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,0.962963, 2022-04-08T16:03:10Z, 344643, 0.016899
QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,0.964286, 2022-04-08T16:03:22Z, 357314, 0.016926
QBXq3gAAHAAB1OuDfwx4n3l8fEboDXUAuzvbGQ==,QBXq3gAAHAAB1OuDfwx8n3m3fEboDXUAuzvbGQ==,QBXq3gAAHAAB1OuDfwx4n3m3fEboDXUAfDvbGQ==,QBXq3gAAHAAB1OuDfwx4n3m3hkboDXwAuzvbGQ==,0.965517, 2022-04-08T16:03:35Z, 370057, 0.016949
QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,0.966667, 2022-04-08T16:03:48Z, 382661, 0.016976
QBXq3gAAHgABwR7mAGpUxF2JiYNYBwTedYNF4Q==,QBXq3gAAHgABwR7mAGqJxF3piYNYBwTedYNF4Q==,QBXq3gAAHgABwR7mAGpUxF3piYNYBwTeiYNF4Q==,QBXq3gAAHgABwR7mAGpUxF3p6INYB4nedYNF4Q==,0.935484, 2022-04-08T16:04:01Z, 395554, 0.016423
QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,QBXq3gAAHwABzwC4XBLT67yinVzIzmWIhm5NFA==,QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,0.937500, 2022-04-08T16:04:13Z, 408009, 0.016470
QBXq3gAAIAABvB0V4fm87G/yfZTKzbZv1v0sag==,QBXq3gAAIAABvB0V4fm87G/yfZTKzbZv1v0sag==,QBXq3gAAIAABvB0V4fm87G/yfZTKzbZv1v0sag==,QBXq3gAAIAABvB0V4fm87G/yfZTKzbZv1v0sag==,0.939394, 2022-04-08T16:04:26Z, 420672, 0.016507
QBXq3gAAIQABbhsX+9OS2bl9fbO8CfaFvfbGag==,QBXq3gAAIQABbhsX+9N92blYfbO8CfaFvfbGag==,QBXq3gAAIQABbhsX+9OS2blYfbO8CfaFffbGag==,QBXq3gAAIQABbhsX+9OS2blYnbO8CX2FvfbGag==,0.941176, 2022-04-08T16:04:38Z, 433343, 0.016541
QBXq3gAAIgABx5GZLvO6APb1E98JPqtv5ceekQ==,QBXq3gAAIgABx5GZLvO6APb1E98JPqtv5ceekQ==,QBXq3gAAIgABx5GZLvO6APb1E98JPqtv5ceekQ==,QBXq3gAAIgABx5GZLvO6APb1E98JPqtv5ceekQ==,0.942857, 2022-04-08T16:04:51Z, 446033, 0.016573
QBXq3gAAIwABLpOVrpJOweaCgnsVFvh4x6pqiQ==,QBXq3gAAIwABLpOVrpKCweZHgnsVFvh4x6pqiQ==,QBXq3gAAIwABLpOVrpJOweZHgnsVFvh4gqpqiQ==,QBXq3gAAIwABLpOVrpJOweZHJ3sVFoJ4x6pqiQ==,0.944444, 2022-04-08T16:05:04Z, 458740, 0.016602
QBXq3gAAJAABSf3J7XlmbsxPdyGRLwCq+5vZnw==,QBXq3gAAJAABSf3J7XlmbsxPdyGRLwCq+5vZnw==,QBXq3gAAJAABSf3J7XlmbsxPdyGRLwCq+5vZnw==,QBXq3gAAJAABSf3J7XlmbsxPdyGRLwCq+5vZnw==,0.945946, 2022-04-08T16:05:16Z, 471360, 0.016633
QBXq3gAAJQABEwfD7GBqj957tCjb54Pt+LPVqg==,QBXq3gAAJQABEwfD7GBqj957tCjb54Pt+LPVqg==,QBXq3gAAJQABEwfD7GBqj957tCjb54Pt+LPVqg==,QBXq3gAAJQABEwfD7GBqj957tCjb54Pt+LPVqg==,0.947368, 2022-04-08T16:05:29Z, 484031, 0.016660
QBXq3gAAJgABKzFGsth3ogmnBAJ/ODOQoTnbSA==,QBXq3gAAJgABKzFGsth3ogmnBAJ/ODOQoTnbSA==,QBXq3gAAJgABKzFGsth3ogmnBAJ/ODOQoTnbSA==,QBXq3gAAJgABKzFGsth3ogmnBAJ/ODOQoTnbSA==,0.948718, 2022-04-08T16:05:42Z, 496702, 0.016686
QBXq3gAAJwABFVGGQAXS2z61dRlDj1khRMRl6w==,QBXq3gAAJwABFVGGQAXS2z61dRlDj1khRMRl6w==,QBXq3gAAJwABFVGGQAXS2z61dRlDj1khRMRl6w==,QBXq3gAAJwABFVGGQAXS2z61dRlDj1khRMRl6w==,0.950000, 2022-04-08T16:05:54Z, 509372, 0.016711
QBXq3gAAKAABSS4eTr0LI4z09Gk3f+2pyk9UCA==,QBXq3gAAKAABSS4eTr30I4wI9Gk3f+2pyk9UCA==,QBXq3gAAKAABSS4eTr0LI4wI9Gk3f+2p9E9UCA==,QBXq3gAAKAABSS4eTr0LI4wIo2k3f/Spyk9UCA==,0.951220, 2022-04-08T16:06:07Z, 522057, 0.016734
QBXq3gAAKQABxE0jRMZ73Gnuy0PkY+xmJZEc6g==,QBXq3gAAKQABxE0jRMZ73Gnuy0PkY+xmJZEc6g==,QBXq3gAAKQABxE0jRMZ73Gnuy0PkY+xmJZEc6g==,QBXq3gAAKQABxE0jRMZ73Gnuy0PkY+xmJZEc6g==,0.952381, 2022-04-08T16:06:20Z, 534722, 0.016756
QBXq3gAAKgABDXnOEVf9cC8oKHh2/2a1UASi/Q==,QBXq3gAAKgABDXnOEVcocC+qKHh2/2a1UASi/Q==,QBXq3gAAKgABDXnOEVf9cC+qKHh2/2a1KASi/Q==,QBXq3gAAKgABDXnOEVf9cC+qXnh2/yi1UASi/Q==,0.953488, 2022-04-08T16:06:32Z, 547414, 0.016777
