TotalTime(ms),Throughout(kbp),data,time
760764,0.008244,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:25:47Z
783448,0.008292,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:26:10Z
806131,0.008336,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:26:32Z
828865,0.008378,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:26:55Z
851501,0.008418,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:27:18Z
874190,0.008456,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:27:40Z
896874,0.008492,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:28:03Z
942250,0.008321,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:28:48Z
964959,0.008357,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:29:11Z
987620,0.008392,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:29:34Z
1032994,0.008240,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:30:19Z
1055677,0.008275,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:30:42Z
1078369,0.008309,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:31:05Z
1123740,0.008173,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:31:50Z
1146421,0.008206,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:32:13Z
1169113,0.008239,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:32:35Z
1214485,0.008115,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:33:21Z
1237179,0.008148,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:33:43Z
1259853,0.008179,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:34:06Z
1282544,0.008209,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:34:29Z
1305228,0.008238,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:34:51Z
1327914,0.008266,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:35:14Z
1350601,0.008293,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:35:37Z
1373287,0.008319,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:35:59Z
1395976,0.008344,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:36:22Z
1418659,0.008368,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:36:45Z
1441347,0.008392,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:37:08Z
1464059,0.008415,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:37:30Z
1486719,0.008437,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:37:53Z
1532087,0.008334,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:38:38Z
1577582,0.008235,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:39:24Z
1600145,0.008259,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:39:46Z
1622834,0.008282,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:40:09Z
1645583,0.008303,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:40:32Z
1668208,0.008325,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:40:54Z
1690891,0.008346,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:41:17Z
1713580,0.008366,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:41:40Z
1758950,0.008278,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:42:25Z
1804324,0.008194,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:43:10Z
1849694,0.008114,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:43:56Z
1872382,0.008135,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:44:19Z
1895066,0.008156,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:44:41Z
1940505,0.008080,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:45:27Z
1963131,0.008101,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:45:49Z
1985812,0.008122,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:46:12Z
2008517,0.008141,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:46:35Z
2031192,0.008161,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:46:57Z
2076562,0.008090,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:47:43Z
2099255,0.008110,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:48:05Z
2121941,0.008128,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:48:28Z
2144625,0.008147,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:48:51Z
2167303,0.008165,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:49:13Z
2190073,0.008182,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:49:36Z
2216143,0.008187,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:50:02Z
2235362,0.008217,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:50:22Z
2258044,0.008234,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:50:44Z
2303427,0.008169,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:51:30Z
2348809,0.008106,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:52:15Z
2371517,0.008123,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:52:38Z
2394172,0.008140,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:53:00Z
2416870,0.008156,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:53:23Z
2439554,0.008172,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:53:46Z
2462249,0.008188,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:54:08Z
2484908,0.008203,AWcAAAJoAAMCAAAEAgAA,2022-01-03T10:54:31Z
