TotalTime(ms),Throughout(kbp),data,time
24695,0.009071,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:44:17Z
47387,0.009454,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:44:40Z
70066,0.009591,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:45:03Z
92730,0.009662,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:45:25Z
123356,0.009079,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:45:56Z
138105,0.009732,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:46:11Z
160786,0.009752,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:46:33Z
183470,0.009767,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:46:56Z
228863,0.008809,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:47:41Z
251529,0.008906,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:48:04Z
274230,0.008985,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:48:27Z
297996,0.009020,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:48:51Z
319594,0.009112,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:49:12Z
342284,0.009162,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:49:35Z
364961,0.009206,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:49:58Z
410339,0.008734,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:50:43Z
433092,0.008793,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:51:06Z
455704,0.008848,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:51:28Z
482827,0.008815,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:51:55Z
501084,0.008941,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:52:14Z
523770,0.008981,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:52:36Z
546473,0.009018,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:52:59Z
573366,0.008986,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:53:26Z
591828,0.009084,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:53:44Z
614512,0.009113,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:54:07Z
637206,0.009140,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:54:30Z
664345,0.009104,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:54:57Z
682573,0.009189,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:55:15Z
705266,0.009211,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:55:38Z
727937,0.009232,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:56:00Z
773321,0.008979,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:56:46Z
795998,0.009005,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:57:09Z
818695,0.009029,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:57:31Z
845341,0.009009,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:57:58Z
864059,0.009073,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:58:17Z
886749,0.009094,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:58:39Z
909433,0.009113,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:59:02Z
940012,0.009055,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:59:33Z
954802,0.009150,AWcAAAJoAAMCAAAEAgAA,2021-12-30T19:59:47Z
977563,0.009166,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:00:10Z
1000173,0.009182,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:00:33Z
1025001,0.009179,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:00:58Z
1045558,0.009212,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:01:18Z
1068247,0.009226,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:01:41Z
1090950,0.009240,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:02:04Z
1113886,0.009250,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:02:26Z
1136307,0.009265,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:02:49Z
1158981,0.009277,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:03:12Z
1181661,0.009289,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:03:34Z
1204381,0.009299,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:03:57Z
1227057,0.009310,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:04:20Z
1249732,0.009320,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:04:42Z
1272406,0.009330,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:05:05Z
1299039,0.009312,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:05:32Z
1317783,0.009349,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:05:50Z
1340484,0.009358,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:06:13Z
1363177,0.009366,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:06:36Z
1386892,0.009368,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:06:59Z
1408527,0.009383,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:07:21Z
1431219,0.009391,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:07:44Z
1453906,0.009398,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:08:06Z
1499273,0.009263,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:08:52Z
1521976,0.009272,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:09:15Z
1544715,0.009281,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:09:37Z
1590030,0.009157,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:10:23Z
1612704,0.009167,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:10:45Z
1635394,0.009177,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:11:08Z
1680760,0.009063,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:11:53Z
1703458,0.009073,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:12:16Z
1726173,0.009084,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:12:39Z
1749673,0.009090,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:13:02Z
1771513,0.009104,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:13:24Z
1794266,0.009113,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:13:47Z
1816893,0.009123,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:14:09Z
1862259,0.009021,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:14:55Z
1884942,0.009032,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:15:17Z
1907623,0.009042,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:15:40Z
1930609,0.009050,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:16:03Z
1953000,0.009061,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:16:26Z
1975696,0.009070,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:16:48Z
1998371,0.009079,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:17:11Z
2043768,0.008987,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:17:56Z
2066443,0.008997,AWcAAAJoAAMCAAAEAgAA,2021-12-30T20:18:19Z
