Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-04-10T16:16:29Z, 13987, 0.016015
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-04-10T16:16:54Z, 39256, 0.011412
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-04-10T16:17:07Z, 51919, 0.012943
QBXq3gAABAABsgROlhZJHbMJCUhtWWsTsuPXdA==,QBXq3gAABAABsgROlhYJHbMiCUhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMiCUhtWWsTCePXdA==,QBXq3gAABAABsgROlhZJHbMiCUhtWQkTsuPXdA==,0.750000, 2022-04-10T16:17:20Z, 64817, 0.010368
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,0.800000, 2022-04-10T16:17:32Z, 77269, 0.011596
QBXq3gAABgABVMNJJTl9QPoCAr4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTkCQPqKAr4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKAr4GeSSSAvr7Wg==,QBXq3gAABgABVMNJJTl9QPqKAr4GeQKSBfr7Wg==,0.666667, 2022-04-10T16:17:45Z, 90158, 0.009938
QBXq3gAABwAB5OQ9879HguwCAvHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9878CguzmAvHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879HguzmAvHg9KkBAqGMUg==,QBXq3gAABwAB5OQ9879HguzmAvHg9AIBAKGMUg==,0.571429, 2022-04-10T16:17:58Z, 102825, 0.008714
QBXq3gAACAABtnEGYBSOZlQEBEPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBQEZlRdBEPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdBEPrXEJYBP5Czg==,QBXq3gAACAABtnEGYBSOZlRdBEPrXARY0/5Czg==,0.500000, 2022-04-10T16:18:10Z, 115505, 0.007757
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.555556, 2022-04-10T16:18:23Z, 127955, 0.008753
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.600000, 2022-04-10T16:18:36Z, 140619, 0.009558
QBXq3gAACwABeiMIbZ4A4j8EBMJ0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4E4j9rBMJ0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9rBMJ0NMwBBH6ucg==,QBXq3gAACwABeiMIbZ4A4j9rBMJ0NAQB/n6ucg==,0.545455, 2022-04-10T16:18:48Z, 153514, 0.008755
QBXq3gAADAABPKsQO4Q7vVkBAWZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4QBvVkXAWZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXAWZFU8OQAWtdZA==,QBXq3gAADAABPKsQO4Q7vVkXAWZFUwGQcmtdZA==,0.500000, 2022-04-10T16:19:01Z, 166180, 0.008088
QBXq3gAADQAB5bM7t6M2OWsNDfXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6MNOWuZDfXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZDfXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZDfXO3A2UDcVbbw==,0.461538, 2022-04-10T16:19:14Z, 178674, 0.007522
QBXq3gAADgABme9SPmYig5MJCaJEC385ivmH7g==,QBXq3gAADgABme9SPmYJg5MJCaJEC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJCaJEC385CfmH7g==,QBXq3gAADgABme9SPmYig5MJCaJECwk5ivmH7g==,0.428571, 2022-04-10T16:19:26Z, 191530, 0.007017
QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,0.466667, 2022-04-10T16:19:39Z, 203975, 0.007687
QBXq3gAAEAABlNIBRlELWCIAANGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlEAWCKOANGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOANGbRVqZAA1G7g==,QBXq3gAAEAABlNIBRlELWCKOANGbRQCZcw1G7g==,0.437500, 2022-04-10T16:19:52Z, 216866, 0.007230
QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,0.470588, 2022-04-10T16:20:04Z, 229318, 0.007814
QBXq3gAAEgABj88jQzaTdZEEBO7dnHBra/lFmg==,QBXq3gAAEgABj88jQzYEdZGEBO7dnHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGEBO7dnHBrBPlFmg==,QBXq3gAAEgABj88jQzaTdZGEBO7dnARra/lFmg==,0.444444, 2022-04-10T16:20:17Z, 242203, 0.007399
QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,0.473684, 2022-04-10T16:20:30Z, 254660, 0.007916
QBXq3gAAFAABW8ygIUNCROkGBpXUFsTkbTJxwQ==,QBXq3gAAFAABW8ygIUMGROnsBpXUFsTkbTJxwQ==,QBXq3gAAFAABW8ygIUNCROnsBpXUFsTkBjJxwQ==,QBXq3gAAFAABW8ygIUNCROnsBpXUFgbkbTJxwQ==,0.450000, 2022-04-10T16:20:43Z, 267553, 0.007535
QBXq3gAAFQAB7v3thZFtPjcAAGijZJxpHq4WmA==,QBXq3gAAFQAB7v3thZEAPjfnAGijZJxpHq4WmA==,QBXq3gAAFQAB7v3thZFtPjfnAGijZJxpAK4WmA==,QBXq3gAAFQAB7v3thZFtPjfnAGijZABpHq4WmA==,0.428571, 2022-04-10T16:20:55Z, 280225, 0.007194
QBXq3gAAFgABPf91rNkW5sgMDIK9ooamoBEFXQ==,QBXq3gAAFgABPf91rNkM5sguDIK9ooamoBEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9ooamDBEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9ogymoBEFXQ==,0.454545, 2022-04-10T16:21:08Z, 292680, 0.007653
QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,0.478261, 2022-04-10T16:21:20Z, 305344, 0.008070
QBXq3gAAGAAB0m9KjfscKZsODliKaAclYVKt8w==,QBXq3gAAGAAB0m9KjfsOKZvmDliKaAclYVKt8w==,QBXq3gAAGAAB0m9KjfscKZvmDliKaAclDlKt8w==,QBXq3gAAGAAB0m9KjfscKZvmDliKaA4lYVKt8w==,0.458333, 2022-04-10T16:21:33Z, 318241, 0.007743
QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,0.480000, 2022-04-10T16:21:46Z, 330690, 0.008128
QBXq3gAAGgABCHVadsZTcYEHB0PAwDsGmCTZRw==,QBXq3gAAGgABCHVadsYHcYG9B0PAwDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9B0PAwDsGByTZRw==,QBXq3gAAGgABCHVadsZTcYG9B0PAwAcGmCTZRw==,0.461538, 2022-04-10T16:21:59Z, 343576, 0.007824
QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,0.481481, 2022-04-10T16:22:11Z, 356029, 0.008179
QBXq3gAAHAAB1OuDfwx4n3kICEboDXUAuzvbGQ==,QBXq3gAAHAAB1OuDfwwIn3m3CEboDXUAuzvbGQ==,QBXq3gAAHAAB1OuDfwx4n3m3CEboDXUACDvbGQ==,QBXq3gAAHAAB1OuDfwx4n3m3CEboDQgAuzvbGQ==,0.464286, 2022-04-10T16:22:24Z, 368923, 0.007893
QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,0.482759, 2022-04-10T16:22:36Z, 381378, 0.008223
QBXq3gAAHgABwR7mAGpUxF0HB4NYBwTedYNF4Q==,QBXq3gAAHgABwR7mAGoHxF3pB4NYBwTedYNF4Q==,QBXq3gAAHgABwR7mAGpUxF3pB4NYBwTeB4NF4Q==,QBXq3gAAHgABwR7mAGpUxF3pB4NYBwfedYNF4Q==,0.466667, 2022-04-10T16:22:49Z, 394274, 0.007954
QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,0.483871, 2022-04-10T16:23:02Z, 406720, 0.008261
QBXq3gAAIAABvB0V4fm87G8KCpTKzbZv1v0sag==,QBXq3gAAIAABvB0V4fkK7G/yCpTKzbZv1v0sag==,QBXq3gAAIAABvB0V4fm87G/yCpTKzbZvCv0sag==,QBXq3gAAIAABvB0V4fm87G/yCpTKzQpv1v0sag==,0.468750, 2022-04-10T16:23:15Z, 419610, 0.008007
