Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-04-11T15:09:22Z, 16044, 0.013962
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-04-11T15:09:35Z, 28716, 0.015601
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-04-11T15:09:48Z, 41386, 0.016237
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-04-11T15:10:00Z, 54059, 0.016574
QBXq3gAABAABsgROlhZJHbMDpEgDWWsTsuPXdA==,QBXq3gAABAABsgROlhYDHbMipEgDWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEgDWWsTA+PXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWQMTsuPXdA==,1.000000, 2022-04-11T15:10:13Z, 66772, 0.016773
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,1.000000, 2022-04-11T15:10:26Z, 79419, 0.016923
QBXq3gAABgABVMNJJTl9QPoAb74AeSSSBfr7Wg==,QBXq3gAABgABVMNJJTkAQPqKb74AeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74AeSSSAPr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeQCSBfr7Wg==,1.000000, 2022-04-11T15:10:38Z, 92083, 0.017028
QBXq3gAABwAB5OQ9879HguwI2PEI9KkBAKGMUg==,QBXq3gAABwAB5OQ9878Iguzm2PEI9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PEI9KkBCKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9AgBAKGMUg==,1.000000, 2022-04-11T15:10:51Z, 104751, 0.017107
QBXq3gAACAABtnEGYBSOZlQDzkMDXEJY0/5Czg==,QBXq3gAACAABtnEGYBQDZlRdzkMDXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkMDXEJYA/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXANY0/5Czg==,1.000000, 2022-04-11T15:11:04Z, 117414, 0.017170
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,1.000000, 2022-04-11T15:11:16Z, 130091, 0.017219
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,1.000000, 2022-04-11T15:11:29Z, 142759, 0.017260
QBXq3gAACwABeiMIbZ4A4j8D98IDNMwB/n6ucg==,QBXq3gAACwABeiMIbZ4D4j9r98IDNMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98IDNMwBA36ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NAMB/n6ucg==,0.916667, 2022-04-11T15:11:42Z, 155677, 0.015828
QBXq3gAADAABPKsQO4Q7vVkGTGYGU8OQcmtdZA==,QBXq3gAADAABPKsQO4QGvVkXTGYGU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGYGU8OQBmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFUwaQcmtdZA==,0.923077, 2022-04-11T15:11:54Z, 168206, 0.015980
QBXq3gAADQAB5bM7t6M2OWsFffUF3B2UDcVbbw==,QBXq3gAADQAB5bM7t6MFOWuZffUF3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffUF3B2UBcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3AWUDcVbbw==,0.928571, 2022-04-11T15:12:07Z, 180784, 0.016108
QBXq3gAADgABme9SPmYig5MJLaIJC385ivmH7g==,QBXq3gAADgABme9SPmYJg5MJLaIJC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaIJC385CfmH7g==,QBXq3gAADgABme9SPmYig5MJLaJECwk5ivmH7g==,0.933333, 2022-04-11T15:12:20Z, 193476, 0.016209
