Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughout(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-01-03T10:13:19Z, 14585, 0.015358
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-01-03T10:13:41Z, 37271, 0.012020
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-01-03T10:14:04Z, 59948, 0.011210
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-01-03T10:14:27Z, 82674, 0.010838
QBXq3gAABAABsgROlhZJHbOamkhtWWsTsuPXdA==,QBXq3gAABAABsgROlhaaHbMimkhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMimkhtWWsTmuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWZoTsuPXdA==,0.800000, 2022-01-03T10:14:50Z, 105417, 0.008500
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,0.833333, 2022-01-03T10:15:12Z, 128007, 0.008750
QBXq3gAABgABVMNJJTl9QPqhob4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTmhQPqKob4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKob4GeSSSofr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeaGSBfr7Wg==,0.857143, 2022-01-03T10:15:35Z, 150695, 0.008919
QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,0.875000, 2022-01-03T10:15:58Z, 173391, 0.009043
QBXq3gAACAABtnEGYBSOZlTz80PrXEJY0/5Czg==,QBXq3gAACAABtnEGYBTzZlRd80PrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRd80PrXEJY8/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXPNY0/5Czg==,0.888889, 2022-01-03T10:16:21Z, 196633, 0.009113
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.900000, 2022-01-03T10:16:43Z, 218752, 0.009216
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.909091, 2022-01-03T10:17:06Z, 241444, 0.009278
QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,0.916667, 2022-01-03T10:17:28Z, 264123, 0.009329
QBXq3gAADAABPKsQO4Q7vVnDw2ZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4TDvVkXw2ZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXw2ZFU8OQw2tdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQcmtdZA==,0.846154, 2022-01-03T10:17:51Z, 287021, 0.008585
QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,0.857143, 2022-01-03T10:18:14Z, 309496, 0.008685
QBXq3gAADgABme9SPmYig5MJLaJEC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385ivmH7g==,0.866667, 2022-01-03T10:18:36Z, 332184, 0.008766
QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,0.875000, 2022-01-03T10:18:59Z, 354867, 0.008837
QBXq3gAAEAABlNIBRlELWCJmZtGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlFmWCKOZtGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOZtGbRVqZZg1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRWaZcw1G7g==,0.823529, 2022-01-03T10:19:22Z, 377660, 0.008304
QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,0.833333, 2022-01-03T10:19:44Z, 400240, 0.008395
QBXq3gAAEgABj88jQzaTdZFbW+7dnHBra/lFmg==,QBXq3gAAEgABj88jQzZbdZGEW+7dnHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGEW+7dnHBrW/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnFtra/lFmg==,0.842105, 2022-01-03T10:20:07Z, 422966, 0.008473
QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,0.850000, 2022-01-03T10:20:30Z, 445610, 0.008546
QBXq3gAAFAABW8ygIUNCROlVVZXUFsTkbTJxwQ==,QBXq3gAAFAABW8ygIUNVROnsVZXUFsTkbTJxwQ==,QBXq3gAAFAABW8ygIUNCROnsVZXUFsTkVTJxwQ==,QBXq3gAAFAABW8ygIUNCROnsq5XUFlXkbTJxwQ==,0.809524, 2022-01-03T10:20:53Z, 468396, 0.008130
QBXq3gAAFQAB7v3thZFtPjfnmGijZJxpHq4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmGijZJxpHq4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmGijZJxpHq4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmGijZJxpHq4WmA==,0.818182, 2022-01-03T10:21:15Z, 490985, 0.008212
QBXq3gAAFgABPf91rNkW5sguDIK9ooamoBEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9ooamoBEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9ooamoBEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9ooamoBEFXQ==,0.826087, 2022-01-03T10:21:38Z, 513669, 0.008285
QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,0.833333, 2022-01-03T10:22:01Z, 536355, 0.008353
QBXq3gAAGAAB0m9KjfscKZs4OFiKaAclYVKt8w==,QBXq3gAAGAAB0m9Kjfs4KZvmOFiKaAclYVKt8w==,QBXq3gAAGAAB0m9KjfscKZvmOFiKaAclOFKt8w==,QBXq3gAAGAAB0m9KjfscKZvmJ1iKaDglYVKt8w==,0.800000, 2022-01-03T10:22:23Z, 559147, 0.008012
QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,0.807692, 2022-01-03T10:22:46Z, 581729, 0.008086
QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,0.814815, 2022-01-03T10:23:09Z, 604426, 0.008153
QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,0.821429, 2022-01-03T10:23:31Z, 627098, 0.008216
QBXq3gAAHAAB1OuDfwx4n3nv70boDXUAuzvbGQ==,QBXq3gAAHAAB1OuDfwzvn3m370boDXUAuzvbGQ==,QBXq3gAAHAAB1OuDfwx4n3m370boDXUA7zvbGQ==,QBXq3gAAHAAB1OuDfwx4n3m3hkboDe8AuzvbGQ==,0.827586, 2022-01-03T10:23:54Z, 649863, 0.008273
QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,0.833333, 2022-01-03T10:24:17Z, 672478, 0.008327
QBXq3gAAHgABwR7mAGpUxF00NINYBwTedYNF4Q==,QBXq3gAAHgABwR7mAGo0xF3pNINYBwTedYNF4Q==,QBXq3gAAHgABwR7mAGpUxF3pNINYBwTeNINF4Q==,QBXq3gAAHgABwR7mAGpUxF3p6INYBzTedYNF4Q==,0.838710, 2022-01-03T10:24:39Z, 695176, 0.008378
QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,0.843750, 2022-01-03T10:25:02Z, 717855, 0.008425
QBXq3gAAIAABvB0V4fm87G/BwZTKzbZv1v0sag==,QBXq3gAAIAABvB0V4fnB7G/ywZTKzbZv1v0sag==,QBXq3gAAIAABvB0V4fm87G/ywZTKzbZvwf0sag==,QBXq3gAAIAABvB0V4fm87G/yfZTKzcFv1v0sag==,0.818182, 2022-01-03T10:25:25Z, 740621, 0.008166
QBXq3gAAIQABbhsX+9OS2blYnbO8CfaFvfbGag==,QBXq3gAAIQABbhsX+9OS2blYnbO8CfaFvfbGag==,QBXq3gAAIQABbhsX+9OS2blYnbO8CfaFvfbGag==,QBXq3gAAIQABbhsX+9OS2blYnbO8CfaFvfbGag==,0.823529, 2022-01-03T10:25:47Z, 763221, 0.008218
QBXq3gAAIgABx5GZLvO6APb1E98JPqtv5ceekQ==,QBXq3gAAIgABx5GZLvO6APb1E98JPqtv5ceekQ==,QBXq3gAAIgABx5GZLvO6APb1E98JPqtv5ceekQ==,QBXq3gAAIgABx5GZLvO6APb1E98JPqtv5ceekQ==,0.828571, 2022-01-03T10:26:10Z, 785907, 0.008266
QBXq3gAAIwABLpOVrpJOweZHJ3sVFvh4x6pqiQ==,QBXq3gAAIwABLpOVrpJOweZHJ3sVFvh4x6pqiQ==,QBXq3gAAIwABLpOVrpJOweZHJ3sVFvh4x6pqiQ==,QBXq3gAAIwABLpOVrpJOweZHJ3sVFvh4x6pqiQ==,0.833333, 2022-01-03T10:26:33Z, 808590, 0.008311
QBXq3gAAJAABSf3J7XlmbsxvbyGRLwCq+5vZnw==,QBXq3gAAJAABSf3J7XlvbsxPbyGRLwCq+5vZnw==,QBXq3gAAJAABSf3J7XlmbsxPbyGRLwCqb5vZnw==,QBXq3gAAJAABSf3J7XlmbsxPdyGRL2+q+5vZnw==,0.837838, 2022-01-03T10:26:55Z, 831328, 0.008353
QBXq3gAAJQABEwfD7GBqj957tCjb54Pt+LPVqg==,QBXq3gAAJQABEwfD7GBqj957tCjb54Pt+LPVqg==,QBXq3gAAJQABEwfD7GBqj957tCjb54Pt+LPVqg==,QBXq3gAAJQABEwfD7GBqj957tCjb54Pt+LPVqg==,0.842105, 2022-01-03T10:27:18Z, 853960, 0.008394
QBXq3gAAJgABKzFGsth3ogmnBAJ/ODOQoTnbSA==,QBXq3gAAJgABKzFGsth3ogmnBAJ/ODOQoTnbSA==,QBXq3gAAJgABKzFGsth3ogmnBAJ/ODOQoTnbSA==,QBXq3gAAJgABKzFGsth3ogmnBAJ/ODOQoTnbSA==,0.846154, 2022-01-03T10:27:41Z, 876648, 0.008432
QBXq3gAAJwABFVGGQAXS2z61dRlDj1khRMRl6w==,QBXq3gAAJwABFVGGQAXS2z61dRlDj1khRMRl6w==,QBXq3gAAJwABFVGGQAXS2z61dRlDj1khRMRl6w==,QBXq3gAAJwABFVGGQAXS2z61dRlDj1khRMRl6w==,0.850000, 2022-01-03T10:28:03Z, 899332, 0.008469
QBXq3gAAKAABSS4eTr0LI4wwMGk3f+2pyk9UCA==,QBXq3gAAKAABSS4eTr0wI4wIMGk3f+2pyk9UCA==,QBXq3gAAKAABSS4eTr0LI4wIMGk3f+2pME9UCA==,QBXq3gAAKAABSS4eTr0LI4wIo2k3fzCpyk9UCA==,0.829268, 2022-01-03T10:28:26Z, 922131, 0.008259
QBXq3gAAKQABxE0jRMZ73Gnuy0PkY+xmJZEc6g==,QBXq3gAAKQABxE0jRMZ73Gnuy0PkY+xmJZEc6g==,QBXq3gAAKQABxE0jRMZ73Gnuy0PkY+xmJZEc6g==,QBXq3gAAKQABxE0jRMZ73Gnuy0PkY+xmJZEc6g==,0.833333, 2022-01-03T10:28:49Z, 944710, 0.008299
QBXq3gAAKgABDXnOEVf9cC9dXXh2/2a1UASi/Q==,QBXq3gAAKgABDXnOEVddcC+qXXh2/2a1UASi/Q==,QBXq3gAAKgABDXnOEVf9cC+qXXh2/2a1XQSi/Q==,QBXq3gAAKgABDXnOEVf9cC+qXnh2/121UASi/Q==,0.837209, 2022-01-03T10:29:12Z, 967422, 0.008336
QBXq3gAAKwABcpwrFok6FUfotE1IsvUxddMwbA==,QBXq3gAAKwABcpwrFok6FUfotE1IsvUxddMwbA==,QBXq3gAAKwABcpwrFok6FUfotE1IsvUxddMwbA==,QBXq3gAAKwABcpwrFok6FUfotE1IsvUxddMwbA==,0.840909, 2022-01-03T10:29:34Z, 990080, 0.008371
