Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughout(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-01-02T14:17:24Z, 17084, 0.013112
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-01-02T14:17:46Z, 39765, 0.011266
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-01-02T14:18:09Z, 62538, 0.010745
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-01-02T14:18:32Z, 85139, 0.010524
QBXq3gAABAABsgROlhZJHbN/f0htWWsTsuPXdA==,QBXq3gAABAABsgROlhZ/HbMipEh/WWsTsuPXdA==,QBXq3gAABAABsgROfxZJHbMif0htWWsTf+PXdA==,QBXq3gAABAABsgROlhZJHbMipH9tWX8TsuPXdA==,0.800000, 2022-01-02T14:19:09Z, 122828, 0.007295
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,0.833333, 2022-01-02T14:19:17Z, 130510, 0.008582
QBXq3gAABgABVMNJJTl9QPqbm74GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTmbQPqKb76beSSSBfr7Wg==,QBXq3gAABgABVMNJmzl9QPqKm74GeSSSm/r7Wg==,QBXq3gAABgABVMNJJTl9QPqKb5sGeZuSBfr7Wg==,0.714286, 2022-01-02T14:19:55Z, 168199, 0.006659
QBXq3gAABwAB5OQ9879HguzPz/Hg9KkBAKGMUg==,QBXq3gAABwAB5OQ987/hguzm2PHh9KkBAKGMUg==,QBXq3gAABwAB5OQ9z79Hguzmz/Hg9KkBz6GMUg==,QBXq3gAABwAB5OQ9879Hguzm2M/g9M8BAKGMUg==,0.625000, 2022-01-02T14:20:18Z, 190885, 0.005867
QBXq3gAACAABtnEGYBSOZlQ2NkPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBQ2ZlRdzkM2XEJY0/5Czg==,QBXq3gAACAABtnEGNhSOZlRdNkPrXEJYNv5Czg==,QBXq3gAACAABtnEGYBSOZlRdzjbrXDZY0/5Czg==,0.555556, 2022-01-02T14:20:40Z, 213566, 0.005244
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.600000, 2022-01-02T14:20:48Z, 221253, 0.006074
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.636364, 2022-01-02T14:21:11Z, 243945, 0.006428
QBXq3gAACwABeiMIbZ4A4j/29sJ0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ724j9r98L2NMwB/n6ucg==,QBXq3gAACwABeiMI9p4A4j9r9sJ0NMwB9n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r9/Z0NPYB/n6ucg==,0.666667, 2022-01-02T14:21:48Z, 281631, 0.006363
QBXq3gAADAABPKsQO4Q7vVlHR2ZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4RHvVkXTGZHU8OQcmtdZA==,QBXq3gAADAABPKsQR4Q7vVkXR2ZFU8OQR2tdZA==,QBXq3gAADAABPKsQO4Q7vVkXTEdFU0eQcmtdZA==,0.615385, 2022-01-02T14:22:11Z, 304316, 0.005889
QBXq3gAADQAB5bM7t6M2OWu1tfXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6O1OWuZffW13B2UDcVbbw==,QBXq3gAADQAB5bM7taM2OWuZtfXO3B2UtcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZfbXO3LWUDcVbbw==,0.571429, 2022-01-02T14:22:34Z, 327001, 0.005480
QBXq3gAADgABme9SPmYig5PX16JEC385ivmH7g==,QBXq3gAADgABme9SPmbXg5MJLaLXC385ivmH7g==,QBXq3gAADgABme9S12Yig5MJ16JEC3851/mH7g==,QBXq3gAADgABme9SPmYig5MJLddEC9c5ivmH7g==,0.533333, 2022-01-02T14:22:56Z, 349688, 0.005125
QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,0.562500, 2022-01-02T14:23:04Z, 357372, 0.005641
QBXq3gAAEAABlNIBRlELWCK9vdGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlG9WCKOodG9RVqZcw1G7g==,QBXq3gAAEAABlNIBvVELWCKOvdGbRVqZvQ1G7g==,QBXq3gAAEAABlNIBRlELWCKOob2bRb2Zcw1G7g==,0.588235, 2022-01-02T14:23:42Z, 395069, 0.005670
