Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughout(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-01-07T20:00:01Z, 21143, 0.010595
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-01-07T20:00:23Z, 43791, 0.010230
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-01-07T20:00:46Z, 66446, 0.010113
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-01-07T20:01:09Z, 89105, 0.010056
QBXq3gAABAABsgROlhZJHbMKCkhtWWsKsuPXdA==,QBXq3gAABAABsgROlhYKHbMipEgKWWsKsuPXdA==,QBXq3gAABAABsgROChZJHbMipEhtWWsTCuPXdA==,QBXq3gAABAABsgROlhZJHbMipAptWQoTsuPXdA==,0.800000, 2022-01-07T20:01:31Z, 111855, 0.008010
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,0.833333, 2022-01-07T20:01:54Z, 134410, 0.008333
QBXq3gAABgABVMNJJTl9QPoCAr4GeSQCBfr7Wg==,QBXq3gAABgABVMNJJTkCQPqKb74CeSQCBfr7Wg==,QBXq3gAABgABVMNJAjl9QPqKb74GeSSSAvr7Wg==,QBXq3gAABgABVMNJJTl9QPqKbwIGeQKSBfr7Wg==,0.857143, 2022-01-07T20:02:17Z, 157158, 0.008552
QBXq3gAABwAB5OQ9879HguwHB/Hg9KkHAKGMUg==,QBXq3gAABwAB5OQ9878Hguzm2PEH9KkHAKGMUg==,QBXq3gAABwAB5OQ9B79Hguzm2PHg9KkBB6GMUg==,QBXq3gAABwAB5OQ9879Hguzm2Afg9AcBAKGMUg==,0.750000, 2022-01-07T20:02:39Z, 179800, 0.007475
QBXq3gAACAABtnEGYBSOZlQCAkPrXEIC0/5Czg==,QBXq3gAACAABtnEGYBQCZlRdzkMCXEIC0/5Czg==,QBXq3gAACAABtnEGAhSOZlRdzkPrXEJYAv5Czg==,QBXq3gAACAABtnEGYBSOZlRdzgLrXAJY0/5Czg==,0.666667, 2022-01-07T20:03:02Z, 202465, 0.006638
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.700000, 2022-01-07T20:03:25Z, 225027, 0.006968
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.727273, 2022-01-07T20:03:47Z, 247665, 0.007236
QBXq3gAACwABeiMIbZ4A4j8CAsJ0NMwC/n6ucg==,QBXq3gAACwABeiMIbZ4C4j9r98ICNMwC/n6ucg==,QBXq3gAACwABeiMIAp4A4j9r98J0NMwBAn6ucg==,QBXq3gAACwABeiMIbZ4A4j9r9wJ0NAIB/n6ucg==,0.666667, 2022-01-07T20:04:10Z, 270424, 0.006627
QBXq3gAADAABPKsQO4Q7vVkGBmZFU8MGcmtdZA==,QBXq3gAADAABPKsQO4QGvVkXTGYGU8MGcmtdZA==,QBXq3gAADAABPPuQBoQ7vlkXTGZFU8OQBmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTAZFUwaQcmtdZA==,0.615385, 2022-01-07T20:04:33Z, 293079, 0.006114
QBXq3gAADQAB5bM7t6M2OWsBAfXO3B0BDcVbbw==,QBXq3gAADQAB5bM7t6MBOWuZffUB3B0BDcVbbw==,QBXq3gAADQAB5bM7AaM2OWuZffXO3B2UAcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZfQHO3AGUDcVbbw==,0.571429, 2022-01-07T20:04:55Z, 315765, 0.005675
QBXq3gAADgABme9SPmYig5MNDaJEC38NivmH7g==,QBXq3gAADgABme9SPmYNg5MJLaINC38NivmH7g==,QBXq3gAADgABme9SDWYig5MJLaJEC385DfmH7g==,QBXq3gAADgABme9SPmYig5MJLQ1ECw05ivmH7g==,0.533333, 2022-01-07T20:05:18Z, 338376, 0.005296
QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,0.562500, 2022-01-07T20:05:41Z, 360933, 0.005586
QBXq3gAAEAABlNIBRlELWCIODtGbRVoOcw1G7g==,QBXq3gAAEAABlNIBRlEOWCKOodEORVoOcw1G7g==,QBXq3gAAEAABlNIBDlELWCKOodGbRVqZDg1G7g==,QBXq3gAAEAABlNIBRlELWCKOoQ6bRQ6Zcw1G7g==,0.588235, 2022-01-07T20:06:03Z, 383682, 0.005838
QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,0.611111, 2022-01-07T20:06:26Z, 406240, 0.006065
QBXq3gAAEgABj88jQzaTdZEODu7dnHAOa/lFmg==,QBXq3gAAEgABj88jQzYOdZGE1u4OnHAOa/lFmg==,QBXq3gAAEgABj88jDjaTdZGE1u7dnHBrDvlFmg==,QBXq3gAAEgABj88jQzaTdZGE1g7dnA5ra/lFmg==,0.578947, 2022-01-07T20:06:49Z, 428994, 0.005744
QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,0.600000, 2022-01-07T20:07:11Z, 451547, 0.005953
QBXq3gAAFAABW8ygIUNCROkAAJXUFsQAbTJxwQ==,QBXq3gAAFAABW8ygIUMAROnsq5UAFsQAbTJxwQ==,QBXq3gAAFAABW8ygAENCROnsq5XUFsTkADJxwQ==,QBXq3gAAFAABW8ygIUNCROnsqwDUFgDkbTJxwQ==,0.619048, 2022-01-07T20:07:34Z, 474336, 0.006139
QBXq3gAAFQAB7v3thZFtPjcJCWijZJwJHq4WmA==,QBXq3gAAFQAB7v3thZEJPjfnmGgJZJwJHq4WmA==,QBXq3gAAFQAB7v3tCZFtPjfnmGijZJxpCa4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmAmjZAlpHq4WmA==,0.636364, 2022-01-07T20:07:57Z, 496950, 0.006310
