TotalTime(ms),Throughout(kbp),data,time
14250,0.015720,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:21:00Z
36933,0.012130,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:21:22Z
59620,0.011272,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:21:45Z
82303,0.010887,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:22:08Z
127685,0.008772,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:22:53Z
173050,0.007767,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:23:38Z
218418,0.007179,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:24:24Z
241106,0.007432,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:24:46Z
263794,0.007642,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:25:09Z
309170,0.007245,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:25:55Z
331852,0.007425,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:26:17Z
354555,0.007581,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:26:40Z
399909,0.007282,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:27:25Z
445285,0.007043,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:28:11Z
490658,0.006848,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:28:56Z
513345,0.006982,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:29:19Z
539705,0.007056,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:29:45Z
581399,0.006935,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:30:27Z
604086,0.007045,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:30:49Z
626774,0.007148,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:31:12Z
672143,0.006999,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:31:57Z
717517,0.006868,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:32:43Z
762895,0.006753,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:33:28Z
785577,0.006843,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:33:51Z
811715,0.006899,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:34:17Z
853635,0.006823,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:34:59Z
876322,0.006902,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:35:22Z
899008,0.006977,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:35:44Z
944391,0.006879,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:36:30Z
989754,0.006790,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:37:15Z
1035167,0.006708,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:38:01Z
1057816,0.006776,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:38:23Z
1080495,0.006841,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:38:46Z
1125877,0.006765,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:39:31Z
1148554,0.006826,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:39:54Z
1171247,0.006885,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:40:17Z
1216625,0.006812,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:41:02Z
1261992,0.006745,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:41:47Z
1307365,0.006682,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:42:33Z
1330053,0.006737,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:42:55Z
1352733,0.006789,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:43:18Z
1398105,0.006729,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:44:03Z
1420793,0.006779,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:44:26Z
1443486,0.006828,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:44:49Z
1488853,0.006770,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:45:34Z
1534224,0.006716,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:46:20Z
1565757,0.006724,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:46:51Z
1579600,0.006807,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:47:05Z
1602280,0.006850,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:47:28Z
1624975,0.006892,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:47:50Z
1670345,0.006839,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:48:36Z
1693030,0.006880,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:48:58Z
1715725,0.006920,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:49:21Z
1761099,0.006868,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:50:06Z
1806465,0.006820,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:50:52Z
1851881,0.006774,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:51:37Z
1874523,0.006811,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:52:00Z
1897209,0.006848,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:52:23Z
1942638,0.006803,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:53:08Z
1965277,0.006839,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:53:31Z
1987956,0.006873,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:53:53Z
2033327,0.006830,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:54:39Z
2078704,0.006789,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:55:24Z
2124096,0.006749,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:56:09Z
2146764,0.006782,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:56:32Z
2169450,0.006815,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:56:55Z
2214831,0.006776,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:57:40Z
2237515,0.006808,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:58:03Z
2260196,0.006838,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:58:26Z
