Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughout(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-01-01T16:17:20Z, 16670, 0.013437
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-01-01T16:17:43Z, 39381, 0.011376
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-01-01T16:18:06Z, 62040, 0.010832
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-01-01T16:18:28Z, 84728, 0.010575
QBXq3gAABAABsgROlhZJHbPHx0htWWsTsuPXdA==,QBXq3gAABAABsgROlhbHHbMix0htWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMix0htWWsTx+PXdA==,QBXq3gAABAABsgROlhZJHbMipMdtWccTsuPXdA==,1.000000, 2022-01-01T16:18:59Z, 115873, 0.009666
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,1.000000, 2022-01-01T16:19:14Z, 130097, 0.010331
QBXq3gAABgABVMNJJTl9QPrLy74GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTnLQPqKy74GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKy74GeSSSy/r7Wg==,QBXq3gAABgABVMNJJTl9QPqKb8sGecuSBfr7Wg==,0.857143, 2022-01-01T16:19:55Z, 171204, 0.007850
QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBAKGMUg==,0.875000, 2022-01-01T16:19:59Z, 175464, 0.008936
QBXq3gAACAABtnEGYBSOZlT+/kPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBT+ZlRd/kPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRd/kPrXEJY/v5Czg==,QBXq3gAACAABtnEGYBSOZlRdzv7rXP5Y0/5Czg==,0.888889, 2022-01-01T16:20:25Z, 201598, 0.008889
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.900000, 2022-01-01T16:20:44Z, 220838, 0.009129
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.909091, 2022-01-01T16:21:07Z, 243521, 0.009198
