Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-04-10T18:55:15Z, 14705, 0.015233
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-04-10T18:55:28Z, 27417, 0.016340
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-04-10T18:55:41Z, 40038, 0.016784
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-04-10T18:55:53Z, 52718, 0.016996
QBXq3gAABAABsgROlhZJHbMBAUhtWWsTsuPXdA==,QBXq3gAABAABsgROlhYBHbMiAUhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMiAUhtWWsTAePXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWQETsuPXdA==,1.000000, 2022-04-10T18:56:06Z, 65415, 0.017121
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,1.000000, 2022-04-10T18:56:19Z, 78069, 0.017216
QBXq3gAABgABVMNJJTl9QPoBAb4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTkBQPqKAb4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKAb4GeSSSAfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeQGSBfr7Wg==,0.857143, 2022-04-10T18:56:32Z, 90947, 0.014778
QBXq3gAABwAB5OQ9879HguwJCfHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9878JguzmCfHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879HguzmCfHg9KkBCaGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9AkBAKGMUg==,0.750000, 2022-04-10T18:56:44Z, 103615, 0.012971
QBXq3gAACAABtnEGYBSOZlQLC0PrXEJY0/5Czg==,QBXq3gAACAABtnEGYBQLZlRdC0PrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdC0PrXEJYC/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXAtY0/5Czg==,0.777778, 2022-04-10T18:56:57Z, 116078, 0.013508
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.800000, 2022-04-10T18:57:09Z, 128742, 0.013919
