Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughout(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-01-03T18:26:22Z, 15075, 0.014859
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-01-03T18:26:45Z, 37871, 0.011830
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-01-03T18:27:07Z, 60365, 0.011132
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-01-03T18:27:30Z, 83016, 0.010793
QBXq3gAABAABsgROlhZJHbMLC0htWWsLsuPXdA==,QBXq3gAABAABsgROlhYLHbMipEgLWWsLsuPXdA==,QBXq3gAABAABsgROCxZJHbMipEhtWWsTC+PXdA==,QBXq3gAABAABsgROlhZJHbMipAttWQsTsuPXdA==,1.000000, 2022-01-03T18:27:53Z, 105749, 0.010591
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,1.000000, 2022-01-03T18:28:15Z, 128298, 0.010476
QBXq3gAABgABVMNJJTl9QPoCAr4GeSQCBfr7Wg==,QBXq3gAABgABVMNJJTkCQPqKb74CeSQCBfr7Wg==,QBXq3gAABgABVMNJAjl9QPqKb74GeSSSAvr7Wg==,QBXq3gAABgABVMNJJTl9QPqKbwIGeQKSBfr7Wg==,1.000000, 2022-01-03T18:28:38Z, 151037, 0.010382
QBXq3gAABwAB5OQ9879HguwBAfHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9878Bguzm2PEB9KkBAKGMUg==,QBXq3gAABwAB5OQ9Ab9Hguzm2PHg9KkBAaGMUg==,QBXq3gAABwAB5OQ9879Hguzm2AHg9AEBAKGMUg==,1.000000, 2022-01-03T18:29:01Z, 173685, 0.010318
QBXq3gAACAABtnEGYBSOZlQDA0PrXEID0/5Czg==,QBXq3gAACAABtnEGYBQDZlRdzkMDXEID0/5Czg==,QBXq3gAACAABtnEGAxSOZlRdzkPrXEJYA/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzgPrXANY0/5Czg==,0.888889, 2022-01-03T18:29:23Z, 196329, 0.009128
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.900000, 2022-01-03T18:29:46Z, 218896, 0.009210
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.909091, 2022-01-03T18:30:08Z, 241523, 0.009274
QBXq3gAACwABeiMIbZ4A4j8CAsJ0NMwC/n6ucg==,QBXq3gAACwABeiMIbZ4C4j9r98ICNMwC/n6ucg==,QBXq3gAACwABeiMIAp4A4j9r98J0NMwBAn6ucg==,QBXq3gAACwABeiMIbZ4A4j9r9wJ0NAIB/n6ucg==,0.833333, 2022-01-03T18:30:31Z, 264263, 0.008476
QBXq3gAADAABPKsQO4Q7vVkGBmZFU8MGcmtdZA==,QBXq3gAADAABPKsQO4QGvVkXTGYGU8MGcmtdZA==,QBXq3gAADAABPKsQBoQ7vVkXTGZFU8OQBmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTAZFUwaQcmtdZA==,0.769231, 2022-01-03T18:30:54Z, 286909, 0.007807
QBXq3gAADQAB5bM7t6M2OWsODvXO3B0ODcVbbw==,QBXq3gAADQAB5bM7t6MOOWuZffUO3B0ODcVbbw==,QBXq3gAADQAB5bM7DqM2OWuZffXO3B2UDsVbbw==,QBXq3gAADQAB5bM7t6M2OWuZfQ7O3A6UDcVbbw==,0.714286, 2022-01-03T18:31:16Z, 309556, 0.007236
QBXq3gAADgABme9SPmYig5MKCqJEC38KivmH7g==,QBXq3gAADgABme9SPmYKg5MJLaIKC38KivmH7g==,QBXq3gAADgABme9SCmYig5MJLaJEC385CvmH7g==,QBXq3gAADgABme9SPmYig5MJLQpECwo5ivmH7g==,0.666667, 2022-01-03T18:31:39Z, 332199, 0.006743
QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,0.687500, 2022-01-03T18:32:02Z, 354750, 0.006946
QBXq3gAAEAABlNIBRlELWCIBAdGbRVoBcw1G7g==,QBXq3gAAEAABlNIBRlEBWCKOodEBRVoBcw1G7g==,QBXq3gAAEAABlNIBAVELWCKOodGbRVqZAQ1G7g==,QBXq3gAAEAABlNIBRlELWCKOoQGbRQGZcw1G7g==,0.705882, 2022-01-03T18:32:24Z, 377494, 0.007121
QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,0.722222, 2022-01-03T18:32:47Z, 400037, 0.007279
