Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-04-11T19:31:38Z, 13236, 0.016924
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-04-11T19:31:50Z, 25899, 0.017298
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-04-11T19:32:03Z, 38568, 0.017424
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-04-11T19:32:16Z, 51271, 0.017476
QBXq3gAABAABsgROlhZJHbMMpEgMWWsTsuPXdA==,QBXq3gAABAABsgROlhYMHbMipEgMWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTDOPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWQwTsuPXdA==,1.000000, 2022-04-11T19:32:28Z, 63986, 0.017504
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,1.000000, 2022-04-11T19:32:41Z, 76586, 0.017549
QBXq3gAABgABVMNJJTl9QPoBb74BeSSSBfr7Wg==,QBXq3gAABgABVMNJJTkBQPqKb74BeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSAfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeQGSBfr7Wg==,1.000000, 2022-04-11T19:32:54Z, 89259, 0.017567
QBXq3gAABwAB5OQ9879HguwD2PED9KkBAKGMUg==,QBXq3gAABwAB5OQ9878Dguzm2PED9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBA6GMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9AMBAKGMUg==,1.000000, 2022-04-11T19:33:06Z, 101933, 0.017580
QBXq3gAACAABtnEGYBSOZlQLzkMLXEJY0/5Czg==,QBXq3gAACAABtnEGYBQLZlRdzkMLXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJYC/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXAtY0/5Czg==,1.000000, 2022-04-11T19:33:19Z, 114598, 0.017592
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,1.000000, 2022-04-11T19:33:32Z, 127270, 0.017600
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,1.000000, 2022-04-11T19:33:44Z, 139935, 0.017608
QBXq3gAACwABeiMIbZ4A4j8G98IGNMwB/n6ucg==,QBXq3gAACwABeiMIbZ4G4j9r98IGNMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwBBn6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NAYB/n6ucg==,1.000000, 2022-04-11T19:33:57Z, 152630, 0.017611
QBXq3gAADAABPKsQO4Q7vVkDTGYDU8OQcmtdZA==,QBXq3gAADAABPKsQO4QDvVkXTGYDU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQA2tdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFUwOQcmtdZA==,1.000000, 2022-04-11T19:34:10Z, 165287, 0.017618
QBXq3gAADQAB5bM7t6M2OWsIffUI3B2UDcVbbw==,QBXq3gAADQAB5bM7t6MIOWuZffUI3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UCMVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3AiUDcVbbw==,1.000000, 2022-04-11T19:34:22Z, 177952, 0.017623
