TotalTime(ms),Throughout(kbp),data,time
700567,0.008313,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:06:54Z
726344,0.008327,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:07:20Z
743037,0.008441,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:07:36Z
773641,0.008397,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:08:07Z
787338,0.008535,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:08:21Z
855402,0.008118,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:09:29Z
878081,0.008163,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:09:51Z
902979,0.008186,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:10:16Z
946146,0.008050,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:10:59Z
991545,0.007907,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:11:45Z
1036884,0.007777,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:12:30Z
1059568,0.007822,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:12:53Z
1082920,0.007860,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:13:16Z
1113681,0.007844,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:13:47Z
1129625,0.007932,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:14:03Z
1150390,0.007983,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:14:24Z
1172999,0.008020,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:14:46Z
1200271,0.008025,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:15:14Z
1218370,0.008089,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:15:32Z
1245586,0.008093,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:15:59Z
1287518,0.008003,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:16:41Z
1309115,0.008042,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:17:02Z
1331804,0.008073,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:17:25Z
1354487,0.008103,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:17:48Z
1385271,0.008085,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:18:19Z
1399860,0.008161,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:18:33Z
1422547,0.008188,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:18:56Z
1468198,0.008086,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:19:41Z
1490929,0.008113,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:20:04Z
1535975,0.008021,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:20:49Z
1562373,0.008029,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:21:16Z
1581352,0.008074,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:21:35Z
1626723,0.007987,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:22:20Z
1649477,0.008012,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:22:43Z
1672094,0.008038,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:23:05Z
1694779,0.008062,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:23:28Z
1717469,0.008086,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:23:51Z
1747604,0.008075,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:24:21Z
1808209,0.007928,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:25:21Z
1853586,0.007855,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:26:07Z
1876280,0.007879,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:26:30Z
1898967,0.007903,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:26:52Z
1927201,0.007904,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:27:20Z
1944335,0.007949,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:27:38Z
1967022,0.007971,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:28:00Z
1989702,0.007993,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:28:23Z
2035078,0.007925,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:29:08Z
2103281,0.007775,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:30:17Z
2125822,0.007797,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:30:39Z
2148503,0.007819,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:31:02Z
2171197,0.007841,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:31:24Z
2223622,0.007757,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:32:17Z
2262215,0.007723,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:32:55Z
2286700,0.007739,AWcAAAJoAAMCAAAEAgAA,2021-12-31T19:33:20Z
