Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughout(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-04-08T18:29:41Z, 16665, 0.013441
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-04-08T18:29:53Z, 29325, 0.015277
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-04-08T18:30:06Z, 41998, 0.016001
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-04-08T18:30:19Z, 54670, 0.016389
QBXq3gAABAABsgROlhZJHbO4uEhtWWsTsuPXdA==,QBXq3gAABAABsgROlha4HbMiuEhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMiuEhtWWsTuOPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWbgTsuPXdA==,1.000000, 2022-04-08T18:30:31Z, 67348, 0.016630
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,1.000000, 2022-04-08T18:30:44Z, 80021, 0.016796
QBXq3gAABgABVMNJJTl9QPrS0r4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTnSQPqK0r4GeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqK0r4GeSSS0vr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GedKSBfr7Wg==,1.000000, 2022-04-08T18:30:57Z, 92835, 0.016890
QBXq3gAABwAB5OQ9879HguxqavHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879qguzmavHg9KkBAKGMUg==,QBXq3gAABwAB5OQ9879HguzmavHg9KkBaqGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9GoBAKGMUg==,1.000000, 2022-04-08T18:31:09Z, 105374, 0.017006
QBXq3gAACAABtnEGYBSOZlTm5kPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBTmZlRd5kPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRd5kPrXEJY5v5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXOZY0/5Czg==,1.000000, 2022-04-08T18:31:22Z, 118036, 0.017080
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,1.000000, 2022-04-08T18:31:35Z, 130707, 0.017138
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,1.000000, 2022-04-08T18:31:47Z, 143371, 0.017186
QBXq3gAACwABeiMIbZ4A4j9eXsJ0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ5e4j9rXsJ0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9rXsJ0NMwBXn6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NF4B/n6ucg==,1.000000, 2022-04-08T18:32:00Z, 156040, 0.017226
QBXq3gAADAABPKsQO4Q7vVljY2ZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4RjvVkXY2ZFU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXY2ZFU8OQY2tdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU2OQcmtdZA==,1.000000, 2022-04-08T18:32:13Z, 168729, 0.017258
QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,1.000000, 2022-04-08T18:32:25Z, 181380, 0.017290
QBXq3gAADgABme9SPmYig5O/v6JEC385ivmH7g==,QBXq3gAADgABme9SPma/g5MJv6JEC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJv6JEC385v/mH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC785ivmH7g==,1.000000, 2022-04-08T18:32:38Z, 194068, 0.017314
QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,1.000000, 2022-04-08T18:32:51Z, 206733, 0.017336
QBXq3gAAEAABlNIBRlELWCKkpNGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlGkWCKOpNGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOpNGbRVqZpA1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRaSZcw1G7g==,0.941176, 2022-04-08T18:33:04Z, 219619, 0.016319
QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,0.944444, 2022-04-08T18:33:16Z, 232086, 0.016408
QBXq3gAAEgABj88jQzaTdZH19e7dnHBra/lFmg==,QBXq3gAAEgABj88jQzb1dZGE9e7dnHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGE9e7dnHBr9flFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnPVra/lFmg==,0.947368, 2022-04-08T18:33:29Z, 244749, 0.016474
