Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-04-09T18:48:45Z, 17103, 0.013097
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-04-09T18:48:57Z, 29762, 0.015053
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-04-09T18:49:10Z, 42436, 0.015836
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-04-09T18:49:23Z, 55105, 0.016260
QBXq3gAABAABsgROlhZJHbNwcEhtWWtwsuPXdA==,QBXq3gAABAABsgROlhZwHbMipEhwWWtwsuPXdA==,QBXq3gAABAABsgROcBZJHbMipEhtWWsTcOPXdA==,QBXq3gAABAABsgROlhZJHbMipHBtWXATsuPXdA==,1.000000, 2022-04-09T18:49:36Z, 67997, 0.016471
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,1.000000, 2022-04-09T18:49:48Z, 80455, 0.016705
QBXq3gAABgABVMNJJTl9QPp2dr4GeSR2Bfr7Wg==,QBXq3gAABgABVMNJJTl2QPqKb752eSR2Bfr7Wg==,QBXq3gAABgABVMNJdjl9QPqKb74GeSSSdvr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb3YGeXaSBfr7Wg==,0.857143, 2022-04-09T18:50:01Z, 93340, 0.014399
QBXq3gAABwAB5OQ9879HguxTU/Hg9KlTAKGMUg==,QBXq3gAABwAB5OQ9879Tguzm2PFT9KlTAKGMUg==,QBXq3gAABwAB5OQ9U79Hguzm2PHg9KkBU6GMUg==,QBXq3gAABwAB5OQ9879Hguzm2FPg9FMBAKGMUg==,0.875000, 2022-04-09T18:50:14Z, 106016, 0.014790
QBXq3gAACAABtnEGYBSOZlR0dEPrXEJ00/5Czg==,QBXq3gAACAABtnEGYBR0ZlRdzkN0XEJ00/5Czg==,QBXq3gAACAABtnEGdBSOZlRdzkPrXEJYdP5Czg==,QBXq3gAACAABtnEGYBSOZlRdznTrXHRY0/5Czg==,0.777778, 2022-04-09T18:50:26Z, 118681, 0.013212
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.800000, 2022-04-09T18:50:39Z, 131130, 0.013666
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.818182, 2022-04-09T18:50:51Z, 143805, 0.014019
QBXq3gAACwABeiMIbZ4A4j/7+8J0NMz7/n6ucg==,QBXq3gAACwABeiMIbZ774j9r98L7NMz7/n6ucg==,QBXq3gAACwABeiMI+54A4j9r98J0NMwB+36ucg==,QBXq3gAACwABeiMIbZ4A4j9r9/t0NPsB/n6ucg==,0.750000, 2022-04-09T18:51:04Z, 156693, 0.012866
