TotalTime(ms),Throughout(kbp),data,time
1170887,0.008418,AWcAAAJoAAMCAAAEAgAA,2022-01-02T09:56:06Z
1216257,0.008288,AWcAAAJoAAMCAAAEAgAA,2022-01-02T09:56:51Z
1238953,0.008317,AWcAAAJoAAMCAAAEAgAA,2022-01-02T09:57:14Z
1261634,0.008345,AWcAAAJoAAMCAAAEAgAA,2022-01-02T09:57:37Z
1286470,0.008358,AWcAAAJoAAMCAAAEAgAA,2022-01-02T09:58:01Z
1307001,0.008398,AWcAAAJoAAMCAAAEAgAA,2022-01-02T09:58:22Z
1329684,0.008423,AWcAAAJoAAMCAAAEAgAA,2022-01-02T09:58:45Z
1352374,0.008447,AWcAAAJoAAMCAAAEAgAA,2022-01-02T09:59:07Z
1397753,0.008333,AWcAAAJoAAMCAAAEAgAA,2022-01-02T09:59:53Z
1420431,0.008358,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:00:15Z
1443116,0.008382,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:00:38Z
1480811,0.008320,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:01:16Z
1488498,0.008427,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:01:23Z
1511175,0.008449,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:01:46Z
1533862,0.008470,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:02:09Z
1560754,0.008468,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:02:36Z
1579236,0.008510,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:02:54Z
1601918,0.008530,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:03:17Z
1624606,0.008549,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:03:40Z
1647431,0.008566,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:04:02Z
1669980,0.008585,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:04:25Z
1692670,0.008602,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:04:48Z
1715351,0.008619,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:05:10Z
1760730,0.008524,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:05:56Z
1783412,0.008541,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:06:18Z
1806101,0.008558,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:06:41Z
1851472,0.008469,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:07:26Z
1874159,0.008486,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:07:49Z
1896840,0.008503,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:08:12Z
1942233,0.008419,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:08:57Z
1964903,0.008436,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:09:20Z
1987600,0.008452,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:09:43Z
2011368,0.008464,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:10:06Z
2032968,0.008484,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:10:28Z
2055660,0.008499,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:10:51Z
2078339,0.008514,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:11:13Z
2123719,0.008438,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:11:59Z
2146394,0.008453,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:12:21Z
2169086,0.008468,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:12:44Z
2214548,0.008395,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:13:30Z
2237146,0.008411,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:13:52Z
2259828,0.008425,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:14:15Z
2286903,0.008424,AWcAAAJoAAMCAAAEAgAA,2022-01-02T10:14:42Z
