TotalTime(ms),Throughput(kbp),PDR,time
10889,0.020572,1.000000,2022-05-22T12:49:58Z
23558,0.019017,1.000000,2022-05-22T12:50:11Z
36226,0.018550,1.000000,2022-05-22T12:50:24Z
48898,0.018324,1.000000,2022-05-22T12:50:36Z
99608,0.011244,0.625000,2022-05-22T12:51:27Z
124925,0.010758,0.600000,2022-05-22T12:51:52Z
137806,0.011378,0.636364,2022-05-22T12:52:05Z
150415,0.011914,0.666667,2022-05-22T12:52:18Z
163154,0.012356,0.692308,2022-05-22T12:52:30Z
213637,0.010485,0.588235,2022-05-22T12:53:21Z
226301,0.010888,0.611111,2022-05-22T12:53:34Z
251633,0.010682,0.600000,2022-05-22T12:53:59Z
302324,0.009632,0.541667,2022-05-22T12:54:50Z
340330,0.009215,0.518519,2022-05-22T12:55:28Z
353006,0.009518,0.535714,2022-05-22T12:55:40Z
378353,0.009473,0.533333,2022-05-22T12:56:06Z
391021,0.009739,0.548387,2022-05-22T12:56:18Z
403692,0.009988,0.562500,2022-05-22T12:56:31Z
429249,0.009915,0.558824,2022-05-22T12:56:57Z
441716,0.010142,0.571429,2022-05-22T12:57:09Z
454457,0.010351,0.583333,2022-05-22T12:57:22Z
479729,0.010272,0.578947,2022-05-22T12:57:47Z
492399,0.010463,0.589744,2022-05-22T12:58:00Z
517959,0.010379,0.585366,2022-05-22T12:58:25Z
530418,0.010558,0.595238,2022-05-22T12:58:38Z
543115,0.010723,0.604651,2022-05-22T12:58:50Z
555755,0.010882,0.613636,2022-05-22T12:59:03Z
581319,0.010789,0.608696,2022-05-22T12:59:29Z
593772,0.010940,0.617021,2022-05-22T12:59:41Z
606445,0.011081,0.625000,2022-05-22T12:59:54Z
619338,0.011212,0.632653,2022-05-22T13:00:07Z
644681,0.011119,0.627451,2022-05-22T13:00:32Z
657128,0.011249,0.634615,2022-05-22T13:00:44Z
695362,0.010953,0.618182,2022-05-22T13:01:23Z
707964,0.011074,0.625000,2022-05-22T13:01:35Z
720488,0.011192,0.631579,2022-05-22T13:01:48Z
733161,0.011304,0.637931,2022-05-22T13:02:00Z
745825,0.011413,0.644068,2022-05-22T13:02:13Z
758504,0.011517,0.650000,2022-05-22T13:02:26Z
783840,0.011431,0.645161,2022-05-22T13:02:51Z
796519,0.011530,0.650794,2022-05-22T13:03:04Z
822080,0.011444,0.646154,2022-05-22T13:03:29Z
834754,0.011539,0.651515,2022-05-22T13:03:42Z
859876,0.011462,0.647059,2022-05-22T13:04:07Z
885215,0.011387,0.642857,2022-05-22T13:04:33Z
910564,0.011316,0.638889,2022-05-22T13:04:58Z
923447,0.011401,0.643836,2022-05-22T13:05:11Z
935905,0.011488,0.648649,2022-05-22T13:05:23Z
