Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-05-26T18:49:24Z, 13851, 0.016172
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-05-26T18:49:37Z, 26520, 0.016893
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-05-26T18:49:50Z, 39193, 0.017146
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-05-26T18:50:02Z, 51859, 0.017278
QBXq3gAABAABsgROlhZJHbNLpEhLWWsTsuPXdA==,QBXq3gAABAABsgROlhZLHbMipEhLWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTS+PXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWUsTsuPXdA==,1.000000, 2022-05-26T18:50:15Z, 64687, 0.017314
QBXq3gAABQABE/I4jZO9THzYHELYebips0vGGQ==,QBXq3gAABQABE/I4jZPYTHyFHELYebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebip2EvGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKneb6ps0vGGQ==,1.000000, 2022-05-26T18:50:28Z, 77426, 0.017359
QBXq3gAABgABVMNJJTl9QPr0b770eSSSBfr7Wg==,QBXq3gAABgABVMNJJTn0QPqKb770eSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSS9Pr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GefSSBfr7Wg==,1.000000, 2022-05-26T18:50:40Z, 89883, 0.017445
QBXq3gAABwAB5OQ9879Hguz32PH39KkBAKGMUg==,QBXq3gAABwAB5OQ987/3guzm2PH39KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkB96GMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9PcBAKGMUg==,1.000000, 2022-05-26T18:50:53Z, 102561, 0.017473
QBXq3gAACAABtnEGYBSOZlTBzkPBXEJY0/5Czg==,QBXq3gAACAABtnEGYBTBZlRdzkPBXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJYwf5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXMFY0/5Czg==,1.000000, 2022-05-26T18:51:06Z, 115433, 0.017465
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,1.000000, 2022-05-26T18:51:18Z, 127884, 0.017516
