Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-05-22T16:56:23Z, 14943, 0.014990
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-05-22T16:56:36Z, 27560, 0.016255
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-05-22T16:56:48Z, 40234, 0.016702
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-05-22T16:57:01Z, 52907, 0.016935
QBXq3gAABAABsgROlhZJHbNnpEhnWWsTsuPXdA==,QBXq3gAABAABsgROlhZnHbMipEhnWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTZ+PXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWcTsuPXdA==,1.000000, 2022-05-22T16:57:14Z, 65583, 0.017078
QBXq3gAABQABE/I4jZO9THwfHEIfebips0vGGQ==,QBXq3gAABQABE/I4jZMfTHyFHEIfebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebipH0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKneR+ps0vGGQ==,0.833333, 2022-05-22T16:57:27Z, 78466, 0.014274
QBXq3gAABgABVMNJJTl9QPocb74ceSSSBfr7Wg==,QBXq3gAABgABVMNJJTkcQPqKb74ceSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSHPr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeRySBfr7Wg==,0.714286, 2022-05-22T16:57:39Z, 91142, 0.012289
QBXq3gAABwAB5OQ9879Hguw+2PE+9KkBAKGMUg==,QBXq3gAABwAB5OQ9878+guzm2PE+9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBPqGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9D4BAKGMUg==,0.625000, 2022-05-22T16:57:52Z, 103811, 0.010789
QBXq3gAACAABtnEGYBSOZlS4zkO4XEJY0/5Czg==,QBXq3gAACAABtnEGYBS4ZlRdzkO4XEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJYuP5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXLhY0/5Czg==,0.555556, 2022-05-22T16:58:05Z, 116481, 0.009615
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.600000, 2022-05-22T16:58:17Z, 128933, 0.010424
