Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-05-22T20:40:23Z, 13965, 0.016040
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-05-22T20:40:35Z, 26631, 0.016823
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-05-22T20:40:48Z, 39304, 0.017097
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-05-22T20:41:01Z, 51977, 0.017238
QBXq3gAABAABsgROlhZJHbO9pEi9WWsTsuPXdA==,QBXq3gAABAABsgROlha9HbMipEi9WWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTvePXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWb0TsuPXdA==,1.000000, 2022-05-22T20:41:14Z, 64866, 0.017266
QBXq3gAABQABE/I4jZO9THxnHEJnebips0vGGQ==,QBXq3gAABQABE/I4jZNnTHyFHEJnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebipZ0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKneWeps0vGGQ==,1.000000, 2022-05-22T20:41:26Z, 77539, 0.017333
QBXq3gAABgABVMNJJTl9QPrib77ieSSSBfr7Wg==,QBXq3gAABgABVMNJJTniQPqKb77ieSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSS4vr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeeKSBfr7Wg==,1.000000, 2022-05-22T20:41:39Z, 90213, 0.017381
QBXq3gAABwAB5OQ9879Hguxo2PFo9KkBAKGMUg==,QBXq3gAABwAB5OQ9879oguzm2PFo9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBaKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9GgBAKGMUg==,0.875000, 2022-05-22T20:41:52Z, 102876, 0.015242
QBXq3gAACAABtnEGYBSOZlSJzkOJXEJY0/5Czg==,QBXq3gAACAABtnEGYBSJZlRdzkOJXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJYif5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXIlY0/5Czg==,0.888889, 2022-05-22T20:42:04Z, 115555, 0.015508
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.900000, 2022-05-22T20:42:17Z, 128008, 0.015749
