TotalTime(ms),Throughput(kbp),PDR,time
9415,0.023791,1.000000,2022-05-25T15:31:53Z
22073,0.020297,1.000000,2022-05-25T15:32:06Z
34755,0.019335,1.000000,2022-05-25T15:32:18Z
47419,0.018895,1.000000,2022-05-25T15:32:31Z
60328,0.018565,1.000000,2022-05-25T15:32:44Z
72977,0.018417,1.000000,2022-05-25T15:32:57Z
123451,0.012701,0.700000,2022-05-25T15:33:47Z
149008,0.012026,0.666667,2022-05-25T15:34:13Z
161684,0.012469,0.692308,2022-05-25T15:34:25Z
174205,0.012858,0.714286,2022-05-25T15:34:38Z
199689,0.012339,0.687500,2022-05-25T15:35:03Z
224901,0.011952,0.666667,2022-05-25T15:35:28Z
250169,0.011640,0.650000,2022-05-25T15:35:54Z
262859,0.011930,0.666667,2022-05-25T15:36:06Z
275722,0.012186,0.681818,2022-05-25T15:36:19Z
288394,0.012427,0.695652,2022-05-25T15:36:32Z
300847,0.012658,0.708333,2022-05-25T15:36:44Z
339079,0.011891,0.666667,2022-05-25T15:37:23Z
351530,0.012107,0.678571,2022-05-25T15:37:35Z
376889,0.011887,0.666667,2022-05-25T15:38:00Z
389791,0.012068,0.677419,2022-05-25T15:38:13Z
402229,0.012252,0.687500,2022-05-25T15:38:26Z
414939,0.012416,0.696970,2022-05-25T15:38:39Z
427789,0.012567,0.705882,2022-05-25T15:38:51Z
440233,0.012721,0.714286,2022-05-25T15:39:04Z
452916,0.012859,0.722222,2022-05-25T15:39:17Z
465798,0.012984,0.729730,2022-05-25T15:39:29Z
478257,0.013114,0.736842,2022-05-25T15:39:42Z
490927,0.013232,0.743590,2022-05-25T15:39:55Z
503629,0.013343,0.750000,2022-05-25T15:40:07Z
528939,0.013128,0.738095,2022-05-25T15:40:33Z
554280,0.012932,0.727273,2022-05-25T15:40:58Z
566963,0.013038,0.733333,2022-05-25T15:41:11Z
592297,0.012858,0.723404,2022-05-25T15:41:36Z
604968,0.012959,0.729167,2022-05-25T15:41:49Z
617867,0.013051,0.734694,2022-05-25T15:42:01Z
655656,0.012641,0.711538,2022-05-25T15:42:39Z
681050,0.012498,0.703704,2022-05-25T15:43:05Z
693740,0.012593,0.709091,2022-05-25T15:43:17Z
706565,0.012681,0.714286,2022-05-25T15:43:30Z
731693,0.012552,0.706897,2022-05-25T15:43:55Z
744362,0.012639,0.711864,2022-05-25T15:44:08Z
757031,0.012723,0.716667,2022-05-25T15:44:21Z
782376,0.012598,0.709677,2022-05-25T15:44:46Z
795047,0.012678,0.714286,2022-05-25T15:44:59Z
845801,0.012183,0.686567,2022-05-25T15:45:49Z
858410,0.012265,0.691176,2022-05-25T15:46:02Z
871296,0.012340,0.695652,2022-05-25T15:46:15Z
883750,0.012420,0.700000,2022-05-25T15:46:27Z
909094,0.012320,0.694444,2022-05-25T15:46:53Z
921920,0.012392,0.698630,2022-05-25T15:47:06Z
934443,0.012465,0.702703,2022-05-25T15:47:18Z
947105,0.012535,0.706667,2022-05-25T15:47:31Z
972674,0.012436,0.701299,2022-05-25T15:47:56Z
1010471,0.012192,0.687500,2022-05-25T15:48:34Z
1023353,0.012258,0.691358,2022-05-25T15:48:47Z
1035864,0.012326,0.695122,2022-05-25T15:48:59Z
1048483,0.012391,0.698795,2022-05-25T15:49:12Z
1061155,0.012454,0.702381,2022-05-25T15:49:25Z
1099175,0.012227,0.689655,2022-05-25T15:50:03Z
1111845,0.012289,0.693182,2022-05-25T15:50:15Z
1124598,0.012349,0.696629,2022-05-25T15:50:28Z
1137192,0.012410,0.700000,2022-05-25T15:50:41Z
1175218,0.012199,0.688172,2022-05-25T15:51:19Z
1187893,0.012257,0.691489,2022-05-25T15:51:31Z
1200637,0.012313,0.694737,2022-05-25T15:51:44Z
1226138,0.012240,0.690722,2022-05-25T15:52:10Z
1238577,0.012298,0.693878,2022-05-25T15:52:22Z
1289323,0.011988,0.676471,2022-05-25T15:53:13Z
1302149,0.012042,0.679612,2022-05-25T15:53:26Z
1314597,0.012098,0.682692,2022-05-25T15:53:38Z
1327497,0.012149,0.685714,2022-05-25T15:53:51Z
1340152,0.012202,0.688679,2022-05-25T15:54:04Z
1352606,0.012255,0.691589,2022-05-25T15:54:16Z
1365294,0.012305,0.694444,2022-05-25T15:54:29Z
1390628,0.012242,0.690909,2022-05-25T15:54:54Z
1403324,0.012291,0.693694,2022-05-25T15:55:07Z
1415974,0.012339,0.696429,2022-05-25T15:55:20Z
