Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAIAABvB0V4fm87G/8fZT8zbZv1v0sag==,QBXq3gAAIAABvB0V4fn87G/yfZT8zbZv1v0sag==,QBXq3gAAIAABvB0V4fm87G/yfZTKzbZv/P0sag==,QBXq3gAAIAABvB0V4fm87G/yfZTKzfxv1v0sag==,0.656250, 2022-06-02T16:24:10Z, 419526, 0.011213
QBXq3gAAIQABbhsX+9OS2bm1nbO1CfaFvfbGag==,QBXq3gAAIQABbhsX+9O12blYnbO1CfaFvfbGag==,QBXq3gAAIQABbhsX+9OS2blYnbO8CfaFtfbGag==,QBXq3gAAIQABbhsX+9OS2blYnbO8CbWFvfbGag==,0.636364, 2022-06-02T16:24:23Z, 432351, 0.010880
QBXq3gAAIgABx5GZLvO6APb1E98JPqtv5ceekQ==,QBXq3gAAIgABx5GZLvO6APb1E98JPqtv5ceekQ==,QBXq3gAAIgABx5GZLvO6APb1E98JPqtv5ceekQ==,QBXq3gAAIgABx5GZLvO6APb1E98JPqtv5ceekQ==,0.647059, 2022-06-02T16:24:35Z, 444808, 0.011079
QBXq3gAAIwABLpOVrpJOwebSJ3vSFvh4x6pqiQ==,QBXq3gAAIwABLpOVrpLSweZHJ3vSFvh4x6pqiQ==,QBXq3gAAIwABLpOVrpJOweZHJ3sVFvh40qpqiQ==,QBXq3gAAIwABLpOVrpJOweZHJ3sVFtJ4x6pqiQ==,0.657143, 2022-06-02T16:24:48Z, 457489, 0.011261
QBXq3gAAJAABSf3J7XlmbsxpdyFpLwCq+5vZnw==,QBXq3gAAJAABSf3J7XlpbsxPdyFpLwCq+5vZnw==,QBXq3gAAJAABSf3J7XlmbsxPdyGRLwCqaZvZnw==,QBXq3gAAJAABSf3J7XlmbsxPdyGRL2mq+5vZnw==,0.666667, 2022-06-02T16:25:01Z, 470369, 0.011429
QBXq3gAAJQABEwfD7GBqj957tCjb54Pt+LPVqg==,QBXq3gAAJQABEwfD7GBqj957tCjb54Pt+LPVqg==,QBXq3gAAJQABEwfD7GBqj957tCjb54Pt+LPVqg==,QBXq3gAAJQABEwfD7GBqj957tCjb54Pt+LPVqg==,0.675676, 2022-06-02T16:25:13Z, 482825, 0.011598
QBXq3gAAJgABKzFGsth3ogmnBAJ/ODOQoTnbSA==,QBXq3gAAJgABKzFGsth3ogmnBAJ/ODOQoTnbSA==,QBXq3gAAJgABKzFGsth3ogmnBAJ/ODOQoTnbSA==,QBXq3gAAJgABKzFGsth3ogmnBAJ/ODOQoTnbSA==,0.684211, 2022-06-02T16:25:26Z, 495515, 0.011753
QBXq3gAAJwABFVGGQAXS2z4udRkuj1khRMRl6w==,QBXq3gAAJwABFVGGQAUu2z61dRkuj1khRMRl6w==,QBXq3gAAJwABFVGGQAXS2z61dRlDj1khLsRl6w==,QBXq3gAAJwABFVGGQAXS2z61dRlDjy4hRMRl6w==,0.666667, 2022-06-02T16:25:39Z, 508385, 0.011456
QBXq3gAAKAABSS4eTr0LI4ySo2mSf+2pyk9UCA==,QBXq3gAAKAABSS4eTr2SI4wIo2mSf+2pyk9UCA==,QBXq3gAAKAABSS4eTr0LI4wIo2k3f+2pkk9UCA==,QBXq3gAAKAABSS4eTr0LI4wIo2k3f5Kpyk9UCA==,0.675000, 2022-06-02T16:25:51Z, 521063, 0.011607
QBXq3gAAKQABxE0jRMZ73Gnuy0PkY+xmJZEc6g==,QBXq3gAAKQABxE0jRMZ73Gnuy0PkY+xmJZEc6g==,QBXq3gAAKQABxE0jRMZ73Gnuy0PkY+xmJZEc6g==,QBXq3gAAKQABxE0jRMZ73Gnuy0PkY+xmJZEc6g==,0.682927, 2022-06-02T16:26:04Z, 533504, 0.011756
QBXq3gAAKgABDXnOEVf9cC+MXniM/2a1UASi/Q==,QBXq3gAAKgABDXnOEVeMcC+qXniM/2a1UASi/Q==,QBXq3gAAKgABDXnOEVf9cC+qXnh2/2a1jASi/Q==,QBXq3gAAKgABDXnOEVf9cC+qXnh2/4y1UASi/Q==,0.666667, 2022-06-02T16:26:17Z, 546403, 0.011479
QBXq3gAAKwABcpwrFok6FUfotE1IsvUxddMwbA==,QBXq3gAAKwABcpwrFok6FUfotE1IsvUxddMwbA==,QBXq3gAAKwABcpwrFok6FUfotE1IsvUxddMwbA==,QBXq3gAAKwABcpwrFok6FUfotE1IsvUxddMwbA==,0.674419, 2022-06-02T16:26:29Z, 558855, 0.011624
