TotalTime(ms),Throughput(kbp),PDR,time
1160,0.193038,1.000000,2022-05-25T21:34:21Z
13829,0.032396,1.000000,2022-05-25T21:34:33Z
26493,0.025365,1.000000,2022-05-25T21:34:46Z
39158,0.022882,1.000000,2022-05-25T21:34:59Z
51855,0.021599,1.000000,2022-05-25T21:35:11Z
89984,0.014936,0.750000,2022-05-25T21:35:50Z
115213,0.013610,0.700000,2022-05-25T21:36:15Z
140752,0.012732,0.666667,2022-05-25T21:36:40Z
178547,0.011291,0.600000,2022-05-25T21:37:18Z
191439,0.011701,0.625000,2022-05-25T21:37:31Z
203896,0.012085,0.647059,2022-05-25T21:37:43Z
216568,0.012412,0.666667,2022-05-25T21:37:56Z
229476,0.012690,0.684211,2022-05-25T21:38:09Z
241912,0.012963,0.700000,2022-05-25T21:38:21Z
296219,0.011343,0.625000,2022-05-25T21:39:16Z
305276,0.011740,0.640000,2022-05-25T21:39:25Z
317949,0.011977,0.653846,2022-05-25T21:39:37Z
330754,0.012190,0.666667,2022-05-25T21:39:50Z
343299,0.012397,0.678571,2022-05-25T21:40:03Z
355953,0.012586,0.689655,2022-05-25T21:40:15Z
368650,0.012760,0.700000,2022-05-25T21:40:28Z
381357,0.012922,0.709677,2022-05-25T21:40:41Z
394230,0.013069,0.718750,2022-05-25T21:40:54Z
406858,0.013213,0.727273,2022-05-25T21:41:06Z
419352,0.013354,0.735294,2022-05-25T21:41:19Z
432000,0.013481,0.742857,2022-05-25T21:41:32Z
444916,0.013594,0.750000,2022-05-25T21:41:44Z
457544,0.013708,0.756757,2022-05-25T21:41:57Z
469997,0.013821,0.763158,2022-05-25T21:42:10Z
482706,0.013922,0.769231,2022-05-25T21:42:22Z
495816,0.014005,0.775000,2022-05-25T21:42:35Z
508232,0.014104,0.780488,2022-05-25T21:42:48Z
520686,0.014197,0.785714,2022-05-25T21:43:00Z
533572,0.014274,0.790698,2022-05-25T21:43:13Z
546027,0.014358,0.795455,2022-05-25T21:43:26Z
558705,0.014433,0.800000,2022-05-25T21:43:38Z
571427,0.014504,0.804348,2022-05-25T21:43:51Z
584045,0.014574,0.808511,2022-05-25T21:44:04Z
596718,0.014640,0.812500,2022-05-25T21:44:16Z
609625,0.014698,0.816327,2022-05-25T21:44:29Z
622057,0.014764,0.820000,2022-05-25T21:44:42Z
634945,0.014817,0.823529,2022-05-25T21:44:54Z
647457,0.014877,0.826923,2022-05-25T21:45:07Z
660103,0.014931,0.830189,2022-05-25T21:45:20Z
672753,0.014983,0.833333,2022-05-25T21:45:32Z
685441,0.015033,0.836364,2022-05-25T21:45:45Z
698140,0.015080,0.839286,2022-05-25T21:45:58Z
710759,0.015127,0.842105,2022-05-25T21:46:10Z
723439,0.015172,0.844828,2022-05-25T21:46:23Z
736113,0.015215,0.847458,2022-05-25T21:46:36Z
748831,0.015256,0.850000,2022-05-25T21:46:48Z
