TotalTime(ms),Throughput(kbp),PDR,time
16560,0.013527,1.000000,2022-06-13T14:22:59Z
29446,0.015214,1.000000,2022-06-13T14:23:11Z
41904,0.016037,1.000000,2022-06-13T14:23:24Z
54545,0.016427,1.000000,2022-06-13T14:23:36Z
92558,0.012100,0.714286,2022-06-13T14:24:15Z
130576,0.010293,0.600000,2022-06-13T14:24:53Z
231944,0.006760,0.388889,2022-06-13T14:26:34Z
244643,0.007325,0.421053,2022-06-13T14:26:47Z
257332,0.007834,0.450000,2022-06-13T14:26:59Z
307968,0.007273,0.416667,2022-06-13T14:27:50Z
358655,0.006870,0.392857,2022-06-13T14:28:41Z
384075,0.006999,0.400000,2022-06-13T14:29:06Z
409342,0.007114,0.406250,2022-06-13T14:29:31Z
447358,0.007010,0.400000,2022-06-13T14:30:09Z
485372,0.006923,0.394737,2022-06-13T14:30:47Z
498158,0.007195,0.410256,2022-06-13T14:31:00Z
536324,0.007100,0.404762,2022-06-13T14:31:38Z
561398,0.007182,0.409091,2022-06-13T14:32:03Z
599415,0.007100,0.404255,2022-06-13T14:32:41Z
612090,0.007319,0.416667,2022-06-13T14:32:54Z
662771,0.007097,0.403846,2022-06-13T14:33:45Z
688173,0.007161,0.407407,2022-06-13T14:34:10Z
700792,0.007352,0.418182,2022-06-13T14:34:23Z
738991,0.007275,0.413793,2022-06-13T14:35:01Z
751474,0.007452,0.423729,2022-06-13T14:35:13Z
764175,0.007621,0.433333,2022-06-13T14:35:26Z
789488,0.007661,0.435484,2022-06-13T14:35:51Z
802228,0.007818,0.444444,2022-06-13T14:36:04Z
865541,0.007505,0.426471,2022-06-13T14:37:07Z
891054,0.007542,0.428571,2022-06-13T14:37:33Z
916209,0.007579,0.430556,2022-06-13T14:37:58Z
941550,0.007613,0.432432,2022-06-13T14:38:23Z
954223,0.007747,0.440000,2022-06-13T14:38:36Z
1017782,0.007483,0.425000,2022-06-13T14:39:40Z
1043321,0.007514,0.426829,2022-06-13T14:40:05Z
1055596,0.007639,0.433735,2022-06-13T14:40:18Z
1068267,0.007758,0.440476,2022-06-13T14:40:30Z
1106287,0.007694,0.436782,2022-06-13T14:41:08Z
1119103,0.007806,0.443182,2022-06-13T14:41:21Z
1144314,0.007830,0.444444,2022-06-13T14:41:46Z
1195153,0.007684,0.436170,2022-06-13T14:42:37Z
1207656,0.007790,0.442105,2022-06-13T14:42:50Z
1245728,0.007732,0.438776,2022-06-13T14:43:28Z
1296411,0.007603,0.431373,2022-06-13T14:44:18Z
1309059,0.007700,0.436893,2022-06-13T14:44:31Z
1321788,0.007796,0.442308,2022-06-13T14:44:44Z
1359729,0.007743,0.439252,2022-06-13T14:45:22Z
1372528,0.007834,0.444444,2022-06-13T14:45:34Z
1397752,0.007853,0.445455,2022-06-13T14:46:00Z
1423076,0.007870,0.446429,2022-06-13T14:46:25Z
1448414,0.007887,0.447368,2022-06-13T14:46:50Z
1461168,0.007972,0.452174,2022-06-13T14:47:03Z
1511774,0.007853,0.445378,2022-06-13T14:47:54Z
1562474,0.007742,0.439024,2022-06-13T14:48:44Z
1575489,0.007820,0.443548,2022-06-13T14:48:57Z
1625820,0.007715,0.437500,2022-06-13T14:49:48Z
1651162,0.007733,0.438462,2022-06-13T14:50:13Z
1676503,0.007749,0.439394,2022-06-13T14:50:38Z
1714522,0.007708,0.437037,2022-06-13T14:51:16Z
1752538,0.007669,0.434783,2022-06-13T14:51:54Z
1765226,0.007741,0.438849,2022-06-13T14:52:07Z
1777882,0.007812,0.442857,2022-06-13T14:52:20Z
1803310,0.007826,0.443662,2022-06-13T14:52:45Z
