TotalTime(ms),Throughput(kbp),PDR,time
11237,0.019934,1.000000,2022-05-22T09:40:34Z
23914,0.018734,1.000000,2022-05-22T09:40:47Z
36573,0.018374,1.000000,2022-05-22T09:40:59Z
49261,0.018189,1.000000,2022-05-22T09:41:12Z
62062,0.018046,1.000000,2022-05-22T09:41:25Z
74805,0.017967,1.000000,2022-05-22T09:41:38Z
87485,0.017923,1.000000,2022-05-22T09:41:50Z
112818,0.015884,0.888889,2022-05-22T09:42:16Z
125270,0.016093,0.900000,2022-05-22T09:42:28Z
176170,0.012715,0.714286,2022-05-22T09:43:19Z
188628,0.013063,0.733333,2022-05-22T09:43:31Z
201480,0.013341,0.750000,2022-05-22T09:43:44Z
214189,0.013595,0.764706,2022-05-22T09:43:57Z
226639,0.013837,0.777778,2022-05-22T09:44:10Z
239575,0.014025,0.789474,2022-05-22T09:44:22Z
251991,0.014223,0.800000,2022-05-22T09:44:35Z
264723,0.014385,0.809524,2022-05-22T09:44:48Z
290221,0.013893,0.782609,2022-05-22T09:45:13Z
302666,0.014062,0.791667,2022-05-22T09:45:26Z
340902,0.013142,0.740741,2022-05-22T09:46:04Z
353353,0.013312,0.750000,2022-05-22T09:46:16Z
378695,0.013013,0.733333,2022-05-22T09:46:42Z
391588,0.013157,0.741935,2022-05-22T09:46:54Z
404037,0.013306,0.750000,2022-05-22T09:47:07Z
442058,0.012668,0.714286,2022-05-22T09:47:45Z
454945,0.012802,0.722222,2022-05-22T09:47:58Z
467414,0.012939,0.729730,2022-05-22T09:48:10Z
480061,0.013065,0.736842,2022-05-22T09:48:23Z
492748,0.013183,0.743590,2022-05-22T09:48:36Z
505627,0.013290,0.750000,2022-05-22T09:48:48Z
518090,0.013403,0.756098,2022-05-22T09:49:01Z
530758,0.013505,0.761905,2022-05-22T09:49:14Z
556100,0.013293,0.750000,2022-05-22T09:49:39Z
568997,0.013385,0.755556,2022-05-22T09:49:52Z
581444,0.013484,0.760870,2022-05-22T09:50:04Z
594114,0.013573,0.765957,2022-05-22T09:50:17Z
606782,0.013659,0.770833,2022-05-22T09:50:30Z
632129,0.013466,0.760000,2022-05-22T09:50:55Z
644826,0.013548,0.764706,2022-05-22T09:51:08Z
657474,0.013628,0.769231,2022-05-22T09:51:20Z
682812,0.013450,0.759259,2022-05-22T09:51:46Z
695701,0.013523,0.763636,2022-05-22T09:51:59Z
708152,0.013602,0.767857,2022-05-22T09:52:11Z
721048,0.013669,0.771930,2022-05-22T09:52:24Z
733499,0.013742,0.775862,2022-05-22T09:52:36Z
746170,0.013809,0.779661,2022-05-22T09:52:49Z
758874,0.013873,0.783333,2022-05-22T09:53:02Z
771516,0.013936,0.786885,2022-05-22T09:53:14Z
784187,0.013997,0.790323,2022-05-22T09:53:27Z
796858,0.014055,0.793651,2022-05-22T09:53:40Z
809535,0.014112,0.796875,2022-05-22T09:53:52Z
834878,0.013952,0.787879,2022-05-22T09:54:18Z
860212,0.013801,0.779412,2022-05-22T09:54:43Z
872920,0.013857,0.782609,2022-05-22T09:54:56Z
885562,0.013912,0.785714,2022-05-22T09:55:08Z
898445,0.013962,0.788732,2022-05-22T09:55:21Z
910905,0.014017,0.791667,2022-05-22T09:55:34Z
923586,0.014067,0.794521,2022-05-22T09:55:46Z
936245,0.014116,0.797297,2022-05-22T09:55:59Z
948922,0.014163,0.800000,2022-05-22T09:56:12Z
961596,0.014210,0.802632,2022-05-22T09:56:24Z
974516,0.014251,0.805195,2022-05-22T09:56:37Z
999821,0.014115,0.797468,2022-05-22T09:57:03Z
1012282,0.014162,0.800000,2022-05-22T09:57:15Z
1025164,0.014203,0.802469,2022-05-22T09:57:28Z
1037623,0.014248,0.804878,2022-05-22T09:57:40Z
1050297,0.014289,0.807229,2022-05-22T09:57:53Z
1062965,0.014330,0.809524,2022-05-22T09:58:06Z
1088537,0.014199,0.802326,2022-05-22T09:58:31Z
1100975,0.014242,0.804598,2022-05-22T09:58:44Z
1113652,0.014281,0.806818,2022-05-22T09:58:57Z
1126538,0.014316,0.808989,2022-05-22T09:59:09Z
1138992,0.014357,0.811111,2022-05-22T09:59:22Z
1151878,0.014390,0.813187,2022-05-22T09:59:35Z
1164557,0.014426,0.815217,2022-05-22T09:59:47Z
1177150,0.014462,0.817204,2022-05-22T10:00:00Z
1189683,0.014498,0.819149,2022-05-22T10:00:13Z
1202354,0.014531,0.821053,2022-05-22T10:00:25Z
1215069,0.014564,0.822917,2022-05-22T10:00:38Z
1227758,0.014596,0.824742,2022-05-22T10:00:51Z
1240374,0.014628,0.826531,2022-05-22T10:01:03Z
1253253,0.014656,0.828283,2022-05-22T10:01:16Z
1265720,0.014689,0.830000,2022-05-22T10:01:29Z
1278599,0.014716,0.831683,2022-05-22T10:01:41Z
1291057,0.014748,0.833333,2022-05-22T10:01:54Z
1316401,0.014634,0.826923,2022-05-22T10:02:19Z
1329285,0.014661,0.828571,2022-05-22T10:02:32Z
1341955,0.014689,0.830189,2022-05-22T10:02:45Z
1354409,0.014719,0.831776,2022-05-22T10:02:57Z
1367074,0.014747,0.833333,2022-05-22T10:03:10Z
1379999,0.014771,0.834862,2022-05-22T10:03:23Z
1392441,0.014800,0.836364,2022-05-22T10:03:35Z
1405093,0.014826,0.837838,2022-05-22T10:03:48Z
1417768,0.014852,0.839286,2022-05-22T10:04:01Z
1443120,0.014746,0.833333,2022-05-22T10:04:26Z
1468455,0.014644,0.827586,2022-05-22T10:04:51Z
1481341,0.014668,0.829060,2022-05-22T10:05:04Z
1494027,0.014693,0.830508,2022-05-22T10:05:17Z
1506472,0.014720,0.831933,2022-05-22T10:05:29Z
1519209,0.014745,0.833333,2022-05-22T10:05:42Z
1531810,0.014769,0.834711,2022-05-22T10:05:55Z
1544487,0.014793,0.836066,2022-05-22T10:06:07Z
1557159,0.014817,0.837398,2022-05-22T10:06:20Z
1569826,0.014840,0.838710,2022-05-22T10:06:33Z
1607843,0.014628,0.826772,2022-05-22T10:07:11Z
1620512,0.014652,0.828125,2022-05-22T10:07:23Z
1633404,0.014674,0.829457,2022-05-22T10:07:36Z
1645856,0.014699,0.830769,2022-05-22T10:07:49Z
1658614,0.014721,0.832061,2022-05-22T10:08:01Z
1671204,0.014744,0.833333,2022-05-22T10:08:14Z
