PDR,time,TotalTime(ms),Throughput(kbp)
1.000000, 2022-05-23T12:18:42Z, 13808, 0.016222
1.000000, 2022-05-23T12:18:54Z, 26471, 0.016924
1.000000, 2022-05-23T12:19:07Z, 39208, 0.017139
1.000000, 2022-05-23T12:19:20Z, 51848, 0.017281
0.800000, 2022-05-23T12:19:33Z, 64708, 0.013847
0.833333, 2022-05-23T12:19:45Z, 77306, 0.014488
0.714286, 2022-05-23T12:19:58Z, 90045, 0.012438
0.750000, 2022-05-23T12:20:11Z, 102723, 0.013084
0.666667, 2022-05-23T12:20:23Z, 115414, 0.011645
0.700000, 2022-05-23T12:20:36Z, 127839, 0.012265
0.636364, 2022-05-23T12:20:49Z, 140733, 0.011142
0.666667, 2022-05-23T12:21:01Z, 153401, 0.011682
0.692308, 2022-05-23T12:21:14Z, 166077, 0.012139
0.642857, 2022-05-23T12:21:27Z, 178746, 0.011279
0.600000, 2022-05-23T12:21:39Z, 191419, 0.010532
0.625000, 2022-05-23T12:21:52Z, 204093, 0.010975
0.588235, 2022-05-23T12:22:05Z, 216772, 0.010333
0.611111, 2022-05-23T12:22:17Z, 229232, 0.010749
0.631579, 2022-05-23T12:22:30Z, 242108, 0.011102
0.650000, 2022-05-23T12:22:43Z, 254558, 0.011439
0.619048, 2022-05-23T12:22:55Z, 267445, 0.010888
0.590909, 2022-05-23T12:23:08Z, 280119, 0.010396
0.565217, 2022-05-23T12:23:21Z, 292794, 0.009946
0.583333, 2022-05-23T12:23:33Z, 305256, 0.010273
0.560000, 2022-05-23T12:23:46Z, 318153, 0.009857
0.538462, 2022-05-23T12:23:59Z, 330804, 0.009480
0.518519, 2022-05-23T12:24:11Z, 343541, 0.009128
0.535714, 2022-05-23T12:24:24Z, 355928, 0.009440
0.551724, 2022-05-23T12:24:37Z, 368735, 0.009720
0.566667, 2022-05-23T12:24:49Z, 381294, 0.009987
0.548387, 2022-05-23T12:25:02Z, 394165, 0.009661
0.562500, 2022-05-23T12:25:15Z, 406612, 0.009916
0.545455, 2022-05-23T12:25:27Z, 419512, 0.009611
0.529412, 2022-05-23T12:25:40Z, 432177, 0.009330
0.542857, 2022-05-23T12:25:53Z, 444625, 0.009572
0.527778, 2022-05-23T12:26:05Z, 457520, 0.009302
0.513514, 2022-05-23T12:26:18Z, 470189, 0.009052
0.526316, 2022-05-23T12:26:31Z, 482645, 0.009282
0.538462, 2022-05-23T12:26:43Z, 495319, 0.009497
0.525000, 2022-05-23T12:26:56Z, 508203, 0.009256
0.536585, 2022-05-23T12:27:09Z, 520662, 0.009465
0.547619, 2022-05-23T12:27:21Z, 533334, 0.009660
0.534884, 2022-05-23T12:27:34Z, 546212, 0.009432
0.545455, 2022-05-23T12:27:47Z, 558670, 0.009623
0.555556, 2022-05-23T12:27:59Z, 571460, 0.009799
0.543478, 2022-05-23T12:28:12Z, 584240, 0.009585
0.553191, 2022-05-23T12:28:25Z, 596690, 0.009761
0.562500, 2022-05-23T12:28:37Z, 609358, 0.009925
0.571429, 2022-05-23T12:28:50Z, 622106, 0.010082
0.580000, 2022-05-23T12:29:03Z, 634909, 0.010231
0.568627, 2022-05-23T12:29:16Z, 647585, 0.010031
0.576923, 2022-05-23T12:29:28Z, 660058, 0.010181
0.566038, 2022-05-23T12:29:41Z, 672936, 0.009986
0.574074, 2022-05-23T12:29:53Z, 685388, 0.010131
0.563636, 2022-05-23T12:30:06Z, 698385, 0.009943
0.571429, 2022-05-23T12:30:19Z, 710950, 0.010082
0.578947, 2022-05-23T12:30:32Z, 723668, 0.010215
0.586207, 2022-05-23T12:30:44Z, 736075, 0.010347
0.593220, 2022-05-23T12:30:57Z, 748752, 0.010471
0.600000, 2022-05-23T12:31:09Z, 761414, 0.010591
0.590164, 2022-05-23T12:31:22Z, 774311, 0.010414
0.596774, 2022-05-23T12:31:35Z, 786776, 0.010534
0.603175, 2022-05-23T12:31:47Z, 799434, 0.010648
0.593750, 2022-05-23T12:32:00Z, 812367, 0.010478
0.584615, 2022-05-23T12:32:13Z, 825029, 0.010317
0.575758, 2022-05-23T12:32:26Z, 837664, 0.010162
0.567164, 2022-05-23T12:32:38Z, 850337, 0.010010
0.573529, 2022-05-23T12:32:51Z, 862784, 0.010125
0.565217, 2022-05-23T12:33:04Z, 875702, 0.009976
0.571429, 2022-05-23T12:33:16Z, 888156, 0.010088
0.577465, 2022-05-23T12:33:29Z, 901021, 0.010193
0.583333, 2022-05-23T12:33:41Z, 913482, 0.010299
0.589041, 2022-05-23T12:33:54Z, 926363, 0.010398
0.594595, 2022-05-23T12:34:07Z, 938840, 0.010498
0.600000, 2022-05-23T12:34:19Z, 951485, 0.010594
0.605263, 2022-05-23T12:34:32Z, 964376, 0.010685
0.597403, 2022-05-23T12:34:45Z, 977053, 0.010546
0.589744, 2022-05-23T12:34:58Z, 989782, 0.010410
0.582278, 2022-05-23T12:35:10Z, 1002386, 0.010279
0.587500, 2022-05-23T12:35:23Z, 1014848, 0.010374
0.592593, 2022-05-23T12:35:36Z, 1027737, 0.010462
0.597561, 2022-05-23T12:35:48Z, 1040209, 0.010552
0.602410, 2022-05-23T12:36:01Z, 1052870, 0.010638
0.607143, 2022-05-23T12:36:13Z, 1065540, 0.010721
0.600000, 2022-05-23T12:36:26Z, 1078431, 0.010593
0.604651, 2022-05-23T12:36:39Z, 1091090, 0.010676
0.609195, 2022-05-23T12:36:52Z, 1103553, 0.010758
0.613636, 2022-05-23T12:37:04Z, 1116217, 0.010837
0.617978, 2022-05-23T12:37:17Z, 1129112, 0.010911
0.622222, 2022-05-23T12:37:42Z, 1154452, 0.010866
0.626374, 2022-05-23T12:37:55Z, 1167126, 0.010940
0.619565, 2022-05-23T12:38:08Z, 1179801, 0.010822
0.623656, 2022-05-23T12:38:20Z, 1192251, 0.010897
0.627660, 2022-05-23T12:38:33Z, 1204917, 0.010968
0.631579, 2022-05-23T12:38:46Z, 1217815, 0.011036
0.635417, 2022-05-23T12:38:58Z, 1230362, 0.011106
0.639175, 2022-05-23T12:39:11Z, 1242931, 0.011174
0.642857, 2022-05-23T12:39:24Z, 1256023, 0.011235
