PDR,time,TotalTime(ms),Throughput(kbp)
1, 2022-05-23T14:04:35Z,14700,0.015238
1, 2022-05-23T14:04:48Z,27396,0.016353
1, 2022-05-23T14:05:00Z,40039,0.016784
1, 2022-05-23T14:05:13Z,52793,0.016972
0.8, 2022-05-23T14:05:26Z,65606,0.013657
0.833333, 2022-05-23T14:05:39Z,78219,0.014319
0.857143, 2022-05-23T14:05:51Z,90952,0.014777
0.75, 2022-05-23T14:06:04Z,103620,0.01297
0.666667, 2022-05-23T14:06:17Z,116304,0.011556
0.7, 2022-05-23T14:06:29Z,128743,0.012179
0.727273, 2022-05-23T14:06:42Z,141661,0.01265
0.75, 2022-05-23T14:06:54Z,154101,0.013082
0.769231, 2022-05-23T14:07:07Z,167028,0.013411
0.785714, 2022-05-23T14:07:20Z,179431,0.013732
0.733333, 2022-05-23T14:07:33Z,192317,0.012812
0.6875, 2022-05-23T14:07:45Z,205024,0.012018
0.705882, 2022-05-23T14:07:58Z,217677,0.012349
0.722222, 2022-05-23T14:08:10Z,230123,0.012654
0.736842, 2022-05-23T14:08:23Z,242999,0.012905
0.75, 2022-05-23T14:08:36Z,255455,0.013153
0.714286, 2022-05-23T14:08:49Z,268360,0.01252
0.681818, 2022-05-23T14:09:01Z,281023,0.011956
0.695652, 2022-05-23T14:09:14Z,293684,0.012204
0.708333, 2022-05-23T14:09:26Z,306134,0.012439
0.68, 2022-05-23T14:09:39Z,319034,0.011936
0.692308, 2022-05-23T14:09:52Z,331700,0.012156
0.666667, 2022-05-23T14:10:05Z,344369,0.011708
0.678571, 2022-05-23T14:10:17Z,356889,0.011925
0.655172, 2022-05-23T14:10:30Z,369719,0.011511
0.666667, 2022-05-23T14:10:42Z,382161,0.011723
0.645161, 2022-05-23T14:10:55Z,395055,0.01134
0.65625, 2022-05-23T14:11:08Z,407537,0.011543
0.666667, 2022-05-23T14:11:21Z,420409,0.011722
0.676471, 2022-05-23T14:11:33Z,433015,0.011898
0.685714, 2022-05-23T14:11:46Z,445528,0.012067
0.666667, 2022-05-23T14:11:59Z,458410,0.011727
0.675676, 2022-05-23T14:12:11Z,470884,0.011893
0.684211, 2022-05-23T14:12:24Z,483536,0.012045
0.692308, 2022-05-23T14:12:37Z,496207,0.012188
0.675, 2022-05-23T14:12:49Z,509101,0.01188
0.658537, 2022-05-23T14:13:02Z,521774,0.011591
0.666667, 2022-05-23T14:13:15Z,534221,0.01174
0.674419, 2022-05-23T14:13:27Z,547129,0.011873
0.681818, 2022-05-23T14:13:40Z,559572,0.012009
