TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,EE9,EE10,EE11,EE12,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,InstantEE8,SF9,TP9,PRR9,InstantPRR9,InstantEE9,SF10,TP10,PRR10,InstantPRR10,InstantEE10,SF11,TP11,PRR11,InstantPRR11,InstantEE11,SF12,TP12,PRR12,InstantPRR12,InstantEE12,time
45367,0,0.477724,0,0,0,0,0,0,0,0,0,0,0,0.477724,NaN,32,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-21T19:21:06Z
46372,1,0.477724,1.663794,0,0,0,0,0,0,0,0,0,0,0.477724,NaN,32,10,0,1,1,0,9,6,0.933017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-21T19:21:07Z
47383,2,0.477724,1.663794,2.869169,0,0,0,0,0,0,0,0,0,0.477724,NaN,32,10,0,1,1,0,9,6,0.933017,1,0,7,0,0.999946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-21T19:21:08Z
48392,3,0.477724,1.663794,2.869169,2.557164,0,0,0,0,0,0,0,0,0.477724,NaN,32,10,0,1,1,0,9,6,0.933017,1,0,7,0,0.999946,1,0,8,3,0.990385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-21T19:21:09Z
49421,4,0.477724,1.663794,2.869169,2.557164,2.338354,0,0,0,0,0,0,0,0.477724,NaN,32,10,0,1,1,0,9,6,0.933017,1,0,7,0,0.999946,1,0,8,3,0.990385,1,0,8,4,0.835052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-21T19:21:10Z
50402,5,0.477724,1.663794,2.869169,2.557164,2.338354,1.873361,0,0,0,0,0,0,0.477724,NaN,32,10,0,1,1,0,9,6,0.933017,1,0,7,0,0.999946,1,0,8,3,0.990385,1,0,8,4,0.835052,1,0,8,4,0.668998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-21T19:21:11Z
51418,6,0.477724,1.663794,2.869169,2.557164,2.338354,1.873361,1.578211,0,0,0,0,0,0.477724,NaN,32,10,0,1,1,0,9,6,0.933017,1,0,7,0,0.999946,1,0,8,3,0.990385,1,0,8,4,0.835052,1,0,8,4,0.668998,1,0,7,2,0.434233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-21T19:21:12Z
52429,7,0.477724,1.663794,2.869169,2.557164,2.338354,1.873361,1.578211,2.075874,0,0,0,0,0.477724,NaN,32,10,0,1,1,0,9,6,0.933017,1,0,7,0,0.999946,1,0,8,3,0.990385,1,0,8,4,0.835052,1,0,8,4,0.668998,1,0,7,2,0.434233,1,0,8,2,0.999978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-21T19:21:13Z
95723,0,2.465683,1.663794,2.869169,2.557164,2.338354,1.873361,1.578211,2.075874,0,0,0,0,1.578211,0.963008,32,8,3,0.954955,1,0.477724,9,6,0.933017,1,1.78324,7,0,0.999946,1,2.869323,8,3,0.990385,1,2.581989,8,4,0.835052,1,2.800251,8,4,0.668998,1,2.800251,7,2,0.434233,1,3.634476,8,2,0.999978,1,2.075919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-21T19:21:56Z
96732,1,2.465683,1.655255,2.869169,2.557164,2.338354,1.873361,1.578211,2.075874,0,0,0,0,1.578211,0.962757,32,8,3,0.954955,1,0.477724,9,6,0.928229,1,1.78324,7,0,0.999946,1,2.869323,8,3,0.990385,1,2.581989,8,4,0.835052,1,2.800251,8,4,0.668998,1,2.800251,7,2,0.434233,1,3.634476,8,2,0.999978,1,2.075919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-21T19:21:57Z
