TotalTime(ms),Throughput(kbp),PDR,data,time
14443,0.015509,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:29:01Z
27115,0.016522,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:29:14Z
39786,0.016890,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:29:27Z
52519,0.017060,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:29:40Z
65131,0.017196,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:29:52Z
115813,0.011605,0.666667,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:30:43Z
128484,0.012204,0.700000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:30:56Z
153824,0.011650,0.666667,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:31:21Z
179168,0.011252,0.642857,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:31:46Z
217187,0.010314,0.588235,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:32:24Z
229854,0.010720,0.611111,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:32:37Z
255196,0.010533,0.600000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:33:02Z
293219,0.009931,0.565217,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:33:40Z
305883,0.010252,0.583333,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:33:53Z
343902,0.009770,0.555556,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:34:31Z
356579,0.010051,0.571429,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:34:44Z
381917,0.009971,0.566667,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:35:09Z
407261,0.009900,0.562500,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:35:34Z
419947,0.010135,0.575758,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:35:47Z
445274,0.010061,0.571429,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:36:12Z
483293,0.009733,0.552632,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:36:50Z
495959,0.009936,0.564103,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:37:03Z
508683,0.010128,0.575000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:37:16Z
533982,0.010068,0.571429,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:37:41Z
559325,0.010012,0.568182,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:38:06Z
571988,0.010182,0.577778,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:38:19Z
597333,0.010125,0.574468,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:38:44Z
610008,0.010282,0.583333,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:38:57Z
660697,0.009832,0.557692,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:39:48Z
673369,0.009980,0.566038,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:40:00Z
686042,0.010122,0.574074,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:40:13Z
736729,0.009729,0.551724,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:41:04Z
749483,0.009863,0.559322,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:41:17Z
762075,0.009994,0.566667,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:41:29Z
787417,0.009957,0.564516,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:41:54Z
800089,0.010079,0.571429,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:42:07Z
825432,0.010041,0.569231,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:42:32Z
863449,0.009858,0.558824,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:43:10Z
876119,0.009971,0.565217,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:43:23Z
888788,0.010081,0.571429,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:43:36Z
914130,0.010047,0.569444,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:44:01Z
939478,0.010014,0.567568,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:44:27Z
952152,0.010116,0.573333,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:44:39Z
977501,0.010083,0.571429,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:45:05Z
1015536,0.009926,0.562500,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:45:43Z
1040851,0.009900,0.560976,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:46:08Z
1053526,0.009993,0.566265,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:46:21Z
1066203,0.010084,0.571429,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:46:33Z
1104211,0.009940,0.563218,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:47:11Z
1116878,0.010028,0.568182,AWcAAAJoAAMCAAAEAgAA,2022-06-18T19:47:24Z
