TotalTime(ms),Throughput(kbp),PDR,time
10872,0.020604,1.000000,2022-05-23T14:04:35Z
23565,0.019011,1.000000,2022-05-23T14:04:48Z
36207,0.018560,1.000000,2022-05-23T14:05:01Z
48961,0.018300,1.000000,2022-05-23T14:05:13Z
74385,0.015057,0.833333,2022-05-23T14:05:39Z
87119,0.015427,0.857143,2022-05-23T14:05:51Z
124913,0.012553,0.700000,2022-05-23T14:06:29Z
137828,0.013002,0.727273,2022-05-23T14:06:42Z
150268,0.013416,0.750000,2022-05-23T14:06:55Z
163195,0.013726,0.769231,2022-05-23T14:07:08Z
175597,0.014032,0.785714,2022-05-23T14:07:20Z
213847,0.012570,0.705882,2022-05-23T14:07:58Z
226291,0.012868,0.722222,2022-05-23T14:08:11Z
239165,0.013112,0.736842,2022-05-23T14:08:24Z
251623,0.013353,0.750000,2022-05-23T14:08:36Z
289852,0.012365,0.695652,2022-05-23T14:09:14Z
302302,0.012597,0.708333,2022-05-23T14:09:27Z
327867,0.012298,0.692308,2022-05-23T14:09:52Z
353060,0.012055,0.678571,2022-05-23T14:10:17Z
378329,0.011842,0.666667,2022-05-23T14:10:43Z
403706,0.011652,0.656250,2022-05-23T14:11:08Z
416577,0.011830,0.666667,2022-05-23T14:11:21Z
429181,0.012004,0.676471,2022-05-23T14:11:34Z
441697,0.012171,0.685714,2022-05-23T14:11:46Z
467050,0.011990,0.675676,2022-05-23T14:12:11Z
479705,0.012141,0.684211,2022-05-23T14:12:24Z
492376,0.012283,0.692308,2022-05-23T14:12:37Z
530391,0.011825,0.666667,2022-05-23T14:13:15Z
543295,0.011957,0.674419,2022-05-23T14:13:28Z
555740,0.012092,0.681818,2022-05-23T14:13:40Z
581219,0.011947,0.673913,2022-05-23T14:14:06Z
593760,0.012072,0.680851,2022-05-23T14:14:18Z
606416,0.012190,0.687500,2022-05-23T14:14:31Z
619313,0.012298,0.693878,2022-05-23T14:14:44Z
631961,0.012406,0.700000,2022-05-23T14:14:56Z
657114,0.012272,0.692308,2022-05-23T14:15:21Z
670007,0.012370,0.698113,2022-05-23T14:15:34Z
682456,0.012473,0.703704,2022-05-23T14:15:47Z
720685,0.012122,0.684211,2022-05-23T14:16:25Z
733134,0.012221,0.689655,2022-05-23T14:16:37Z
745803,0.012314,0.694915,2022-05-23T14:16:50Z
758478,0.012404,0.700000,2022-05-23T14:17:03Z
783817,0.012289,0.693548,2022-05-23T14:17:28Z
796508,0.012374,0.698413,2022-05-23T14:17:41Z
834729,0.012076,0.681818,2022-05-23T14:18:19Z
847394,0.012160,0.686567,2022-05-23T14:18:32Z
859850,0.012244,0.691176,2022-05-23T14:18:44Z
885210,0.012146,0.685714,2022-05-23T14:19:10Z
897918,0.012224,0.690141,2022-05-23T14:19:22Z
910537,0.012300,0.694444,2022-05-23T14:19:35Z
935914,0.012206,0.689189,2022-05-23T14:20:00Z
948579,0.012279,0.693333,2022-05-23T14:20:13Z
961485,0.012348,0.697368,2022-05-23T14:20:26Z
973903,0.012420,0.701299,2022-05-23T14:20:38Z
986593,0.012487,0.705128,2022-05-23T14:20:51Z
1011917,0.012396,0.700000,2022-05-23T14:21:16Z
1037249,0.012309,0.695122,2022-05-23T14:21:42Z
1049932,0.012374,0.698795,2022-05-23T14:21:54Z
1062587,0.012438,0.702381,2022-05-23T14:22:07Z
1087968,0.012353,0.697674,2022-05-23T14:22:32Z
1100603,0.012415,0.701149,2022-05-23T14:22:45Z
1113317,0.012474,0.704545,2022-05-23T14:22:58Z
1126107,0.012532,0.707865,2022-05-23T14:23:10Z
1138628,0.012591,0.711111,2022-05-23T14:23:23Z
1189303,0.012242,0.691489,2022-05-23T14:24:14Z
1201985,0.012300,0.694737,2022-05-23T14:24:26Z
1214862,0.012354,0.697917,2022-05-23T14:24:39Z
1240002,0.012284,0.693878,2022-05-23T14:25:04Z
1278229,0.012092,0.683168,2022-05-23T14:25:43Z
1290688,0.012149,0.686275,2022-05-23T14:25:55Z
1303358,0.012202,0.689320,2022-05-23T14:26:08Z
1316020,0.012255,0.692308,2022-05-23T14:26:20Z
1354034,0.012077,0.682243,2022-05-23T14:26:58Z
1366704,0.012128,0.685185,2022-05-23T14:27:11Z
1392048,0.012069,0.681818,2022-05-23T14:27:36Z
1417393,0.012011,0.678571,2022-05-23T14:28:02Z
1430122,0.012061,0.681416,2022-05-23T14:28:14Z
1442737,0.012110,0.684211,2022-05-23T14:28:27Z
1468084,0.012054,0.681034,2022-05-23T14:28:52Z
1480977,0.012100,0.683761,2022-05-23T14:29:05Z
1506099,0.012047,0.680672,2022-05-23T14:29:30Z
1556774,0.011799,0.666667,2022-05-23T14:30:21Z
1569447,0.011846,0.669355,2022-05-23T14:30:34Z
1607517,0.011705,0.661417,2022-05-23T14:31:12Z
1620179,0.011752,0.664062,2022-05-23T14:31:25Z
1632893,0.011797,0.666667,2022-05-23T14:31:37Z
1645502,0.011843,0.669231,2022-05-23T14:31:50Z
1670826,0.011798,0.666667,2022-05-23T14:32:15Z
1683501,0.011842,0.669173,2022-05-23T14:32:28Z
1696416,0.011884,0.671642,2022-05-23T14:32:41Z
1708843,0.011929,0.674074,2022-05-23T14:32:53Z
1734314,0.011883,0.671533,2022-05-23T14:33:19Z
1746873,0.011925,0.673913,2022-05-23T14:33:31Z
1772193,0.011881,0.671429,2022-05-23T14:33:57Z
1785089,0.011921,0.673759,2022-05-23T14:34:09Z
1797544,0.011963,0.676056,2022-05-23T14:34:22Z
