TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,EE9,EE10,EE11,EE12,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,InstantEE8,SF9,TP9,PRR9,InstantPRR9,InstantEE9,SF10,TP10,PRR10,InstantPRR10,InstantEE10,SF11,TP11,PRR11,InstantPRR11,InstantEE11,SF12,TP12,PRR12,InstantPRR12,InstantEE12,time
47522,0,0.605118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.605118,NaN,32.000000,10.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-05-09T09:48:22Z
48533,1,0.605118,0.961150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.605118,NaN,32.000000,10.000000,2.000000,1.000000,1.000000,0.000000,9.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-05-09T09:48:23Z
49539,2,0.605118,0.961150,0.816256,0.000000,0.000000,0.000000,0.000000,0.000000,0.605118,NaN,32.000000,10.000000,2.000000,1.000000,1.000000,0.000000,9.000000,1.000000,1.000000,1.000000,0.000000,10.000000,4.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-05-09T09:48:24Z
50553,3,0.605118,0.961150,0.816256,0.961150,0.000000,0.000000,0.000000,0.000000,0.605118,NaN,32.000000,10.000000,2.000000,1.000000,1.000000,0.000000,9.000000,1.000000,1.000000,1.000000,0.000000,10.000000,4.000000,1.000000,1.000000,0.000000,9.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-05-09T09:48:25Z
51566,4,0.605118,0.961150,0.816256,0.961150,1.492697,0.000000,0.000000,0.000000,0.605118,NaN,32.000000,10.000000,2.000000,1.000000,1.000000,0.000000,9.000000,1.000000,1.000000,1.000000,0.000000,10.000000,4.000000,1.000000,1.000000,0.000000,9.000000,1.000000,1.000000,1.000000,0.000000,9.000000,4.000000,0.990236,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-05-09T09:48:26Z
52581,5,0.605118,0.961150,0.816256,0.961150,1.492697,0.605118,0.000000,0.000000,0.605118,NaN,32.000000,10.000000,2.000000,1.000000,1.000000,0.000000,9.000000,1.000000,1.000000,1.000000,0.000000,10.000000,4.000000,1.000000,1.000000,0.000000,9.000000,1.000000,1.000000,1.000000,0.000000,9.000000,4.000000,0.990236,1.000000,0.000000,10.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-05-09T09:48:27Z
53588,6,0.605118,0.961150,0.816256,0.961150,1.492697,0.605118,2.711667,0.000000,0.605118,NaN,32.000000,10.000000,2.000000,1.000000,1.000000,0.000000,9.000000,1.000000,1.000000,1.000000,0.000000,10.000000,4.000000,1.000000,1.000000,0.000000,9.000000,1.000000,1.000000,1.000000,0.000000,9.000000,4.000000,0.990236,1.000000,0.000000,10.000000,2.000000,1.000000,1.000000,0.000000,7.000000,0.000000,0.945055,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-05-09T09:48:28Z
54605,7,0.605118,0.961150,0.816256,0.961150,1.492697,0.605118,2.711667,2.042376,0.605118,NaN,32.000000,10.000000,2.000000,1.000000,1.000000,0.000000,9.000000,1.000000,1.000000,1.000000,0.000000,10.000000,4.000000,1.000000,1.000000,0.000000,9.000000,1.000000,1.000000,1.000000,0.000000,9.000000,4.000000,0.990236,1.000000,0.000000,10.000000,2.000000,1.000000,1.000000,0.000000,7.000000,0.000000,0.945055,1.000000,0.000000,8.000000,2.000000,0.983842,1.000000,0.000000,2023-05-09T09:48:29Z
97907,0,1.963969,0.961150,0.816256,0.961150,1.492697,0.605118,2.711667,2.042376,0.605118,0.814452,32.000000,8.000000,2.000000,0.946072,1.000000,0.605118,9.000000,1.000000,1.000000,1.000000,0.961150,10.000000,4.000000,1.000000,1.000000,0.816256,9.000000,1.000000,1.000000,1.000000,0.961150,9.000000,4.000000,0.990236,1.000000,1.507415,10.000000,2.000000,1.000000,1.000000,0.605118,7.000000,0.000000,0.945055,1.000000,2.869323,8.000000,2.000000,0.983842,1.000000,2.075919,2023-05-09T09:49:12Z
98914,1,1.963969,1.776915,0.816256,0.961150,1.492697,0.605118,2.711667,2.042376,0.605118,0.841755,32.000000,8.000000,2.000000,0.946072,1.000000,0.605118,8.000000,1.000000,0.995202,1.000000,0.961150,10.000000,4.000000,1.000000,1.000000,0.816256,9.000000,1.000000,1.000000,1.000000,0.961150,9.000000,4.000000,0.990236,1.000000,1.507415,10.000000,2.000000,1.000000,1.000000,0.605118,7.000000,0.000000,0.945055,1.000000,2.869323,8.000000,2.000000,0.983842,1.000000,2.075919,2023-05-09T09:49:13Z
