TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,EE9,EE10,EE11,EE12,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,InstantEE8,SF9,TP9,PRR9,InstantPRR9,InstantEE9,SF10,TP10,PRR10,InstantPRR10,InstantEE10,SF11,TP11,PRR11,InstantPRR11,InstantEE11,SF12,TP12,PRR12,InstantPRR12,InstantEE12,time
43781,0,1.504940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.504940,NaN,32.000000,9.000000,4.000000,0.998358,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-05-08T21:19:02Z
44843,1,1.504940,0.965458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.965458,NaN,32.000000,9.000000,4.000000,0.998358,1.000000,0.000000,10.000000,6.000000,0.999839,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-05-08T21:19:03Z
45745,2,1.504940,0.965458,2.810561,0.000000,0.000000,0.000000,0.000000,0.000000,0.965458,NaN,32.000000,9.000000,4.000000,0.998358,1.000000,0.000000,10.000000,6.000000,0.999839,1.000000,0.000000,7.000000,0.000000,0.979521,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-05-08T21:19:04Z
46751,3,1.504940,0.965458,2.810561,1.996874,0.000000,0.000000,0.000000,0.000000,0.965458,NaN,32.000000,9.000000,4.000000,0.998358,1.000000,0.000000,10.000000,6.000000,0.999839,1.000000,0.000000,7.000000,0.000000,0.979521,1.000000,0.000000,8.000000,2.000000,0.961923,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-05-08T21:19:05Z
47745,4,1.504940,0.965458,2.810561,1.996874,0.520457,0.000000,0.000000,0.000000,0.520457,NaN,32.000000,9.000000,4.000000,0.998358,1.000000,0.000000,10.000000,6.000000,0.999839,1.000000,0.000000,7.000000,0.000000,0.979521,1.000000,0.000000,8.000000,2.000000,0.961923,1.000000,0.000000,10.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-05-08T21:19:06Z
48767,5,1.504940,0.965458,2.810561,1.996874,0.520457,0.816256,0.000000,0.000000,0.520457,NaN,32.000000,9.000000,4.000000,0.998358,1.000000,0.000000,10.000000,6.000000,0.999839,1.000000,0.000000,7.000000,0.000000,0.979521,1.000000,0.000000,8.000000,2.000000,0.961923,1.000000,0.000000,10.000000,1.000000,1.000000,1.000000,0.000000,10.000000,4.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-05-08T21:19:07Z
49760,6,1.504940,0.965458,2.810561,1.996874,0.520457,0.816256,2.050629,0.000000,0.520457,NaN,32.000000,9.000000,4.000000,0.998358,1.000000,0.000000,10.000000,6.000000,0.999839,1.000000,0.000000,7.000000,0.000000,0.979521,1.000000,0.000000,8.000000,2.000000,0.961923,1.000000,0.000000,10.000000,1.000000,1.000000,1.000000,0.000000,10.000000,4.000000,1.000000,1.000000,0.000000,8.000000,2.000000,0.987817,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-05-08T21:19:08Z
50765,7,1.504940,0.965458,2.810561,1.996874,0.520457,0.816256,2.050629,1.638884,0.520457,NaN,32.000000,9.000000,4.000000,0.998358,1.000000,0.000000,10.000000,6.000000,0.999839,1.000000,0.000000,7.000000,0.000000,0.979521,1.000000,0.000000,8.000000,2.000000,0.961923,1.000000,0.000000,10.000000,1.000000,1.000000,1.000000,0.000000,10.000000,4.000000,1.000000,1.000000,0.000000,8.000000,2.000000,0.987817,1.000000,0.000000,8.000000,0.000000,1.000000,1.000000,0.000000,2023-05-08T21:19:09Z
94096,0,1.385352,0.965458,2.810561,1.996874,0.520457,0.816256,2.050629,1.638884,0.520457,0.822364,32.000000,9.000000,3.000000,0.996712,1.000000,1.507415,10.000000,6.000000,0.999839,1.000000,0.965613,7.000000,0.000000,0.979521,1.000000,2.869323,8.000000,2.000000,0.961923,1.000000,2.075919,10.000000,1.000000,1.000000,1.000000,0.520457,10.000000,4.000000,1.000000,1.000000,0.816256,8.000000,2.000000,0.987817,1.000000,2.075919,8.000000,0.000000,1.000000,1.000000,1.638884,2023-05-08T21:19:53Z
95089,1,1.385352,0.895557,2.810561,1.996874,0.520457,0.816256,2.050629,1.638884,0.520457,0.817669,32.000000,9.000000,3.000000,0.996712,1.000000,1.507415,10.000000,6.000000,0.927449,1.000000,0.965613,7.000000,0.000000,0.979521,1.000000,2.869323,8.000000,2.000000,0.961923,1.000000,2.075919,10.000000,1.000000,1.000000,1.000000,0.520457,10.000000,4.000000,1.000000,1.000000,0.816256,8.000000,2.000000,0.987817,1.000000,2.075919,8.000000,0.000000,1.000000,1.000000,1.638884,2023-05-08T21:19:54Z
