PDR,time,TotalTime(ms),Throughput(kbp)
1.000000, 2022-05-20T13:47:31Z, 16097, 0.013916
1.000000, 2022-05-20T13:47:43Z, 28762, 0.015576
1.000000, 2022-05-20T13:47:56Z, 41420, 0.016224
1.000000, 2022-05-20T13:48:09Z, 54097, 0.016563
1.000000, 2022-05-20T13:48:21Z, 66769, 0.016774
1.000000, 2022-05-20T13:48:34Z, 79438, 0.016919
0.857143, 2022-05-20T13:48:47Z, 92334, 0.014556
0.750000, 2022-05-20T13:49:00Z, 104997, 0.012800
0.777778, 2022-05-20T13:49:12Z, 117472, 0.013348
0.800000, 2022-05-20T13:49:25Z, 130134, 0.013770
0.818182, 2022-05-20T13:49:37Z, 142795, 0.014118
0.750000, 2022-05-20T13:49:50Z, 155679, 0.012950
0.692308, 2022-05-20T13:50:03Z, 168359, 0.011974
0.642857, 2022-05-20T13:50:16Z, 181031, 0.011136
0.600000, 2022-05-20T13:50:28Z, 193695, 0.010408
0.625000, 2022-05-20T13:50:41Z, 206160, 0.010865
0.647059, 2022-05-20T13:50:53Z, 218817, 0.011261
0.666667, 2022-05-20T13:51:06Z, 231494, 0.011612
0.631579, 2022-05-20T13:51:19Z, 244407, 0.010998
0.650000, 2022-05-20T13:51:31Z, 256892, 0.011336
0.666667, 2022-05-20T13:51:44Z, 269511, 0.011636
0.681818, 2022-05-20T13:51:57Z, 282201, 0.011906
0.652174, 2022-05-20T13:52:10Z, 295077, 0.011387
0.666667, 2022-05-20T13:52:22Z, 307523, 0.011654
0.640000, 2022-05-20T13:52:35Z, 320430, 0.011185
0.653846, 2022-05-20T13:52:47Z, 332869, 0.011440
0.666667, 2022-05-20T13:53:00Z, 345534, 0.011669
0.678571, 2022-05-20T13:53:13Z, 358202, 0.011882
0.689655, 2022-05-20T13:53:25Z, 370902, 0.012079
0.700000, 2022-05-20T13:53:38Z, 383548, 0.012264
0.677419, 2022-05-20T13:53:51Z, 396443, 0.011866
0.687500, 2022-05-20T13:54:03Z, 408890, 0.012052
0.696970, 2022-05-20T13:54:16Z, 421567, 0.012221
0.676471, 2022-05-20T13:54:29Z, 434455, 0.011859
0.685714, 2022-05-20T13:54:41Z, 446914, 0.012029
0.694444, 2022-05-20T13:54:54Z, 459586, 0.012185
0.702703, 2022-05-20T13:55:07Z, 472472, 0.012327
0.710526, 2022-05-20T13:55:19Z, 484922, 0.012472
0.717949, 2022-05-20T13:55:32Z, 497603, 0.012604
0.700000, 2022-05-20T13:55:45Z, 510482, 0.012286
0.707317, 2022-05-20T13:55:57Z, 522939, 0.012422
0.714286, 2022-05-20T13:56:10Z, 535632, 0.012546
0.697674, 2022-05-20T13:56:23Z, 548519, 0.012251
0.704545, 2022-05-20T13:56:36Z, 560951, 0.012379
0.688889, 2022-05-20T13:56:48Z, 573861, 0.012100
0.695652, 2022-05-20T13:57:01Z, 586323, 0.012225
0.702128, 2022-05-20T13:57:14Z, 598971, 0.012341
0.708333, 2022-05-20T13:57:26Z, 611649, 0.012452
0.693878, 2022-05-20T13:57:39Z, 624594, 0.012194
0.680000, 2022-05-20T13:57:52Z, 637200, 0.011952
0.686275, 2022-05-20T13:58:04Z, 649651, 0.012068
0.692308, 2022-05-20T13:58:17Z, 662330, 0.012175
0.698113, 2022-05-20T13:58:42Z, 687666, 0.012052
0.703704, 2022-05-20T13:58:55Z, 700516, 0.012151
0.709091, 2022-05-20T13:59:08Z, 713235, 0.012248
0.714286, 2022-05-20T13:59:20Z, 725908, 0.012343
0.719298, 2022-05-20T13:59:33Z, 738357, 0.012438
0.724138, 2022-05-20T13:59:46Z, 751024, 0.012527
0.728814, 2022-05-20T13:59:58Z, 763703, 0.012612
0.716667, 2022-05-20T14:00:11Z, 776612, 0.012403
0.721311, 2022-05-20T14:00:24Z, 789047, 0.012491
0.725806, 2022-05-20T14:00:36Z, 801714, 0.012573
0.714286, 2022-05-20T14:00:49Z, 814606, 0.012374
0.718750, 2022-05-20T14:01:02Z, 827060, 0.012459
0.707692, 2022-05-20T14:01:15Z, 839946, 0.012267
0.696970, 2022-05-20T14:01:27Z, 852621, 0.012085
0.701493, 2022-05-20T14:01:40Z, 865073, 0.012170
