Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-05-23T11:02:49Z, 13229, 0.016932
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-05-23T11:03:01Z, 25894, 0.017301
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-05-23T11:03:14Z, 38555, 0.017430
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-05-23T11:03:27Z, 51229, 0.017490
QBXq3gAABAABsgROlhZJHbOfpEifWWsTsuPXdA==,QBXq3gAABAABsgROlhafHbMipEifWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTn+PXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWZ8TsuPXdA==,0.800000, 2022-05-23T11:03:40Z, 64125, 0.013973
QBXq3gAABQABE/I4jZO9THwuHEIuebips0vGGQ==,QBXq3gAABQABE/I4jZMuTHyFHEIuebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebipLkvGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKneS6ps0vGGQ==,0.666667, 2022-05-23T11:03:52Z, 76795, 0.011667
QBXq3gAABgABVMNJJTl9QPqob76oeSSSBfr7Wg==,QBXq3gAABgABVMNJJTmoQPqKb76oeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSqPr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeaiSBfr7Wg==,0.571429, 2022-05-23T11:04:05Z, 89460, 0.010016
QBXq3gAABwAB5OQ9879Hguzz2PHz9KkBAKGMUg==,QBXq3gAABwAB5OQ987/zguzm2PHz9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkB86GMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9PMBAKGMUg==,0.625000, 2022-05-23T11:04:17Z, 101956, 0.010985
QBXq3gAACAABtnEGYBSOZlS9zkO9XEJY0/5Czg==,QBXq3gAACAABtnEGYBS9ZlRdzkO9XEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJYvf5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXL1Y0/5Czg==,0.555556, 2022-05-23T11:04:30Z, 114802, 0.009756
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.600000, 2022-05-23T11:04:43Z, 127259, 0.010561
