TotalTime(ms),Throughput(kbp),PDR,data,time
14386,0.015570,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:17:21Z
27054,0.016560,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:17:34Z
39752,0.016905,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:17:47Z
65069,0.013770,0.800000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:18:12Z
103089,0.010864,0.625000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:18:50Z
179238,0.007498,0.428571,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:20:06Z
191790,0.008176,0.466667,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:20:19Z
229802,0.007798,0.444444,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:20:57Z
255173,0.007901,0.450000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:21:22Z
305847,0.007324,0.416667,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:22:13Z
343849,0.007166,0.407407,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:22:51Z
369213,0.007280,0.413793,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:23:16Z
381874,0.007626,0.433333,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:23:29Z
407224,0.007701,0.437500,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:23:54Z
445221,0.007547,0.428571,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:24:32Z
483242,0.007417,0.421053,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:25:10Z
495980,0.007678,0.435897,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:25:23Z
533929,0.007552,0.428571,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:26:01Z
559290,0.007610,0.431818,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:26:26Z
597281,0.007501,0.425532,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:27:04Z
609962,0.007712,0.437500,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:27:17Z
635303,0.007757,0.440000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:27:42Z
673314,0.007652,0.433962,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:28:20Z
685991,0.007837,0.444444,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:28:33Z
749351,0.007473,0.423729,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:29:36Z
762042,0.007643,0.433333,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:29:49Z
787372,0.007681,0.435484,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:30:14Z
800035,0.007840,0.444444,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:30:27Z
863405,0.007524,0.426471,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:31:30Z
876067,0.007671,0.434783,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:31:43Z
914109,0.007596,0.430556,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:32:21Z
939485,0.007630,0.432432,AWcAAAJoAAMCAAAEAgAA,2022-06-18T13:32:46Z
