PDR,time,TotalTime(ms),Throughput(kbp)
1.000000, 2022-06-17T19:36:40Z, 13109, 0.017087
1.000000, 2022-06-17T19:36:53Z, 25774, 0.017382
0.666667, 2022-06-17T19:37:06Z, 38637, 0.011595
0.750000, 2022-06-17T19:37:18Z, 51090, 0.013153
0.600000, 2022-06-17T19:37:31Z, 63991, 0.010501
0.500000, 2022-06-17T19:37:44Z, 76656, 0.008766
0.428571, 2022-06-17T19:37:56Z, 89325, 0.007523
0.375000, 2022-06-17T19:38:09Z, 101997, 0.006588
0.333333, 2022-06-17T19:38:22Z, 114674, 0.005860
0.400000, 2022-06-17T19:38:34Z, 127116, 0.007049
0.363636, 2022-06-17T19:38:47Z, 140012, 0.006399
0.416667, 2022-06-17T19:38:59Z, 152466, 0.007346
0.384615, 2022-06-17T19:39:12Z, 165353, 0.006773
0.357143, 2022-06-17T19:39:25Z, 178026, 0.006291
0.333333, 2022-06-17T19:39:38Z, 190695, 0.005873
0.312500, 2022-06-17T19:39:50Z, 203367, 0.005507
0.294118, 2022-06-17T19:40:03Z, 216043, 0.005184
0.333333, 2022-06-17T19:40:15Z, 228495, 0.005882
0.315789, 2022-06-17T19:40:28Z, 241382, 0.005568
0.300000, 2022-06-17T19:40:41Z, 254247, 0.005286
0.285714, 2022-06-17T19:40:54Z, 266658, 0.005040
0.272727, 2022-06-17T19:41:06Z, 279398, 0.004810
0.260870, 2022-06-17T19:41:19Z, 292073, 0.004602
0.250000, 2022-06-17T19:41:32Z, 304801, 0.004409
0.240000, 2022-06-17T19:41:44Z, 317417, 0.004234
0.230769, 2022-06-17T19:41:57Z, 330088, 0.004072
0.222222, 2022-06-17T19:42:10Z, 342754, 0.003921
0.250000, 2022-06-17T19:42:22Z, 355203, 0.004414
0.241379, 2022-06-17T19:42:35Z, 368100, 0.004260
0.266667, 2022-06-17T19:42:48Z, 380551, 0.004709
0.258065, 2022-06-17T19:43:00Z, 393450, 0.004555
0.281250, 2022-06-17T19:43:13Z, 405897, 0.004967
0.272727, 2022-06-17T19:43:26Z, 418788, 0.004814
0.294118, 2022-06-17T19:43:38Z, 431245, 0.005194
0.285714, 2022-06-17T19:43:51Z, 444057, 0.005044
0.277778, 2022-06-17T19:44:04Z, 456813, 0.004904
0.270270, 2022-06-17T19:44:16Z, 469479, 0.004771
0.289474, 2022-06-17T19:44:29Z, 481925, 0.005113
0.282051, 2022-06-17T19:44:42Z, 494814, 0.004980
0.275000, 2022-06-17T19:44:54Z, 507423, 0.004856
0.268293, 2022-06-17T19:45:07Z, 520163, 0.004737
0.285714, 2022-06-17T19:45:20Z, 532615, 0.005047
0.279070, 2022-06-17T19:45:32Z, 545502, 0.004928
0.295455, 2022-06-17T19:45:45Z, 557960, 0.005219
0.288889, 2022-06-17T19:45:58Z, 570850, 0.005101
0.282609, 2022-06-17T19:46:10Z, 583524, 0.004990
0.276596, 2022-06-17T19:46:23Z, 596190, 0.004884
